time/fps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate
49,53499,1072,268,-151.33256169,10.145182609558105,200.0,0.17017249763011932,53600,0.001
49,54299,1089,272,-153.55908387999997,17.441280364990234,200.0,0.1711026132106781,54400,0.001
49,55099,1106,276,-156.88428525,18.66953468322754,200.0,0.44083791971206665,55200,0.001
49,55899,1123,280,-156.72172795999998,15.89936351776123,200.0,0.23539510369300842,56000,0.001
49,56699,1140,284,-156.52978014,16.170654296875,200.0,0.18155547976493835,56800,0.001
49,57499,1157,288,-154.89617784,15.364608764648438,200.0,0.1832433044910431,57600,0.001
49,58299,1174,292,-154.82713775,15.276494979858398,200.0,0.44129347801208496,58400,0.001
49,59099,1192,296,-154.61876307,18.470033645629883,200.0,0.5365428924560547,59200,0.001
49,59899,1209,300,-149.65213711,19.47133445739746,200.0,0.4670972228050232,60000,0.001
49,60699,1227,304,-148.40139372,12.045602798461914,200.0,0.3388839364051819,60800,0.001
49,61499,1245,308,-149.45871283,13.715970993041992,200.0,0.37925517559051514,61600,0.001
49,62299,1262,312,-150.53336503999998,11.45001220703125,200.0,0.24745488166809082,62400,0.001
49,63099,1280,316,-150.551661,16.854326248168945,200.0,0.2429322600364685,63200,0.001
49,63899,1299,320,-152.17925097,12.324670791625977,200.0,0.38244569301605225,64000,0.001
49,64699,1317,324,-151.19591960000002,8.16909122467041,200.0,0.4261409044265747,64800,0.001
49,65499,1336,328,-152.40442164,10.454010009765625,200.0,0.6487675905227661,65600,0.001
48,66299,1355,332,-151.52797119000002,12.79262924194336,200.0,0.2639818489551544,66400,0.001
48,67099,1374,336,-149.49225247,13.53007698059082,200.0,0.19114306569099426,67200,0.001
48,67899,1394,340,-148.47287427,18.258895874023438,200.0,0.15074791014194489,68000,0.001
48,68699,1414,344,-148.42623787,11.654858589172363,200.0,0.5118657946586609,68800,0.001
48,69499,1434,348,-144.31268715,10.853437423706055,200.0,0.3025795519351959,69600,0.001
48,70299,1455,352,-144.64639214000002,8.83841323852539,200.0,0.10462600737810135,70400,0.001
48,71099,1475,356,-142.19321132,15.906475067138672,200.0,0.3605595827102661,71200,0.001
48,71899,1496,360,-142.29419602,12.661051750183105,200.0,0.25552794337272644,72000,0.001
47,72699,1517,364,-142.50948133000003,10.317672729492188,200.0,0.11454644799232483,72800,0.001
47,73499,1539,368,-139.33855044,12.105186462402344,200.0,0.4118858277797699,73600,0.001
47,74299,1560,372,-139.38028932999998,12.824355125427246,200.0,0.403670072555542,74400,0.001
47,75099,1582,376,-138.43812925,9.657859802246094,200.0,0.19528691470623016,75200,0.001
47,75899,1603,380,-137.43284283999998,17.80634880065918,200.0,0.5203468799591064,76000,0.001
47,76699,1625,384,-135.31781452999996,14.251577377319336,200.0,0.14896337687969208,76800,0.001
47,77499,1647,388,-136.01483937,15.199736595153809,200.0,0.34333932399749756,77600,0.001
46,78299,1669,392,-136.22179284,12.919181823730469,200.0,0.5889759063720703,78400,0.001
46,79099,1691,396,-137.55004991,8.851889610290527,200.0,0.7368838787078857,79200,0.001
46,79899,1713,400,-137.99938892999998,12.49706745147705,200.0,0.30705294013023376,80000,0.001
46,80699,1735,404,-135.87682489,14.965452194213867,200.0,0.2979178726673126,80800,0.001
46,81499,1757,408,-137.58657483,7.10469913482666,200.0,0.18662627041339874,81600,0.001
46,82299,1779,412,-137.93374107000002,13.105509757995605,200.0,0.8095055818557739,82400,0.001
46,83099,1801,416,-139.21085912,8.738204002380371,200.0,0.801961362361908,83200,0.001
46,83899,1823,420,-138.98694811,13.797733306884766,200.0,0.23092857003211975,84000,0.001
45,84699,1845,424,-136.58145488,11.083670616149902,200.0,0.971961259841919,84800,0.001
45,85499,1868,428,-135.31366200000002,10.365392684936523,200.0,1.0954804420471191,85600,0.001
45,86299,1890,432,-135.27825892,18.049358367919922,200.0,0.2610325217247009,86400,0.001
45,87099,1912,436,-138.28206393,14.662094116210938,200.0,0.5069203972816467,87200,0.001
45,87899,1934,440,-138.18225234,12.688215255737305,200.0,0.47504422068595886,88000,0.001
45,88699,1956,444,-138.02727032,12.268482208251953,200.0,0.22781439125537872,88800,0.001
45,89499,1978,448,-140.2580835,10.747919082641602,200.0,0.161006361246109,89600,0.001
