time/fps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate
52,49499,951,248,-167.79357758000003,5.027259349822998,200.0,0.7059804201126099,49600,0.001
52,50299,967,252,-167.76711045,12.647994995117188,200.0,0.7102720737457275,50400,0.001
52,51099,983,256,-165.49927863999997,14.53247356414795,200.0,1.2727097272872925,51200,0.001
52,51899,999,260,-168.63867509999997,8.281336784362793,200.0,0.3881574273109436,52000,0.001
51,52699,1016,264,-164.52040156000004,9.414178848266602,200.0,0.1892862617969513,52800,0.001
51,53499,1033,268,-165.59531104,15.086088180541992,200.0,0.4799318015575409,53600,0.001
51,54299,1051,272,-165.77788120000002,3.7314376831054688,200.0,1.1875876188278198,54400,0.001
51,55099,1067,276,-166.85185375,3.6710500717163086,200.0,0.35123375058174133,55200,0.001
51,55899,1083,280,-161.50876208000003,6.303559303283691,200.0,0.23618106544017792,56000,0.001
51,56699,1100,284,-162.46759489,6.424633026123047,200.0,1.087409496307373,56800,0.001
51,57499,1116,288,-163.64833455,7.441478729248047,200.0,0.1915694922208786,57600,0.001
51,58299,1133,292,-163.39156630000002,5.110192775726318,200.0,0.5238507390022278,58400,0.001
51,59099,1150,296,-160.57455341000002,7.961322784423828,200.0,0.3344537019729614,59200,0.001
51,59899,1167,300,-159.71593437,7.686486721038818,200.0,0.6385520696640015,60000,0.001
51,60699,1184,304,-153.57123636,11.105756759643555,200.0,0.22228847444057465,60800,0.001
51,61499,1201,308,-152.48446801999998,6.3496479988098145,200.0,0.28029462695121765,61600,0.001
51,62299,1219,312,-150.25592099000002,4.648759365081787,200.0,0.24029459059238434,62400,0.001
51,63099,1236,316,-150.53626959,5.9753031730651855,200.0,0.554101824760437,63200,0.001
50,63899,1255,320,-150.10504887,1.1573486328125,200.0,0.5984740853309631,64000,0.001
50,64699,1273,324,-152.15273954999998,3.6018943786621094,200.0,0.5596879720687866,64800,0.001
50,65499,1291,328,-149.20894802,2.64754319190979,200.0,0.3716445565223694,65600,0.001
50,66299,1310,332,-147.87792170999998,-0.13217255473136902,200.0,0.6697772145271301,66400,0.001
50,67099,1329,336,-145.82645236,-1.2707964181900024,200.0,0.48875415325164795,67200,0.001
50,67899,1349,340,-146.99112355,4.976546287536621,200.0,0.28715232014656067,68000,0.001
50,68699,1368,344,-148.38853086999998,6.0571112632751465,200.0,0.7567803859710693,68800,0.001
50,69499,1388,348,-147.80852171999996,-2.7101943492889404,200.0,0.1802143007516861,69600,0.001
49,70299,1408,352,-146.48301739,-1.197387456893921,200.0,0.4299470782279968,70400,0.001
49,71099,1428,356,-146.05257186999998,3.4642462730407715,200.0,0.4278935194015503,71200,0.001
49,71899,1448,360,-142.73059903,2.9867196083068848,200.0,0.6806370615959167,72000,0.001
49,72699,1468,364,-143.86668214,6.096368789672852,200.0,0.3253162205219269,72800,0.001
49,73499,1489,368,-141.28024701,2.2107701301574707,200.0,0.20765259861946106,73600,0.001
49,74299,1510,372,-140.68639437000004,4.749858856201172,200.0,0.24510852992534637,74400,0.001
49,75099,1531,376,-137.34016935000002,4.261512756347656,200.0,0.5044333338737488,75200,0.001
48,75899,1552,380,-138.32387236,-2.0732452869415283,200.0,0.7727529406547546,76000,0.001
48,76699,1573,384,-133.95521623000002,6.232776165008545,200.0,0.4607655107975006,76800,0.001
48,77499,1594,388,-133.77396015,0.13861316442489624,200.0,0.5889230370521545,77600,0.001
48,78299,1615,392,-132.63273438,7.646897315979004,200.0,0.4111174941062927,78400,0.001
48,79099,1637,396,-133.33938593000002,6.129342555999756,200.0,0.3319937288761139,79200,0.001
48,79899,1659,400,-134.95176962,1.987876057624817,200.0,1.350874662399292,80000,0.001
48,80699,1680,404,-137.0140429,7.307612419128418,200.0,0.4053681492805481,80800,0.001
47,81499,1702,408,-139.93877127,9.20215129852295,200.0,0.48530447483062744,81600,0.001
47,82299,1724,412,-138.78714979999998,6.418336868286133,200.0,0.7059113383293152,82400,0.001
47,83099,1745,416,-135.93296315999999,6.89322566986084,200.0,1.0544135570526123,83200,0.001
47,83899,1767,420,-137.47154892,6.286101341247559,200.0,0.25756511092185974,84000,0.001
47,84699,1789,424,-137.58675688,1.0784001350402832,200.0,0.32139745354652405,84800,0.001
47,85499,1811,428,-138.79454962000003,4.666311740875244,200.0,0.164021298289299,85600,0.001
47,86299,1833,432,-139.9355851,8.176657676696777,200.0,0.23012091219425201,86400,0.001
47,87099,1855,436,-139.57542522,11.069910049438477,200.0,0.257741242647171,87200,0.001
46,87899,1877,440,-139.70474323,10.15311050415039,200.0,0.8328701257705688,88000,0.001
46,88699,1899,444,-135.39240644999998,1.5848400592803955,200.0,0.18661579489707947,88800,0.001
46,89499,1920,448,-135.64837599,8.756284713745117,200.0,0.3828834295272827,89600,0.001
