time/fps,train/n_updates,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate
61,699,13,4,-1495.8760544999998,24.837276458740234,200.0,0.07052773237228394,800,0.001
56,1499,28,8,-1426.949583,48.509178161621094,200.0,0.08743038773536682,1600,0.001
55,2299,43,12,-1274.023276666667,64.76882934570312,200.0,0.14413613080978394,2400,0.001
54,3099,58,16,-1055.550505,70.7646484375,200.0,0.24211904406547546,3200,0.001
53,3899,74,20,-853.1178884999999,68.37451934814453,200.0,0.24774213135242462,4000,0.001
53,4699,89,24,-737.6932892499999,67.07286834716797,200.0,0.3530954122543335,4800,0.001
53,5499,104,28,-641.1032952499999,59.71416091918945,200.0,0.3074696958065033,5600,0.001
53,6299,120,32,-575.64709765625,48.1177978515625,200.0,0.4315290153026581,6400,0.001
52,7099,136,36,-534.8461523055555,49.645877838134766,200.0,0.5856828093528748,7200,0.001
52,7899,151,40,-500.4679347499999,49.755332946777344,200.0,1.0024454593658447,8000,0.001
52,8699,167,44,-468.80024193181816,49.862213134765625,200.0,0.6436293125152588,8800,0.001
52,9499,183,48,-444.79053025,47.191246032714844,200.0,0.5662323832511902,9600,0.001
52,10299,198,52,-422.0880583653846,47.92736053466797,200.0,0.5516002178192139,10400,0.001
52,11099,214,56,-398.51322891071425,34.030216217041016,200.0,0.6864309310913086,11200,0.001
52,11899,229,60,-382.88583203333326,31.770469665527344,200.0,0.9021811485290527,12000,0.001
52,12699,245,64,-371.70542345312504,38.178794860839844,200.0,0.4224717915058136,12800,0.001
52,13499,260,68,-362.49094835294125,28.184967041015625,200.0,0.508979082107544,13600,0.001
52,14299,276,72,-352.38322508333334,37.98516845703125,200.0,0.29744377732276917,14400,0.001
52,15099,291,76,-340.5101521710526,32.676002502441406,200.0,0.968890368938446,15200,0.001
52,15899,307,80,-326.749762025,32.053890228271484,200.0,0.5076503157615662,16000,0.001
52,16699,323,84,-320.039600797619,24.541465759277344,200.0,0.45567837357521057,16800,0.001
51,17499,338,88,-312.43445173863637,24.540451049804688,200.0,0.38159602880477905,17600,0.001
51,18299,354,92,-304.1599400326087,30.226232528686523,200.0,1.5891667604446411,18400,0.001
51,19099,369,96,-297.8920710729167,20.957744598388672,200.0,0.6631067991256714,19200,0.001
51,19899,385,100,-289.5967553,15.437317848205566,200.0,0.3364868760108948,20000,0.001
51,20699,400,104,-235.74377529,24.295284271240234,200.0,0.31313636898994446,20800,0.001
51,21499,416,108,-186.25553587999994,14.459108352661133,200.0,0.3026629388332367,21600,0.001
51,22299,431,112,-153.59250982,20.903095245361328,200.0,0.7553884983062744,22400,0.001
51,23099,447,116,-145.77917508000002,21.05228042602539,200.0,0.20005762577056885,23200,0.001
51,23899,462,120,-148.81845907,14.467053413391113,200.0,0.7706044912338257,24000,0.001
51,24699,478,124,-147.38544219000002,12.101407051086426,200.0,0.3875700831413269,24800,0.001
51,25499,494,128,-150.89972047,11.990838050842285,200.0,0.8201838135719299,25600,0.001
51,26299,509,132,-153.22849777000002,18.261709213256836,200.0,0.4166467785835266,26400,0.001
51,27099,524,136,-150.78514814000002,13.636617660522461,200.0,0.5038251280784607,27200,0.001
51,27899,540,140,-150.34136778,13.668436050415039,200.0,0.3565439283847809,28000,0.001
51,28699,556,144,-152.39511807,13.452238082885742,200.0,0.3899695873260498,28800,0.001
51,29499,571,148,-147.51411217,9.188865661621094,200.0,0.17602327466011047,29600,0.001
51,30299,587,152,-149.89282463,17.952587127685547,200.0,0.694621741771698,30400,0.001
51,31099,602,156,-154.14648603,10.667051315307617,200.0,0.4160113036632538,31200,0.001
51,31899,618,160,-154.89075692,15.882436752319336,200.0,1.1485586166381836,32000,0.001
51,32699,634,164,-152.78110034,9.7325439453125,200.0,0.4121779799461365,32800,0.001
51,33499,649,168,-148.89370272,9.416298866271973,200.0,0.2842300534248352,33600,0.001
51,34299,665,172,-151.11180973000003,16.359830856323242,200.0,0.9144236445426941,34400,0.001
51,35099,681,176,-151.02815028,14.120351791381836,200.0,0.9023873805999756,35200,0.001
51,35899,696,180,-154.3138877,14.189067840576172,200.0,0.2585781514644623,36000,0.001
51,36699,712,184,-149.34291609,18.45618438720703,200.0,0.35465046763420105,36800,0.001
51,37499,728,188,-147.99249799999998,8.338461875915527,200.0,0.13739114999771118,37600,0.001
51,38299,744,192,-149.99937068,10.446416854858398,200.0,0.7727835178375244,38400,0.001
51,39099,760,196,-148.50040425999998,14.171944618225098,200.0,0.3914751410484314,39200,0.001
