rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/std,train/clip_range,train/n_updates,train/explained_variance
-1094.30256248,588,106496,52,180,200.0,0.0003,-0.0011184614355443045,901.6338439941406,408.11962890625,0.029541015625,-1.3636139433830976,0.004966739,0.9474632740020752,0.2,510,3.635883331298828e-06
-1095.37173256,586,108544,53,185,200.0,0.0003,-0.0018665388808585704,1253.637840652466,609.883544921875,0.04609375,-1.3650881174951792,0.0055062557,0.9474819898605347,0.2,520,3.7550926208496094e-06
-1099.5279287199999,586,110592,54,188,200.0,0.0003,-0.004634150632773526,1917.991424179077,946.5720825195312,0.0458984375,-1.373694810643792,0.004408486,0.9651508331298828,0.2,530,3.635883331298828e-06
-1094.9251863,586,112640,55,191,200.0,0.0003,-0.0013978694245452062,1573.9811378479003,533.6879272460938,0.018359375,-1.3790770381689073,0.0031074123,0.9533392786979675,0.2,540,3.814697265625e-06
-1070.5294993900002,584,114688,56,196,200.0,0.0003,-0.0023056399106280876,1232.4043867111207,574.5803833007812,0.023486328125,-1.3601672984659672,0.003343909,0.9310817718505859,0.2,550,4.589557647705078e-06
-1062.0648365599998,585,116736,57,199,200.0,0.0003,-0.002210335127892904,658.0191739082336,302.8790588378906,0.038525390625,-1.337199917063117,0.0040214253,0.9159127473831177,0.2,560,6.139278411865234e-06
-1067.09715723,586,118784,58,202,200.0,0.0003,-0.0034028024158033075,957.8150266647339,429.8377380371094,0.035302734375,-1.322590473666787,0.0047138818,0.90132075548172,0.2,570,9.357929229736328e-06
-1039.6092130299999,587,120832,59,205,200.0,0.0003,-0.005024780274834484,2105.50947265625,1028.330810546875,0.038916015625,-1.3166717920452355,0.0034438884,0.905095636844635,0.2,580,0.11152899265289307
-1033.1065128300002,588,122880,60,208,200.0,0.0003,-0.0020627554717066233,810.4020550727844,330.894287109375,0.024169921875,-1.3065479714423418,0.0025815838,0.8838930726051331,0.2,590,0.09826433658599854
-1037.7336972599999,589,124928,61,211,200.0,0.0003,-0.0011126798548502848,726.8146522521972,327.734130859375,0.028857421875,-1.284725062176585,0.00415196,0.8658217191696167,0.2,600,0.15684306621551514
-1024.79239189,590,126976,62,214,200.0,0.0003,-0.0038462116237496955,761.5866345405578,337.9248962402344,0.095703125,-1.2822158567607402,0.00874812,0.8781309723854065,0.2,610,0.06263726949691772
-1021.6052361199999,590,129024,63,218,200.0,0.0003,-0.0016498147524544038,971.8434619903564,487.12359619140625,0.036669921875,-1.2929091587662698,0.0044541047,0.8829748034477234,0.2,620,0.008469760417938232
-1000.75420042,591,131072,64,221,200.0,0.0003,-0.0034418729075696318,686.4076254844665,300.52301025390625,0.0396484375,-1.2813557948917151,0.0042151203,0.8635125160217285,0.2,630,0.23361241817474365
-1011.76612766,592,133120,65,224,200.0,0.0003,-0.004527780974785856,964.8043220520019,369.293701171875,0.05654296875,-1.2688284184783698,0.00977984,0.86155104637146,0.2,640,0.2194501757621765
-1032.53587065,593,135168,66,227,200.0,0.0003,-0.0015517781779635698,1321.3072023391724,604.8494873046875,0.031494140625,-1.2684462413191795,0.004321421,0.857854425907135,0.2,650,0.26695507764816284
-1049.77270768,593,137216,67,231,200.0,0.0003,-0.0029074958569253796,1244.7533964157105,575.5428466796875,0.037060546875,-1.262010631337762,0.0043465546,0.8506033420562744,0.2,660,0.41526633501052856
-1010.9123665700001,594,139264,68,234,200.0,0.0003,-0.0018279234718647785,1251.1406364440918,540.9974975585938,0.01650390625,-1.24922071993351,0.002316021,0.8366921544075012,0.2,670,0.4642534852027893
-1018.30430288,595,141312,69,237,200.0,0.0003,-0.0030475573279545643,358.9651782512665,109.60792541503906,0.030615234375,-1.235701760277152,0.004723737,0.8268734812736511,0.2,680,0.43646371364593506
-1030.6321901100002,596,143360,70,240,200.0,0.0003,-0.004646835460152943,1113.8594873428344,682.73779296875,0.051123046875,-1.2382988780736923,0.006347727,0.8432332873344421,0.2,690,0.7219699919223785
-1044.74877554,597,145408,71,243,200.0,0.0003,-0.0032415860274340957,1479.8678089141845,599.9888305664062,0.02451171875,-1.2442674443125725,0.003074337,0.8360368013381958,0.2,700,0.7027092576026917
