episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
15,-5260.4158792985145,-0.15013030849335068,-4392.923396813159,-0.12537239638155082,-867.4924824853563,-0.02475791211179989,-87858467.93626317,-2507.4479276310162,-1734.9849649707126,-0.04951582422359978,87858467.93626317,2507.4479276310162,1734.9849649707126,0.04951582422359978,14.072488584474884,35040,8759.875
16,-5310.028561926826,-0.15154191101389344,-4456.180019189118,-0.12717408730562552,-853.8485427377067,-0.024367823708267886,-89123600.38378237,-2543.481746112511,-1707.6970854754134,-0.04873564741653577,89123600.38378237,2543.481746112511,1707.6970854754134,0.04873564741653577,13.464227619074798,35041,8760.041666666666
17,-5256.084024437341,-0.1500023979576867,-4419.477998449576,-0.1261266552068943,-836.6060259877651,-0.02387574275079238,-88389559.96899152,-2522.533104137886,-1673.2120519755301,-0.04775148550158476,88389559.96899152,2522.533104137886,1673.2120519755301,0.04775148550158476,13.701093005336606,35041,8760.125
18,-5267.6913425913845,-0.1503379475039637,-4417.110476254599,-0.12606268661361908,-850.5808663367851,-0.024275260890344617,-88342209.52509199,-2521.253732272382,-1701.1617326735702,-0.048550521780689235,88342209.52509199,2521.253732272382,1701.1617326735702,0.048550521780689235,13.94406392694064,35040,8759.875
19,-5239.345217068652,-0.14952895964692636,-4425.366146518416,-0.1262983003658328,-813.9790705502375,-0.023230659281093566,-88507322.9303683,-2525.966007316656,-1627.958141100475,-0.04646131856218713,88507322.9303683,2525.966007316656,1627.958141100475,0.04646131856218713,13.501712328767123,35040,8759.833333333334
20,-5213.5086003820925,-0.14879159223671032,-4399.380555119153,-0.1255566812728432,-814.1280452629395,-0.023234910963867105,-87987611.10238306,-2511.133625456864,-1628.256090525879,-0.04646982192773421,87987611.10238306,2511.133625456864,1628.256090525879,0.04646982192773421,13.45890410958904,35040,8759.875
21,-5175.678928797299,-0.14771194750984043,-4399.647320792739,-0.12556429466573643,-776.03160800456,-0.022147652844104,-87992946.41585477,-2511.2858933147286,-1552.06321600912,-0.044295305688208,87992946.41585477,2511.2858933147286,1552.06321600912,0.044295305688208,13.187785388127853,35040,8759.791666666666
22,-5137.771052850382,-0.14663007085962448,-4410.729513095323,-0.12588057630341398,-727.0415397550589,-0.020749494556210477,-88214590.26190645,-2517.6115260682795,-1454.0830795101178,-0.041498989112420955,88214590.26190645,2517.6115260682795,1454.0830795101178,0.041498989112420955,12.831050228310502,35040,8759.791666666666
23,-5153.928093912477,-0.14709118678936264,-4375.735752297619,-0.12488186741338562,-778.1923416148588,-0.022209319375977022,-87514715.04595238,-2497.6373482677127,-1556.3846832297177,-0.044418638751954044,87514715.04595238,2497.6373482677127,1556.3846832297177,0.044418638751954044,13.213470319634704,35040,8759.875
24,-5110.193084114844,-0.1458388437247387,-4364.694979136422,-0.1245632128748979,-745.4981049784218,-0.021275630849840806,-87293899.58272843,-2491.2642574979577,-1490.9962099568436,-0.04255126169968161,87293899.58272843,2491.2642574979577,1490.9962099568436,0.04255126169968161,12.57384207071716,35041,8760.0
25,-5097.070450130641,-0.14546433933021236,-4361.348067650351,-0.12446769599458765,-735.7223824802902,-0.02099664333562472,-87226961.35300702,-2489.353919891753,-1471.4447649605804,-0.04199328667124944,87226961.35300702,2489.353919891753,1471.4447649605804,0.04199328667124944,12.941982249365031,35041,8760.125
26,-5068.816745294177,-0.14466214062313928,-4317.935464187661,-0.12323226873448616,-750.8812811065161,-0.021429871888653102,-86358709.28375322,-2464.645374689723,-1501.7625622130322,-0.042859743777306204,86358709.28375322,2464.645374689723,1501.7625622130322,0.042859743777306204,13.130707762557078,35040,8759.75
