train/ent_coef,train/actor_loss,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef_loss,time/time_elapsed,time/episodes,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
0.8849344253540039,0.7190811038017273,533,0.0003,432,-0.31101271510124207,10,4,115.01950073242188,51,-261.8727635,133.25
0.7480437755584717,3.5417263507843018,1142,0.0003,1041,-0.7780101895332336,23,8,10.125926971435547,48,-277.492165625,142.75
0.5886789560317993,6.1410956382751465,1985,0.0003,1884,-1.274525761604309,41,12,16.655925750732422,47,-278.00342083333334,165.41666666666666
0.4856414198875427,5.57830810546875,2715,0.0003,2614,-1.4912313222885132,57,16,15.215835571289062,47,-255.598585125,169.6875
0.37732502818107605,5.539072513580322,3747,0.0003,3646,-1.7629352807998657,79,20,5.18223762512207,46,-230.91003525000002,187.35
0.2793332636356354,7.8565897941589355,4984,0.0003,4883,-1.538709282875061,106,24,3.7821125984191895,46,-224.1240329166667,207.66666666666666
0.21028955280780792,3.693058967590332,6141,0.0003,6040,-1.8817204236984253,131,28,8.065439224243164,46,-216.7659490714286,219.32142857142858
0.1264100968837738,3.7505745887756348,8219,0.0003,8118,-1.265356421470642,176,32,5.051975250244141,46,-215.18708203125001,256.84375
0.0798582136631012,4.027829647064209,10781,0.0003,10680,-0.22718234360218048,231,36,6.808690547943115,46,-197.84810322222222,299.47222222222223
0.058833349496126175,-2.920668125152588,13475,0.0003,13374,0.8935296535491943,288,40,3.262059450149536,46,-193.6014359,336.875
0.053212184458971024,-5.760858058929443,16592,0.0003,16491,-0.49787282943725586,354,44,3.5961356163024902,46,-187.46831004545456,377.09090909090907
0.05156119912862778,-6.388957977294922,18256,0.0003,18155,-1.1743391752243042,390,48,2.758607864379883,46,-178.65191522916666,380.3333333333333
0.0527024008333683,-6.232790946960449,20680,0.0003,20579,0.30056998133659363,440,52,2.3840627670288086,46,-188.21175648076922,397.6923076923077
0.06874822825193405,-6.059272289276123,23037,0.0003,22936,0.20405742526054382,489,56,2.2854738235473633,47,-180.25780467857143,411.375
0.06455425918102264,-11.081255912780762,25662,0.0003,25561,-0.4540771543979645,543,60,2.5581672191619873,47,-167.40829625000003,427.7
0.06183105707168579,-14.045187950134277,28756,0.0003,28655,0.33834385871887207,607,64,3.2526772022247314,47,-160.73242715625003,449.3125
0.07195587456226349,-12.85083293914795,31121,0.0003,31020,0.09599144011735916,657,68,4.50286865234375,47,-153.98248780882355,457.6617647058824
0.07654755562543869,-12.847064971923828,34556,0.0003,34455,0.044563546776771545,728,72,3.625540018081665,47,-146.57753408333335,479.94444444444446
0.06747867912054062,-15.607633590698242,36568,0.0003,36467,0.3963439166545868,770,76,20.84130096435547,47,-160.54856915789475,481.1578947368421
0.06753731518983841,-12.412338256835938,39667,0.0003,39566,0.059948310256004333,835,80,4.838233947753906,47,-156.3561502,495.8375
0.06029267609119415,-9.977099418640137,41192,0.0003,41091,0.9533663392066956,867,84,2.7066164016723633,47,-161.3149486309524,490.3809523809524
0.0778626948595047,-11.023430824279785,44082,0.0003,43981,-0.5754940509796143,928,88,5.650195121765137,47,-157.13363988636365,500.9318181818182
0.06358247995376587,-10.395546913146973,48082,0.0003,47981,0.0005721151828765869,1012,92,2.0849461555480957,47,-151.99010359782613,522.6304347826087
0.06146799400448799,-9.935236930847168,52082,0.0003,51981,0.31751373410224915,1098,96,2.675752639770508,47,-146.44562083333335,542.5208333333334
0.05345708131790161,-9.94601821899414,55156,0.0003,55055,-0.3071750998497009,1163,100,2.872871160507202,47,-143.45635904,551.56
0.054156869649887085,-7.817956447601318,57283,0.0003,57182,0.4331372380256653,1209,104,5.201679229736328,47,-132.05683551,567.5
0.05975811555981636,-8.873710632324219,59498,0.0003,59397,-0.1651972383260727,1256,108,5.337230682373047,47,-120.30764560000001,583.56
0.05723709985613823,-9.503691673278809,62286,0.0003,62185,0.0612543523311615,1316,112,2.9769015312194824,47,-106.61476001000001,603.01
0.056700773537158966,-7.735383987426758,62925,0.0003,62824,-0.4334813356399536,1330,116,2.922199010848999,47,-102.27277002000001,602.1
0.05863032117486,-9.739355087280273,64195,0.0003,64094,-0.10269321501255035,1358,120,5.673114776611328,47,-97.04860033000001,604.48
0.06246853619813919,-10.706336975097656,64871,0.0003,64770,0.45278894901275635,1372,124,4.039604187011719,47,-90.70657742000002,598.87
0.07573066651821136,-10.709407806396484,67352,0.0003,67251,0.6680103540420532,1426,128,4.59345817565918,47,-85.75680378000001,612.11
0.08717770129442215,-9.101852416992188,68824,0.0003,68723,0.4693508446216583,1458,132,5.031958103179932,47,-82.23894117,606.05
0.10235744714736938,-11.796867370605469,70668,0.0003,70567,0.5955054759979248,1499,136,2.510317802429199,47,-83.57352078000002,598.87
0.08982590585947037,-8.644033432006836,73603,0.0003,73502,-0.3800951838493347,1563,140,8.67667007446289,47,-77.33146046,601.28
0.08832622319459915,-8.208768844604492,75218,0.0003,75117,0.10962512344121933,1599,144,27.114578247070312,47,-79.68358588999999,586.26
0.08477194607257843,-5.283885955810547,77435,0.0003,77334,0.29756301641464233,1647,148,3.2945797443389893,46,-82.14769991999998,591.79
0.055302150547504425,-5.129084587097168,80613,0.0003,80512,0.8280707597732544,1717,152,3.7586278915405273,46,-74.44361285,599.33
0.058813825249671936,-4.631759166717529,83696,0.0003,83595,0.21832621097564697,1786,156,3.70890474319458,46,-75.13543082,606.59
0.06016642600297928,-5.018574237823486,86531,0.0003,86430,0.2012738138437271,1849,160,2.543012857437134,46,-79.42794108,608.69
0.06744131445884705,-4.845851898193359,90378,0.0003,90277,-0.02329542487859726,1934,164,3.082612991333008,46,-77.24484658,616.22
0.07290808111429214,-3.794121503829956,93259,0.0003,93158,0.5699107646942139,1998,168,33.58283996582031,46,-69.22743366999998,621.38
0.06994256377220154,-7.914527416229248,95868,0.0003,95767,-0.28087055683135986,2057,172,2.4146900177001953,46,-62.69174232999998,613.12
0.0630434975028038,-5.366204261779785,98950,0.0003,98849,-0.2053077071905136,2127,176,3.167614221572876,46,-41.43250854,623.82
0.057017650455236435,-3.8571574687957764,102711,0.0003,102610,0.20488806068897247,2213,180,3.6337292194366455,46,-42.80099965,630.44
0.057460568845272064,-2.9330782890319824,105420,0.0003,105319,0.16804318130016327,2274,184,16.240386962890625,46,-34.02234745,642.28
0.0540848970413208,-5.169587135314941,109420,0.0003,109319,-0.8260666131973267,2365,188,2.432441234588623,46,-31.3909307,653.38
0.05959911271929741,-1.4091243743896484,112468,0.0003,112367,0.03955516964197159,2435,192,2.387270927429199,46,-25.050293099999998,643.86
0.0581003874540329,-1.1343458890914917,116314,0.0003,116213,-0.12827910482883453,2524,196,3.125192642211914,46,-23.021856740000004,642.32
0.05811339616775513,-0.6696404218673706,119764,0.0003,119663,-0.32520005106925964,2603,200,2.854173421859741,45,-21.239617270000004,646.08
0.054398827254772186,0.06443852186203003,123358,0.0003,123257,-0.5792365670204163,2685,204,2.73439621925354,45,-23.20119946000001,660.75
0.055857665836811066,4.149692535400391,126905,0.0003,126804,-0.6763745546340942,2767,208,3.7000226974487305,45,-20.564369350000003,674.07
0.055638570338487625,0.3361664414405823,130512,0.0003,130411,-1.0999311208724976,2850,212,2.8470757007598877,45,-19.73439706,682.26
0.05997072160243988,-0.1175234317779541,134248,0.0003,134147,-0.4862799644470215,2935,216,2.199103355407715,45,-17.31219806,713.23
0.05967347323894501,7.3041486740112305,138129,0.0003,138028,0.6457251906394958,3023,220,7.966989517211914,45,-15.46935018,739.34
0.05831766128540039,4.2417826652526855,141769,0.0003,141668,-0.10523290932178497,3107,224,3.9073433876037598,45,-9.480333810000005,768.98
0.05955175682902336,6.3761115074157715,144449,0.0003,144348,-0.025237172842025757,3168,228,3.064000129699707,45,-6.451013610000001,770.97
0.06168226897716522,6.071456432342529,147364,0.0003,147263,0.6438855528831482,3235,232,7.775889873504639,45,1.4386644999999982,785.4
0.059995733201503754,7.3210649490356445,149298,0.0003,149197,0.6532125473022461,3280,236,2.0398788452148438,45,7.635367839999999,786.3
0.06485715508460999,4.542081832885742,152371,0.0003,152270,0.024024978280067444,3351,240,33.254859924316406,45,10.271105850000001,787.68
0.06581420451402664,4.5816569328308105,154603,0.0003,154502,-0.11534903943538666,3402,244,3.503574848175049,45,22.609651630000002,793.85
0.06741680204868317,6.741475582122803,157769,0.0003,157668,0.03365705907344818,3474,248,2.665822982788086,45,29.188668940000003,803.34
0.06815075874328613,8.233626365661621,160741,0.0003,160640,-0.12429098039865494,3542,252,2.3363900184631348,45,39.041933160000006,801.28
0.06672922521829605,6.052768707275391,163792,0.0003,163691,-0.14240814745426178,3612,256,9.90999698638916,45,45.93043199000001,800.96
0.06768479198217392,3.78637433052063,167792,0.0003,167691,-0.7487884759902954,3704,260,3.3182783126831055,45,49.54330268,812.61
0.06429119408130646,7.335747718811035,171685,0.0003,171584,-0.3244039714336395,3792,264,1.8665467500686646,45,51.69043495,813.07
0.06297525018453598,4.54144287109375,174015,0.0003,173914,-0.26389628648757935,3846,268,2.5821750164031982,45,51.23515863999999,807.56
