train/ent_coef,train/actor_loss,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef_loss,time/time_elapsed,time/episodes,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
0.06978913396596909,-38.96502685546875,117210,0.0003,117109,0.32263684272766113,2490,220,6.471525192260742,47,185.27411752000003,387.49
0.06864270567893982,-38.39564514160156,118478,0.0003,118377,-0.22298355400562286,2518,224,6.00760555267334,47,184.57456318,384.45
0.06992136687040329,-41.119422912597656,120156,0.0003,120055,0.011120207607746124,2555,228,7.926528453826904,47,181.65057559999994,385.83
0.06611815094947815,-39.021949768066406,121062,0.0003,120961,-0.3493931293487549,2575,232,1.5870311260223389,46,186.40949921,378.31
0.06318571418523788,-36.82094955444336,122784,0.0003,122683,-0.6371486186981201,2614,236,6.39029598236084,46,181.32990291000002,381.9
0.060693349689245224,-35.35954284667969,124653,0.0003,124552,-0.11926422268152237,2655,240,13.541487693786621,46,179.49912883000002,385.24
0.060955699533224106,-38.870826721191406,125472,0.0003,125371,0.24956434965133667,2673,244,10.46773910522461,46,183.77912524999996,378.5
0.061698008328676224,-39.94551086425781,126460,0.0003,126359,0.10677690804004669,2696,248,2.9060912132263184,46,186.69714927999996,369.92
0.059120308607816696,-36.32735824584961,127400,0.0003,127299,0.4882661700248718,2717,252,14.559301376342773,46,188.10261665000002,362.4
0.06301181018352509,-39.8185920715332,128462,0.0003,128361,0.37182921171188354,2740,256,6.812636852264404,46,194.98000503999995,361.28
0.07123249769210815,-39.03196334838867,129243,0.0003,129142,-0.5916595458984375,2758,260,3.487654685974121,46,194.77605753,354.36
0.0677693709731102,-39.33102798461914,130157,0.0003,130056,-0.32351699471473694,2778,264,3.2176461219787598,46,201.24468896000002,345.19
0.06851360201835632,-40.891048431396484,131397,0.0003,131296,-0.19361189007759094,2805,268,2.929081439971924,46,206.59606793999998,334.27
0.06773465871810913,-38.20798110961914,132630,0.0003,132529,-0.38144686818122864,2832,272,9.433684349060059,46,212.19866731,317.71
0.06677877902984619,-39.64249801635742,133517,0.0003,133416,0.46138453483581543,2852,276,9.55907154083252,46,212.83804526000003,311.37
0.06624472886323929,-39.78119659423828,135129,0.0003,135028,0.47341087460517883,2887,280,7.96275520324707,46,210.41264762000003,313.08
0.06759413331747055,-41.03550720214844,136079,0.0003,135978,0.1589287966489792,2908,284,7.068329334259033,46,211.11802688,309.85
0.0676957219839096,-42.732078552246094,137830,0.0003,137729,0.0032990723848342896,2946,288,1.7705235481262207,46,211.24855545999998,315.93
0.06935545802116394,-40.57445526123047,138613,0.0003,138512,-0.13704238831996918,2963,292,2.6639952659606934,46,209.69386833000002,306.45
0.06579438596963882,-41.362728118896484,139622,0.0003,139521,-0.2919068932533264,2985,296,2.1942176818847656,46,211.04268439999998,308.59
0.06885281950235367,-38.70779800415039,140950,0.0003,140849,-0.30700111389160156,3014,300,5.361822128295898,46,206.44345396,313.08
0.06850694119930267,-39.29899597167969,141715,0.0003,141614,0.04153868556022644,3031,304,2.651973247528076,46,206.65217053000003,304.84
0.06754879653453827,-43.53226089477539,142727,0.0003,142626,0.43637165427207947,3054,308,10.936914443969727,46,209.73363950000004,292.03
