train/ent_coef,train/actor_loss,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef_loss,time/time_elapsed,time/episodes,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
0.8725482821464539,-1.1936403512954712,598,0.0003,497,-0.31136390566825867,11,4,8.593761444091797,54,-251.5184615,149.5
0.715483546257019,-2.4819207191467285,1331,0.0003,1230,-0.7091646194458008,26,8,16.599411010742188,51,-195.85526975,166.375
0.5724164843559265,-2.428896188735962,2124,0.0003,2023,-1.2280261516571045,42,12,42.73094940185547,50,-232.48344575,177.0
0.39764729142189026,-2.6241064071655273,3481,0.0003,3380,-1.614964246749878,70,16,35.104820251464844,49,-248.661387125,217.5625
0.3089795708656311,-2.939725160598755,4555,0.0003,4454,-1.6595473289489746,92,20,8.053495407104492,49,-246.01257305000004,227.75
0.26281803846359253,1.8670579195022583,5365,0.0003,5264,-0.20798265933990479,109,24,18.11678695678711,49,-231.08662616666666,223.54166666666666
0.23700013756752014,-5.425712585449219,6125,0.0003,6024,-0.7008180618286133,125,28,14.283674240112305,48,-215.8727685357143,218.75
0.1935996264219284,-3.8700265884399414,7636,0.0003,7535,-0.4356097877025604,156,32,10.88525390625,48,-211.04944287499998,238.625
0.15228359401226044,-8.315610885620117,9278,0.0003,9177,-0.5243898034095764,191,36,18.92873764038086,48,-193.82750738888888,257.72222222222223
0.16424058377742767,-13.591456413269043,10976,0.0003,10875,0.10807614028453827,226,40,7.257331848144531,48,-180.55476712499998,274.4
0.1625639796257019,-14.105070114135742,13466,0.0003,13365,0.9229758381843567,278,44,28.15170669555664,48,-159.7315214090909,306.04545454545456
0.17026013135910034,-7.744132041931152,15057,0.0003,14956,0.05418694019317627,312,48,12.994962692260742,48,-147.74211697916667,313.6875
0.1636115461587906,-16.712562561035156,18525,0.0003,18424,0.32958051562309265,383,52,11.228569984436035,48,-129.73749609615385,356.25
0.1660998910665512,-26.29922866821289,20277,0.0003,20176,-0.07328332960605621,420,56,8.45527458190918,48,-126.15568669642857,362.0892857142857
0.17504924535751343,-23.98601531982422,24277,0.0003,24176,0.1391422599554062,502,60,32.26483154296875,48,-118.46573295000002,404.6166666666667
0.16021497547626495,-24.85848617553711,27707,0.0003,27606,0.15727125108242035,573,64,8.859012603759766,48,-111.96988478125,432.921875
0.1236037164926529,-25.789283752441406,31707,0.0003,31606,0.5392462015151978,655,68,5.131697177886963,48,-104.64831380882353,466.27941176470586
0.16824740171432495,-26.331890106201172,35685,0.0003,35584,-0.11047914624214172,738,72,14.84378433227539,48,-97.18770394444444,495.625
0.14704270660877228,-18.538114547729492,39685,0.0003,39584,0.14883653819561005,821,76,7.3966779708862305,48,-91.79871460526317,522.171052631579
0.11799833923578262,-17.268991470336914,43685,0.0003,43584,-0.177587628364563,904,80,4.736745834350586,48,-87.2037172375,546.0625
0.10045430809259415,-12.45693588256836,47685,0.0003,47584,0.357062965631485,987,84,17.94794273376465,48,-83.24530858333333,567.6785714285714
0.08304663002490997,-15.697689056396484,51685,0.0003,51584,0.37127959728240967,1070,88,4.088137626647949,48,-79.51262290909091,587.3295454545455
0.076796755194664,-12.247437477111816,55675,0.0003,55574,0.28539443016052246,1155,92,6.050041198730469,48,-74.45866992391304,605.1630434782609
0.09863627701997757,-12.590502738952637,59249,0.0003,59148,0.6572638154029846,1230,96,4.0580925941467285,48,-76.24466580208333,617.1770833333334
0.09100855886936188,-8.459177017211914,62671,0.0003,62570,0.8239596486091614,1303,100,5.4280524253845215,48,-69.17849244000001,626.71
0.08202274888753891,-10.916740417480469,65929,0.0003,65828,0.011286988854408264,1373,104,3.248394012451172,47,-56.2019453,653.31
0.08350042998790741,-10.665511131286621,69467,0.0003,69366,-0.28587597608566284,1450,108,18.34741973876953,47,-45.836593780000015,681.36
0.09631349891424179,-11.488612174987793,73467,0.0003,73366,0.48768311738967896,1538,112,2.9428446292877197,47,-32.03017166000001,713.43
0.08453197777271271,-10.332525253295898,77467,0.0003,77366,0.29935336112976074,1626,116,4.42982292175293,47,-21.59597925,739.86
0.06834881752729416,-9.431447982788086,81467,0.0003,81366,0.22894249856472015,1730,120,2.612393856048584,47,-12.552319159999998,769.12
0.061159897595644,-7.219038963317871,85467,0.0003,85366,-0.10701543092727661,1818,124,7.064903736114502,46,-7.058005369999998,801.02
0.058013543486595154,-5.469136714935303,89467,0.0003,89366,0.09847912192344666,1907,128,2.65968656539917,46,-1.0970944400000011,833.42
0.05825155973434448,-6.362181663513184,92342,0.0003,92241,-0.9933305978775024,1971,132,10.007863998413086,46,11.62356926,847.06
0.056881166994571686,-6.449264049530029,95486,0.0003,95385,-0.6455815434455872,2042,136,6.899942874908447,46,18.90431119,862.08
0.06394761800765991,-7.027611255645752,98931,0.0003,98830,-0.4962986707687378,2119,140,3.147059440612793,46,25.71623208,879.55
0.06431364268064499,-1.833508014678955,102017,0.0003,101916,-0.27314242720603943,2189,144,1.8779486417770386,46,26.733778220000005,885.51
0.06387028843164444,-6.03603982925415,104501,0.0003,104400,0.12480305880308151,2245,148,4.907989978790283,46,34.56302043000001,894.44
0.06176833435893059,-2.877592086791992,107062,0.0003,106961,0.17503973841667175,2302,152,4.767159938812256,46,28.3585424,885.37
