time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates
1192,275393,190.34,-137.21594868000003,41,6643,12.161194801330566,-41.413639068603516,0.001,265392
1196,275713,190.81,-138.00671883000004,41,6651,109.71891021728516,-41.64102554321289,0.001,265712
1200,276256,178.05,-138.35725333,41,6666,119.60942840576172,-39.7252311706543,0.001,266255
1204,276839,163.24,-137.54120201,41,6682,12.039630889892578,-41.04511260986328,0.001,266838
1208,277539,146.85,-136.18252563,41,6700,12.153108596801758,-41.838191986083984,0.001,267538
1212,278229,144.01,-136.06559385000003,41,6719,15.46657943725586,-45.69756317138672,0.001,268228
1216,278885,138.79,-135.70355044,41,6737,12.040142059326172,-43.628360748291016,0.001,268884
1220,279386,135.9,-135.41926824,41,6750,97.96883392333984,-41.69318389892578,0.001,269385
1224,279955,136.14,-135.58375406000002,41,6766,32.68321228027344,-42.87493896484375,0.001,269954
1228,280488,136.03,-135.55647669,41,6780,12.887408256530762,-43.03017807006836,0.001,270487
1232,281169,135.07,-135.74814364,41,6798,48.92180633544922,-44.948734283447266,0.001,271168
1236,281865,135.49,-136.01285554,41,6817,12.875843048095703,-44.16798400878906,0.001,271864
1240,282525,136.88,-136.35160236000002,41,6835,13.88107967376709,-47.01267623901367,0.001,272524
1244,283133,136.85,-136.46029312000002,41,6852,112.65006256103516,-44.87546157836914,0.001,273132
1248,283809,135.97,-136.62216453,41,6870,13.838651657104492,-44.271392822265625,0.001,273808
1252,284407,136.68,-136.90547401,41,6886,79.8970947265625,-42.81958770751953,0.001,274406
1256,285347,140.67,-137.21580476,41,6911,65.0423583984375,-46.62061309814453,0.001,275346
1260,286280,145.12,-137.69023858,41,6937,9.988175392150879,-46.800926208496094,0.001,276279
1264,286643,144.37,-137.01279999999997,41,6946,14.210481643676758,-45.62666702270508,0.001,276642
1268,287157,146.81,-136.44855643,41,6960,15.249725341796875,-43.813819885253906,0.001,277156
1272,287453,144.03,-135.50211980999998,41,6968,81.2413558959961,-45.72563171386719,0.001,277452
1276,287831,142.8,-134.60163483000002,41,6979,19.827316284179688,-42.654563903808594,0.001,277830
1280,288520,144.78,-134.65484083,41,6997,146.46267700195312,-46.046104431152344,0.001,278519
1284,289359,149.91,-135.13981744,41,7020,109.48989868164062,-44.719783782958984,0.001,279358
1288,290012,150.04,-134.83922004,41,7037,10.532873153686523,-44.97821807861328,0.001,280011
1292,290745,153.52,-135.24217806000001,41,7057,89.28254699707031,-45.69902420043945,0.001,280744
1296,291146,154.33,-135.35071635000003,41,7068,97.88538360595703,-40.962554931640625,0.001,281145
1300,291580,153.24,-135.09958348,41,7079,21.488924026489258,-44.175048828125,0.001,281579
1304,292128,152.89,-134.8855388,41,7094,14.503847122192383,-43.291866302490234,0.001,282127
1308,292732,151.93,-134.90558807999997,41,7111,16.08491325378418,-44.714111328125,0.001,282731
1312,293337,151.08,-134.98841639,41,7127,11.32738208770752,-44.92402648925781,0.001,283336
1316,294059,151.74,-135.06017078,41,7146,145.1390380859375,-39.75848388671875,0.001,284058
1320,295067,156.81,-135.64642127,41,7173,15.202546119689941,-42.01371383666992,0.001,285066
1324,296416,164.61,-136.41285545999997,41,7210,15.463471412658691,-44.61467742919922,0.001,286415
1328,297273,167.85,-136.52672539,41,7233,13.187917709350586,-43.33931350708008,0.001,287272
1332,299854,186.85,-137.81144204000003,41,7303,13.541994094848633,-43.78120040893555,0.001,289853
1336,300638,187.73,-137.77249949,41,7324,12.92047119140625,-43.66600036621094,0.001,290637
1340,301381,188.56,-137.67657707,41,7344,70.36351013183594,-43.04111862182617,0.001,291380
1344,302444,193.11,-138.03391779,41,7372,25.721595764160156,-44.093849182128906,0.001,292443
1348,303295,194.86,-137.55276482000002,41,7395,16.232147216796875,-45.34928894042969,0.001,293294
1352,304594,201.87,-138.24050286,40,7430,15.59709358215332,-42.820255279541016,0.001,294593
1356,305243,198.96,-138.04724192,40,7448,21.34125328063965,-40.68854904174805,0.001,295242
1360,306067,197.87,-137.82747805,40,7470,94.87313079833984,-43.12122344970703,0.001,296066
1364,306637,199.94,-138.62026819000002,40,7486,14.479171752929688,-43.44691848754883,0.001,296636
1368,307455,202.98,-139.57093625,40,7508,103.57960510253906,-43.79319381713867,0.001,297454
1372,308100,206.47,-140.10396307000002,40,7525,10.725290298461914,-43.24884796142578,0.001,298099
1376,309097,212.66,-141.20061075,40,7552,13.292749404907227,-44.66636657714844,0.001,299096
1380,309933,214.13,-141.49470621000003,40,7575,9.83702278137207,-44.99552917480469,0.001,299932
1384,310726,213.67,-141.57947222,40,7596,12.17407512664795,-43.785888671875,0.001,300725
1388,311421,214.09,-141.95699505000002,40,7615,159.45364379882812,-44.44521713256836,0.001,301420
1392,311955,212.1,-141.62134511000002,40,7629,12.159646987915039,-44.144657135009766,0.001,301954
1396,312424,212.78,-141.5885522,40,7642,147.20538330078125,-42.95259475708008,0.001,302423
1400,312840,212.6,-141.75334266000002,40,7653,20.33501434326172,-42.19267272949219,0.001,302839
1404,313584,214.56,-141.91812045,40,7674,61.69792938232422,-41.94205093383789,0.001,303583
1408,314087,213.55,-141.62868868,40,7687,96.37236785888672,-45.826480865478516,0.001,304086
1412,314530,211.93,-141.23446635,40,7699,14.15135383605957,-42.501953125,0.001,304529
1416,315142,210.83,-141.17978017,40,7716,99.70250701904297,-44.339168548583984,0.001,305141
1420,315890,208.23,-140.89886061,40,7736,18.1173095703125,-46.3011474609375,0.001,305889
1424,316843,204.27,-140.61136761999998,40,7762,12.640549659729004,-46.04367446899414,0.001,306842
1428,317837,205.64,-140.40829464,40,7789,15.517311096191406,-45.54671859741211,0.001,307836
1432,318310,184.56,-138.92686606,40,7801,21.75729751586914,-43.356529235839844,0.001,308309
1436,318854,182.16,-138.68094905,40,7816,14.821418762207031,-49.20807647705078,0.001,308853
1440,319244,178.63,-138.28932642,40,7827,14.939105033874512,-44.54502868652344,0.001,309243
1444,319661,172.17,-137.38396347999998,40,7838,19.7939510345459,-43.62174987792969,0.001,309660
1448,320393,170.98,-137.58290578999998,40,7858,129.03993225097656,-47.690284729003906,0.001,310392
1452,320670,160.76,-136.07288783,40,7866,50.66428756713867,-43.95582580566406,0.001,310669
1456,321151,159.08,-135.52146116999998,40,7879,130.70347595214844,-46.174930572509766,0.001,311150
1460,321693,156.26,-135.21431813,40,7893,35.39635467529297,-46.75307083129883,0.001,311692
1464,322423,157.86,-135.16977277,40,7913,23.123510360717773,-47.914459228515625,0.001,312422
1468,323057,156.02,-135.03611507000002,40,7930,15.824579238891602,-46.64997863769531,0.001,313056
1472,323982,158.82,-135.62134223,40,7955,11.91324234008789,-46.12030029296875,0.001,313981
1476,324779,156.82,-135.38085936,40,7977,13.590625762939453,-47.1019401550293,0.001,314778
1480,325451,155.18,-134.69431749,40,7995,82.81617736816406,-48.98521423339844,0.001,315450
1484,326142,154.16,-134.72848164,40,8014,52.942588806152344,-44.94805145263672,0.001,316141
1488,326710,152.89,-134.4219634,40,8029,13.011896133422852,-44.97933578491211,0.001,316709
1492,327351,153.96,-134.81923477,40,8046,102.67605590820312,-44.81299591064453,0.001,317350
1496,327975,155.51,-135.24126243000003,40,8063,14.975948333740234,-45.10594177246094,0.001,317974
1500,328655,158.15,-135.6438834,40,8082,11.511259078979492,-46.99901580810547,0.001,318654
1504,329598,160.14,-136.10580955999998,40,8107,11.727619171142578,-47.02847671508789,0.001,319597
1508,330347,162.6,-136.41910584,40,8128,16.083818435668945,-45.216827392578125,0.001,320346
1512,330987,164.57,-136.59154848,40,8145,15.321072578430176,-44.01841735839844,0.001,320986
1516,331664,165.22,-136.40528848000002,40,8163,13.743658065795898,-44.15860366821289,0.001,321663
1520,332278,163.88,-135.61110083999998,40,8180,76.39960479736328,-47.27824020385742,0.001,322277
1524,333283,164.4,-135.22416669999996,40,8207,126.13798522949219,-46.47365951538086,0.001,323282
1528,334415,165.78,-135.59120897,40,8237,60.293006896972656,-47.039520263671875,0.001,324414
1532,335198,168.88,-135.72352716,40,8258,9.564665794372559,-46.47438049316406,0.001,325197
1536,335640,167.86,-134.93859168,40,8270,59.05084991455078,-44.75955581665039,0.001,325639
1540,336466,172.22,-135.62103732999998,40,8292,93.65333557128906,-45.216896057128906,0.001,326465
1544,337542,178.81,-136.27171816,40,8321,88.05013275146484,-47.033382415771484,0.001,327541
1548,342404,220.11,-137.67875005,40,8450,12.94244384765625,-45.360694885253906,0.001,332403
1552,343038,223.68,-138.39138791000002,40,8467,20.104080200195312,-43.533870697021484,0.001,333037
1556,343838,226.87,-138.95684082999998,40,8489,20.796810150146484,-46.639305114746094,0.001,333837
1560,344223,225.3,-138.40301308000002,40,8499,15.113974571228027,-45.09379577636719,0.001,334222
1564,345167,227.44,-138.73447481000002,40,8525,11.097381591796875,-47.03759002685547,0.001,335166
1568,345685,226.28,-138.78576962,40,8538,17.06451416015625,-47.415958404541016,0.001,335684
1572,346419,224.37,-138.63040175,40,8558,79.13033294677734,-45.77537536621094,0.001,336418
1576,347194,224.15,-138.97868061,40,8579,90.66612243652344,-47.13095474243164,0.001,337193
1580,347816,223.65,-139.05569397000002,40,8596,19.842634201049805,-50.791690826416016,0.001,337815
1584,348372,222.3,-138.69953510000002,40,8611,12.996018409729004,-44.848018646240234,0.001,338371
1588,348857,221.47,-138.44018214000002,40,8624,18.487703323364258,-50.32359313964844,0.001,338856
1592,349575,222.24,-138.08205278000003,40,8643,23.723426818847656,-47.904518127441406,0.001,339574
1596,350107,221.32,-138.01658979,40,8657,13.43556022644043,-51.334022521972656,0.001,340106
1600,351535,228.8,-138.72762896999996,40,8696,62.24064254760742,-51.02728271484375,0.001,341534
1604,352589,229.91,-138.75553092,40,8724,19.117145538330078,-52.615562438964844,0.001,342588
1608,353366,230.19,-138.87975561000002,40,8745,18.658157348632812,-55.74253845214844,0.001,343365
1612,354153,231.66,-139.19767769,40,8766,15.482793807983398,-55.432220458984375,0.001,344152
1616,354839,231.75,-139.54960446,40,8784,20.079484939575195,-52.34314727783203,0.001,344838
1620,355603,233.25,-140.33648525,40,8805,127.90097045898438,-52.208126068115234,0.001,345602
1624,356922,236.39,-140.94845830000003,40,8840,20.427797317504883,-53.50017547607422,0.001,346921
1628,360991,265.76,-141.85748349999997,40,8951,15.1635103225708,-53.98116683959961,0.001,350990
1632,362745,275.47,-142.93255661,40,8999,18.96352195739746,-54.33557891845703,0.001,352744
1636,363716,280.76,-144.31103481,40,9025,19.79311180114746,-56.30308532714844,0.001,353715
1640,364606,281.4,-144.50915876000002,40,9049,20.92484474182129,-56.355865478515625,0.001,354605
1644,365271,277.29,-144.32174940000002,40,9067,101.62944030761719,-57.81024169921875,0.001,355270
1648,365875,234.71,-142.69883707000002,40,9083,22.344907760620117,-60.389137268066406,0.001,355874
1652,366324,232.86,-142.40846552000002,40,9095,20.276592254638672,-57.88479232788086,0.001,356323
1656,366944,231.06,-142.33416944,40,9112,35.932884216308594,-55.82920455932617,0.001,356943
1660,368504,242.81,-144.04840381000002,40,9154,122.7962646484375,-55.664207458496094,0.001,358503
1664,368946,237.79,-143.72215389,40,9166,31.96064567565918,-59.22671890258789,0.001,358945
1668,369266,235.81,-143.27197582999997,40,9174,29.501277923583984,-58.425846099853516,0.001,359265
1672,369788,233.69,-142.89498276,40,9188,176.303955078125,-57.04920959472656,0.001,359787
1676,370309,231.15,-142.63182666,40,9202,136.75990295410156,-58.33151626586914,0.001,360308
1680,370780,229.64,-143.03738007,40,9215,102.80884552001953,-61.84145736694336,0.001,360779
1684,371311,229.39,-143.23454470000001,40,9230,25.97174835205078,-62.11275100708008,0.001,361310
1688,371736,228.79,-143.43095565,40,9241,140.97450256347656,-61.699798583984375,0.001,361735
1692,372244,226.69,-143.43882254000002,40,9255,41.35805892944336,-60.95246124267578,0.001,362243
1696,372848,227.41,-143.40378653000002,40,9271,27.320201873779297,-61.71717834472656,0.001,362847
1700,373436,219.01,-142.52428806,40,9287,83.6823959350586,-59.8536491394043,0.001,363435
1704,373955,213.66,-141.87549461,40,9301,23.97292137145996,-63.69535446166992,0.001,363954
1708,374544,211.78,-141.69196398999998,40,9317,20.899459838867188,-62.409244537353516,0.001,364543
1712,374976,208.23,-141.08314191,40,9328,18.92888832092285,-63.43879699707031,0.001,364975
1716,375707,208.68,-140.58664535,40,9348,26.96065902709961,-65.62184143066406,0.001,365706
1720,376047,204.44,-139.82433644,40,9357,43.166099548339844,-61.135826110839844,0.001,366046
1724,376366,194.44,-138.62511185,40,9366,22.999601364135742,-61.9151725769043,0.001,366365
1728,376779,157.88,-136.94790601,40,9377,21.273595809936523,-63.400390625,0.001,366778
1732,377002,142.57,-135.03649262999997,40,9383,32.564430236816406,-62.756187438964844,0.001,367001
1736,377190,134.74,-133.90624051,40,9388,78.77022552490234,-64.39698028564453,0.001,367189
1740,377514,129.08,-132.55805975,40,9397,20.204622268676758,-64.1809310913086,0.001,367513
1744,377738,124.67,-131.72775735,40,9403,23.529836654663086,-63.815731048583984,0.001,367737
1748,378351,124.76,-131.91534095,40,9420,22.355886459350586,-66.14859008789062,0.001,368350
1752,378839,125.15,-132.23894973,40,9433,309.95751953125,-62.233734130859375,0.001,368838
1756,379336,123.92,-132.1420961,40,9446,30.237913131713867,-64.808837890625,0.001,369335
1760,379865,113.61,-130.82456335,40,9461,175.1365966796875,-64.7933578491211,0.001,369864
1764,380474,115.28,-130.73240202,40,9477,20.65545082092285,-59.439208984375,0.001,370473
1768,381019,117.53,-131.07346127,40,9492,20.98295021057129,-65.85115814208984,0.001,371018
1772,381482,116.94,-130.99909741000002,40,9504,142.2733154296875,-59.5745964050293,0.001,371481
1776,381922,116.13,-130.90085329000001,40,9516,109.8141098022461,-64.50677490234375,0.001,371921
1780,382729,119.49,-130.86062415,40,9538,20.411426544189453,-60.345794677734375,0.001,372728
1784,383424,121.13,-130.56936227999998,40,9556,53.43024826049805,-63.27696228027344,0.001,373423
1788,384423,126.87,-130.41426451,40,9583,40.413997650146484,-59.71425247192383,0.001,374422
1792,385504,132.6,-131.0963434,40,9612,270.1021728515625,-62.64786148071289,0.001,375503
1796,386447,135.99,-131.30330577000004,40,9638,342.7074890136719,-66.19149017333984,0.001,376446
1800,388803,153.67,-131.88192429,40,9701,35.875328063964844,-70.11442565917969,0.001,378802
1804,390508,165.53,-133.25214195999996,40,9746,29.48448944091797,-72.0863265991211,0.001,380507
1808,391119,165.75,-133.29741815999998,40,9763,36.68962097167969,-73.860595703125,0.001,381118
1812,391966,169.9,-133.96401644000002,40,9786,149.5398712158203,-70.92451477050781,0.001,381965
1816,393147,174.4,-134.68585839,40,9818,28.54750633239746,-73.73798370361328,0.001,383146
1820,393745,176.98,-134.95798659,40,9834,99.47993469238281,-71.14546203613281,0.001,383744
1824,394003,176.37,-134.72373942000002,40,9841,33.46440124511719,-72.98435974121094,0.001,384002
1828,394469,176.9,-134.73742883,40,9853,56.625431060791016,-77.01216125488281,0.001,384468
1832,395030,180.28,-135.01635636,40,9868,28.978179931640625,-70.35073852539062,0.001,385029
1836,395546,183.56,-135.48982729000002,40,9882,27.87580680847168,-73.85050964355469,0.001,385545
1840,395741,182.27,-135.44523965,40,9888,117.00872039794922,-71.64651489257812,0.001,385740
1844,395969,182.31,-135.41109896,40,9894,25.329742431640625,-74.56817626953125,0.001,385968
1848,396319,179.68,-134.81054157999998,40,9903,34.40690231323242,-73.04750061035156,0.001,386318
1852,396564,177.25,-133.97752043,40,9910,128.35647583007812,-80.03667449951172,0.001,386563
1856,397148,178.12,-133.58833352,40,9926,162.7271270751953,-74.68757629394531,0.001,387147
1860,397884,180.19,-133.73925569,40,9946,41.125579833984375,-72.9751205444336,0.001,387883
1864,398581,181.07,-134.10183984000003,39,9964,150.30450439453125,-74.10671997070312,0.001,388580
1868,398933,179.14,-133.23159114,39,9974,23.31770133972168,-73.1326675415039,0.001,388932
1872,399260,177.78,-132.52131414,39,9983,29.112796783447266,-75.23303985595703,0.001,389259
1876,399557,176.35,-131.63977562,39,9991,86.88788604736328,-67.09423065185547,0.001,389556
1880,400979,182.5,-132.36781508,39,10029,39.83153533935547,-76.12980651855469,0.001,390978
1884,401529,181.05,-132.59027977,39,10044,31.82013511657715,-76.13694763183594,0.001,391528
1888,402048,176.25,-132.98538723000004,39,10058,26.934179306030273,-75.507080078125,0.001,392047
1892,402704,172.0,-132.69019264000002,39,10076,29.758045196533203,-77.6904525756836,0.001,392703
1896,403306,168.59,-132.60508009,39,10092,182.4955291748047,-79.44464111328125,0.001,393305
1900,403808,150.05,-132.06427109999998,39,10105,29.00910186767578,-78.64575958251953,0.001,393807
1904,404394,138.86,-130.96334964,39,10121,34.62351608276367,-79.40361785888672,0.001,394393
1908,404865,137.46,-130.80166407000002,39,10134,32.53715133666992,-74.264404296875,0.001,394864
1912,405365,133.99,-130.45424529,39,10147,34.1707649230957,-77.64720153808594,0.001,395364
1916,405945,127.98,-130.06664316,39,10163,187.65138244628906,-79.55265045166016,0.001,395944
1920,406491,127.46,-129.96688656999999,39,10178,32.858184814453125,-78.14007568359375,0.001,396490
1924,407070,130.67,-130.60165857,39,10194,35.465179443359375,-81.8375244140625,0.001,397069
1928,407489,130.2,-130.80892179,39,10205,33.83091354370117,-78.97940826416016,0.001,397488
1932,409614,145.84,-131.61618941999998,39,10263,37.94504165649414,-85.92550659179688,0.001,399613
1936,410172,146.26,-131.77537216000002,39,10278,32.12702178955078,-81.28482818603516,0.001,400171
1940,412138,163.97,-133.09971309000002,39,10331,40.046356201171875,-82.77201843261719,0.001,402137
1944,412584,166.15,-133.98935984000002,39,10343,35.276309967041016,-83.33184051513672,0.001,402583
1948,413042,167.23,-134.57979873,39,10355,46.49207305908203,-87.67933654785156,0.001,403041
1952,413474,169.1,-135.19599629,39,10367,30.714242935180664,-91.06346893310547,0.001,403473
1956,413841,166.93,-135.43358264,39,10377,58.938377380371094,-86.57084655761719,0.001,403840
1960,414239,163.55,-135.26390239,39,10387,226.83238220214844,-89.17859649658203,0.001,404238
1964,414611,160.3,-134.7761088,39,10397,36.138248443603516,-91.98931121826172,0.001,404610
1968,415003,160.7,-135.51411663,39,10408,273.8775939941406,-90.8841552734375,0.001,405002
1972,415439,161.79,-136.31278252,39,10420,46.5101203918457,-90.4944076538086,0.001,405438
1976,415897,163.4,-137.14799158000002,39,10432,58.45884323120117,-94.10144805908203,0.001,405896
1980,416311,153.32,-136.09700076,39,10443,50.36437225341797,-92.18789672851562,0.001,406310
1984,416679,151.5,-135.94882325,39,10453,43.58574295043945,-91.49391174316406,0.001,406678
1988,417060,150.12,-135.59624603999998,39,10463,61.79151153564453,-92.09991455078125,0.001,407059
1992,417441,147.37,-135.18298774000002,39,10474,98.434326171875,-96.55226135253906,0.001,407440
1996,417852,145.46,-134.92188766000004,39,10485,35.943233489990234,-94.8144302368164,0.001,407851
2000,418218,144.1,-134.55193512,39,10495,48.004295349121094,-99.31439208984375,0.001,408217
2004,418596,142.02,-134.16708894,39,10505,44.54328918457031,-96.35393524169922,0.001,408595
2008,419032,141.67,-133.99614826,39,10517,32.1531982421875,-95.130859375,0.001,409031
2012,419426,140.61,-133.7316573,39,10527,40.620365142822266,-95.36973571777344,0.001,409425
2016,419840,138.95,-133.38518188,39,10539,56.019344329833984,-97.75761413574219,0.001,409839
2020,420314,138.23,-133.74715096,39,10551,78.65199279785156,-92.52140808105469,0.001,410313
2024,420767,136.97,-133.77579215000003,39,10564,52.95401382446289,-97.1353530883789,0.001,410766
2028,421241,137.52,-133.90226304,39,10576,186.836669921875,-97.8849868774414,0.001,411240
2032,421723,121.09,-133.51296967000002,39,10589,113.05860900878906,-90.34852600097656,0.001,411722
2036,422276,121.04,-133.40785926,39,10604,56.50127029418945,-92.82460021972656,0.001,412275
2040,423097,109.59,-133.05343606999998,39,10626,60.14406967163086,-95.63412475585938,0.001,413096
2044,424669,120.85,-133.85853288,39,10669,34.95283126831055,-96.85723876953125,0.001,414668
2048,425131,120.89,-133.77054055999997,39,10681,181.36367797851562,-93.57778930664062,0.001,415130
2052,425550,120.76,-133.62015343,39,10692,39.526329040527344,-96.0374526977539,0.001,415549
2056,426076,122.35,-133.98558844000001,39,10707,107.00442504882812,-95.36408996582031,0.001,416075
2060,426728,124.89,-134.42594633,39,10724,119.90746307373047,-100.06301879882812,0.001,416727
2064,427241,126.3,-134.37579484000003,39,10738,39.18649673461914,-97.069580078125,0.001,417240
2068,427672,126.69,-134.43056318,39,10750,39.891056060791016,-99.06068420410156,0.001,417671
2072,428121,126.82,-134.17007356,39,10762,145.75567626953125,-106.50943756103516,0.001,418120
2076,428607,127.1,-134.10271302000004,39,10775,37.346397399902344,-98.01509857177734,0.001,418606
2080,428932,126.21,-133.84408266,39,10784,224.23574829101562,-103.63021850585938,0.001,418931
2084,429558,128.79,-133.65915040000002,39,10801,42.52824401855469,-104.72576141357422,0.001,419557
2088,429953,128.93,-133.52032175,39,10811,48.06157302856445,-107.19435119628906,0.001,419952
2092,430315,128.74,-133.01829550000002,39,10821,265.21942138671875,-112.68170166015625,0.001,420314
2096,431862,140.1,-133.90333059,39,10862,44.35553741455078,-116.14630126953125,0.001,421861
2100,432791,145.73,-134.53589694000001,39,10888,64.30117797851562,-110.59030151367188,0.001,422790
2104,433860,152.64,-135.38053066,39,10916,85.51143646240234,-118.6420669555664,0.001,423859
2108,434891,158.59,-136.13346156,39,10944,111.02945709228516,-114.6171646118164,0.001,424890
2112,435934,165.08,-137.10025643,39,10972,45.55616760253906,-113.12703704833984,0.001,425933
2116,436563,167.23,-137.20110377,39,10989,56.98025131225586,-107.27498626708984,0.001,426562
2120,439140,188.26,-137.80366579000003,39,11059,51.947105407714844,-109.24140930175781,0.001,429139
2124,439659,188.92,-138.12952247,39,11073,50.68669891357422,-111.54438018798828,0.001,429658
2128,440151,189.1,-138.28340368,39,11086,332.9380798339844,-106.37126159667969,0.001,430150
2132,440603,188.8,-138.38381182,39,11098,237.74037170410156,-104.6549072265625,0.001,430602
2136,440968,186.92,-138.24043372999998,39,11108,51.61014175415039,-111.60813903808594,0.001,430967
2140,442429,193.32,-139.00580078,39,11147,94.2281494140625,-109.28756713867188,0.001,432428
2144,443129,184.6,-138.39261571999998,39,11166,49.991092681884766,-112.27394104003906,0.001,433128
2148,443577,184.46,-138.36074295,39,11178,235.94921875,-114.35523986816406,0.001,433576
2152,444083,185.33,-138.39068281,39,11192,52.5584831237793,-100.31816101074219,0.001,434082
2156,444715,186.39,-138.24438901,39,11209,269.8006591796875,-109.20648956298828,0.001,434714
2160,445481,187.53,-138.22672820000003,39,11229,68.66650390625,-108.63125610351562,0.001,435480
2164,446189,189.48,-138.66259523000002,39,11249,45.978145599365234,-107.18798065185547,0.001,436188
2168,446607,189.35,-138.50255844,39,11260,245.12901306152344,-103.63138580322266,0.001,436606
2172,447126,190.05,-138.85718063000002,39,11274,71.478515625,-98.8196792602539,0.001,437125
2176,447655,190.48,-138.90504407999998,39,11288,186.01943969726562,-104.04603576660156,0.001,437654
2180,449630,206.98,-140.83883906,39,11341,40.91090393066406,-108.71998596191406,0.001,439629
2184,450591,210.33,-141.50647731,39,11367,48.77481460571289,-101.77411651611328,0.001,440590
2188,451188,212.35,-141.70951631999998,39,11383,355.39093017578125,-100.44844818115234,0.001,441187
2192,451865,215.5,-142.38243346000002,39,11401,73.71209716796875,-101.45171356201172,0.001,441864
2196,452617,207.55,-141.74940925999996,39,11422,52.84755325317383,-107.45455932617188,0.001,442616
2200,453302,205.11,-141.51511026,39,11440,245.92230224609375,-104.06990051269531,0.001,443301
2204,453790,199.3,-140.47790132,39,11453,36.01761245727539,-103.05940246582031,0.001,443789
2208,454878,199.87,-140.48723679,39,11483,97.83525848388672,-101.70097351074219,0.001,444877
2212,455537,196.03,-139.97566840999997,39,11500,77.39502716064453,-99.12745666503906,0.001,445536
2216,456268,197.05,-140.38946928,39,11520,181.59524536132812,-101.76412200927734,0.001,446267
2220,456709,175.69,-139.64128132,39,11532,167.5277557373047,-103.40345764160156,0.001,446708
2224,457722,180.63,-139.79791919000002,39,11559,57.24447250366211,-97.08785247802734,0.001,447721
2228,458367,182.16,-139.69510809000002,39,11577,67.97737121582031,-104.48872375488281,0.001,448366
2232,459060,184.57,-139.81031798,39,11595,337.2207336425781,-93.0988540649414,0.001,449059
2236,459764,187.96,-140.19082545,39,11614,120.12582397460938,-89.26036834716797,0.001,449763
2240,460260,178.31,-139.32551204,39,11628,339.7806396484375,-96.32697296142578,0.001,450259
2244,460713,175.84,-138.97577988999998,39,11640,38.50661087036133,-95.21311950683594,0.001,450712
2248,461160,175.83,-139.09792099000003,39,11652,39.29692459106445,-95.98626708984375,0.001,451159
2252,461579,174.96,-139.33769414999998,39,11663,37.91249465942383,-97.43141174316406,0.001,451578
2256,461982,172.67,-139.35469992999998,39,11674,134.00889587402344,-95.40813446044922,0.001,451981
2260,462404,169.23,-139.12038296,39,11686,35.60776901245117,-94.04517364501953,0.001,452403
2264,462890,167.01,-138.88810586,39,11699,339.2471008300781,-91.12632751464844,0.001,452889
2268,463347,167.4,-139.08017482000002,39,11711,51.13105010986328,-97.52092742919922,0.001,453346
2272,463830,167.04,-139.23179177999998,39,11724,321.33575439453125,-96.76000213623047,0.001,453829
2276,464421,167.66,-139.42036792000002,39,11740,136.0894012451172,-93.86196899414062,0.001,454420
2280,464886,152.56,-137.89271939,39,11753,45.979942321777344,-97.99104309082031,0.001,454885
2284,465436,148.45,-137.50102367,39,11768,40.441009521484375,-91.63412475585938,0.001,455435
2288,465902,147.14,-137.69754683999997,39,11780,33.809688568115234,-87.79724884033203,0.001,455901
2292,466344,144.79,-137.51985145,39,11792,32.51602554321289,-94.58683013916016,0.001,456343
2296,466834,142.17,-137.38393692,39,11806,156.2353973388672,-90.27070617675781,0.001,456833
2300,467417,141.15,-137.21372228,39,11821,41.16965103149414,-89.99768829345703,0.001,457416
2304,467948,141.58,-137.6143754,39,11836,187.06182861328125,-85.24615478515625,0.001,457947
2308,468452,135.74,-137.09219482999998,39,11849,63.57958221435547,-82.4148941040039,0.001,458451
2312,469032,134.95,-137.09106221,39,11865,60.385284423828125,-88.06880950927734,0.001,459031
2316,469524,132.56,-136.76959404999997,39,11878,63.97277069091797,-89.05281066894531,0.001,459523
2320,469873,131.64,-136.32866459,39,11888,266.7054443359375,-85.34186553955078,0.001,459872
2324,470357,126.35,-135.45690913,39,11901,54.69176483154297,-86.22936248779297,0.001,460356
2328,470643,122.76,-134.55907035,39,11909,40.01036834716797,-85.57683563232422,0.001,460642
2332,471222,121.62,-133.76811268000003,39,11924,211.86892700195312,-79.62943267822266,0.001,461221
2336,471654,118.9,-132.87393589,39,11936,45.779544830322266,-86.68377685546875,0.001,461653
2340,472047,117.87,-131.69742135,39,11947,159.3427734375,-83.10372161865234,0.001,462046
2344,472527,118.14,-130.88944774,39,11960,90.6063232421875,-82.1279296875,0.001,462526
2348,472878,117.18,-130.05690577000001,39,11969,273.8124694824219,-80.24752044677734,0.001,462877
2352,473392,118.13,-129.09083282,39,11983,207.18289184570312,-80.07469177246094,0.001,463391
2356,473837,118.55,-128.69911459000002,39,11995,44.95201873779297,-82.5927734375,0.001,463836
2360,474157,117.53,-127.67565103999999,39,12004,124.02865600585938,-79.06591033935547,0.001,464156
2364,474894,120.04,-127.75605374000001,39,12026,38.38139343261719,-81.33695220947266,0.001,464893
2368,475430,120.83,-127.50627537000003,39,12040,45.573699951171875,-79.12932586669922,0.001,465429
2372,476092,122.62,-127.56439467000001,39,12058,132.757568359375,-73.19703674316406,0.001,466091
2376,476798,123.77,-127.73247058999999,39,12077,33.267059326171875,-78.23863220214844,0.001,466797
