rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/std,train/learning_rate,train/clip_fraction,train/loss,train/explained_variance,train/value_loss
1053.673076923077,55296,96,571,-94.63732707692307,27,-0.016731717792572452,-4.703218168020248,0.18,260,0.010396956,0.7819195985794067,0.0003,0.142578125,0.1762017160654068,0.692427933216095,0.3231218531727791
1063.9811320754718,57344,100,570,-93.28112613207546,28,-0.007056767090398352,-4.689672881364823,0.18,270,0.0048362436,0.7831289172172546,0.0003,0.042041015625,1.4227526187896729,0.2647703289985657,44.88522481620312
1073.9074074074074,59392,104,570,-92.08074342592592,29,-0.00968174949666718,-4.682975512742996,0.18,280,0.009410696,0.7795820236206055,0.0003,0.14609375,0.1407840996980667,0.5063490569591522,0.47568323123268785
1075.7543859649122,61440,107,570,-90.29463761403508,30,-0.01138946553110145,-4.660522864758969,0.18,290,0.007642854,0.774003803730011,0.0003,0.130810546875,0.16632726788520813,0.7729195803403854,0.3927322030533105
1028.7704918032787,63488,111,570,-91.61105127868852,31,-0.004995620710542425,-4.645662878453732,0.18,300,0.006022898,0.7748403549194336,0.0003,0.053271484375,10.687190055847168,-0.07537651062011719,38.51053169760853
1023.2063492063492,65536,114,570,-90.6051069047619,32,-0.005587291746633127,-4.650612209737301,0.18,310,0.0035785178,0.7753228545188904,0.0003,0.02138671875,19.928733825683594,0.5916595757007599,63.674686431884766
978.3970588235294,67584,118,570,-90.3879380882353,33,-0.009498155627807137,-4.6492765039205555,0.18,320,0.010068458,0.7733960151672363,0.0003,0.089501953125,0.43833786249160767,0.8661206662654877,7.510698220878839
987.4057971014493,69632,122,570,-89.13822640579711,34,-0.00750207923410926,-4.644174562394619,0.18,330,0.005018684,0.7741177082061768,0.0003,0.029248046875,31.54074478149414,0.5367405414581299,79.21941474527121
978.3835616438356,71680,125,570,-89.19968706849315,35,-0.009044399602862541,-4.635636940598488,0.18,340,0.008764034,0.7698978185653687,0.0003,0.132568359375,0.26700642704963684,0.5761447250843048,1.1966787081211805
986.7837837837837,73728,129,570,-88.03817640540541,36,-0.008411255890678149,-4.62283780425787,0.18,350,0.004912654,0.7691605091094971,0.0003,0.05,15.776533126831055,0.6937485933303833,55.39493562728167
994.96,75776,132,570,-86.71078901333333,37,-0.010636390832223697,-4.5975962117314335,0.18,360,0.007730249,0.7606568932533264,0.0003,0.125927734375,0.609856367111206,-0.08670294284820557,1.5276834277436138
1010.6753246753246,77824,136,570,-84.54129011688312,38,-0.013058788106718566,-4.552478104829788,0.18,370,0.010946572,0.7526975870132446,0.0003,0.163623046875,0.2483654022216797,0.5236243605613708,0.5648382170125842
1018.2307692307693,79872,139,570,-83.42895289743589,39,-0.011731150218110997,-4.511693927645683,0.18,380,0.009083377,0.7451826930046082,0.0003,0.1388671875,0.18409910798072815,0.742055207490921,0.35087187620811167
1025.5949367088608,81920,143,570,-82.35516453164557,40,-0.015171689397539012,-4.455885568261147,0.18,390,0.010099513,0.7335776686668396,0.0003,0.15732421875,0.25102630257606506,0.7428823411464691,0.4921746712177992
1032.775,83968,147,570,-80.79605295000002,41,-0.0166348751008627,-4.389903631806374,0.18,400,0.010891729,0.7206915020942688,0.0003,0.15859375,0.20669475197792053,0.802656501531601,0.41312803854234514
1046.6097560975609,86016,150,570,-77.7192558292683,42,-0.010115111521736253,-4.325954742729664,0.18,410,0.00762121,0.7101762294769287,0.0003,0.127685546875,0.21195782721042633,0.7855531871318817,0.5780456036329269
1053.2771084337348,88064,154,570,-76.20658286746989,43,-0.011527410383860116,-4.274667298793792,0.18,420,0.0110827545,0.7016385793685913,0.0003,0.14580078125,0.2502935528755188,0.7888672798871994,0.6078398941084743
1059.7857142857142,90112,157,570,-74.72133607142858,44,-0.013029261719202623,-4.233276000618934,0.18,430,0.01019118,0.6953927278518677,0.0003,0.140185546875,0.25858455896377563,0.8479695171117783,0.6222380274906755
1066.1411764705883,92160,161,570,-72.98878788235295,45,-0.010792094674252439,-4.188426260650158,0.18,440,0.009291373,0.6857784986495972,0.0003,0.134130859375,0.1954609751701355,0.8695267885923386,0.6294145502150059
1078.4137931034484,94208,164,570,-69.54960597701151,46,-0.009049107429746073,-4.139567491412163,0.18,450,0.010723757,0.6780925393104553,0.0003,0.13095703125,0.2248224914073944,0.8277452439069748,0.6153515294194222
1084.340909090909,96256,168,571,-67.944915875,47,-0.008746144044562244,-4.101232266426086,0.18,460,0.0070328466,0.6728798151016235,0.0003,0.110986328125,0.37005800008773804,0.8394002318382263,0.5796114957891405
1090.1348314606741,98304,172,571,-66.05927720224719,48,-0.008953359368024393,-4.059906832873821,0.18,470,0.0074636163,0.6650514006614685,0.0003,0.109375,0.21002542972564697,0.824043408036232,0.6886578557081521
1101.3406593406594,100352,175,571,-62.187375307692314,49,-0.0124915680513368,-4.020710292458534,0.18,480,0.01014621,0.6591933965682983,0.0003,0.139013671875,0.2937900722026825,0.8320391476154327,0.7704987050965428
