rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,train/n_updates,train/approx_kl,train/value_loss,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/std
662.2941176470588,11,-111.0555989117647,537,22528,41,100,0.00732537,0.2902738274540752,-0.6444202661514282,0.0003,0.03405377268791199,0.15,0.14716796875,-0.008363444491988049,-5.495111872255802,0.9508850574493408
689.0857142857143,12,-111.14792642857142,536,24576,45,110,0.006877548,0.17180134549271314,-0.4894059896469116,0.0003,0.08235271275043488,0.15,0.109716796875,-0.007835283087842981,-5.423002272844315,0.9314958453178406
714.3888888888889,13,-111.08691763888889,534,26624,49,120,0.0072226184,0.2126501406193711,0.19520872831344604,0.0003,0.032119862735271454,0.15,0.1552734375,-0.009809040947584436,-5.349133393168449,0.9142686724662781
738.3243243243244,14,-110.92000043243243,533,28672,53,130,0.007002048,0.14824525983422063,0.3805810809135437,0.0003,0.02638085186481476,0.15,0.14384765625,-0.010307983911479824,-5.291393512487412,0.9035886526107788
782.5128205128206,15,-110.51072515384615,532,30720,57,140,0.0057366937,0.11251998028019443,0.5875315070152283,0.0003,0.05649543181061745,0.15,0.125927734375,-0.009273164931801147,-5.234086547791958,0.8887757658958435
802.95,16,-110.00545425,532,32768,61,150,0.007223488,0.16168240938568487,0.6277576386928558,0.0003,0.04886941611766815,0.15,0.17060546875,-0.010409751089900965,-5.190093043446541,0.8846174478530884
822.390243902439,17,-109.57536007317073,531,34816,65,160,0.0067761037,0.07345367824309505,0.8654135763645172,0.0003,0.024865880608558655,0.15,0.150634765625,-0.010632563690887765,-5.166265861690045,0.8772674798965454
806.7272727272727,18,-109.1880172727273,531,36864,69,170,0.007222169,0.06491614925907925,0.4462888836860657,0.0003,0.015508975833654404,0.15,0.16044921875,-0.011655429954407737,-5.1382010817527775,0.8731405138969421
841.2173913043479,19,-108.24062160869566,530,38912,73,180,0.0018584799,26.451668687025084,0.12265735864639282,0.0003,3.243565559387207,0.15,0.019482421875,-0.003990293899551034,-5.132884788513183,0.8742912411689758
841.4791666666666,20,-107.56283943749999,530,40960,77,190,0.006770849,0.08775157098425553,0.8816997408866882,0.0003,0.028558019548654556,0.15,0.130029296875,-0.009058874885522528,-5.116991613805294,0.8667219877243042
811.5769230769231,21,-106.89323151923077,529,43008,81,200,0.003426814,10.200302383129019,0.6259772181510925,0.0003,0.061919551342725754,0.15,0.074072265625,-0.007764594767650124,-5.100508028268814,0.8664923906326294
826.4528301886793,22,-106.35732875471697,528,45056,85,210,0.003431471,29.600374593958257,0.539863795042038,0.0003,18.184152603149414,0.15,0.02890625,-0.00528306321502896,-5.100363880395889,0.8671383857727051
854.5818181818182,23,-105.44011523636364,528,47104,89,220,0.006086045,0.16253652868326754,-0.19439101219177246,0.0003,0.0227486714720726,0.15,0.121826171875,-0.007799893595802132,-5.062053507566452,0.8501458764076233
867.8928571428571,24,-104.85456917857144,527,49152,93,230,0.005525467,0.13765393100911752,0.8501617312431335,0.0003,0.04062937945127487,0.15,0.127783203125,-0.007593626518792007,-4.990006911754608,0.8371615409851074
853.5084745762712,25,-104.34980766101695,527,51200,97,240,0.004929799,0.07345869533601217,0.40554094314575195,0.0003,0.08510183542966843,0.15,0.111572265625,-0.007732500054407865,-4.936049628257751,0.8286779522895813
865.95,26,-103.71876308333334,527,53248,100,250,0.0021190483,13.582970470748842,0.6833676695823669,0.0003,8.844080924987793,0.15,0.026806640625,-0.004746845041518099,-4.920162203907966,0.8292181491851807
889.6290322580645,27,-102.76706916129032,527,55296,104,260,0.0063796104,0.2234531555324793,-0.34326350688934326,0.0003,0.030185524374246597,0.15,0.12783203125,-0.008945287545066094,-4.9083316147327425,0.8243127465248108
900.9047619047619,28,-102.37796574603175,526,57344,108,270,0.0055889674,0.12697790864622222,0.6982466280460358,0.0003,0.03204554319381714,0.15,0.10087890625,-0.005438903903996106,-4.877641099691391,0.8159336447715759
911.828125,29,-101.86447059375,526,59392,112,280,0.006729816,0.06072297256905586,0.5397656559944153,0.0003,0.01675945334136486,0.15,0.141943359375,-0.00982302002084907,-4.817539581656456,0.8018419146537781
922.4153846153846,30,-101.34393126153846,526,61440,116,290,0.007582424,0.09167951595736668,0.8242822289466858,0.0003,0.03930669650435448,0.15,0.148046875,-0.01035429961484624,-4.7553992629051205,0.7897136211395264
942.6417910447761,31,-100.18703368656716,526,63488,120,300,0.007081422,0.06675521285505966,0.7258230745792389,0.0003,-0.005957337096333504,0.15,0.151806640625,-0.012907404091674835,-4.6786429435014725,0.7734169363975525
952.3088235294117,32,-99.51573519117647,526,65536,124,310,0.0069529256,0.08319907240802422,0.741651177406311,0.0003,0.0343497171998024,0.15,0.141259765625,-0.01115890367218526,-4.607380971312523,0.7612872123718262
961.695652173913,33,-98.83722013043479,526,67584,128,320,0.0058738436,0.11008637758204713,0.677994042634964,0.0003,0.032889723777770996,0.15,0.125537109375,-0.005350641021504998,-4.56138890683651,0.7546801567077637
958.2112676056338,34,-98.32517792957746,526,69632,132,330,0.0056882952,0.09005252890056,0.8866567313671112,0.0003,0.03076327033340931,0.15,0.13974609375,-0.008130560582503676,-4.54400364458561,0.7541910409927368
963.8783783783783,35,-97.1864245810811,526,71680,136,340,0.0038610168,5.266248839860782,0.7095747590065002,0.0003,0.1371094286441803,0.15,0.08642578125,-0.0055361902894219385,-4.544039590656757,0.7543675899505615
972.36,36,-96.53628182666668,525,73728,140,350,0.004299723,5.518166376976296,0.8130514770746231,0.0003,0.2409236580133438,0.15,0.059326171875,-0.0044885011760925405,-4.544132472574711,0.7542566061019897
980.6184210526316,37,-95.94835222368424,525,75776,144,360,0.006185704,0.15118657264392824,0.4387405514717102,0.0003,0.04658094421029091,0.15,0.15771484375,-0.010486084029253107,-4.516783800721169,0.7464494705200195
996.5,38,-94.28808911538464,525,77824,148,370,0.005473493,0.14326734174974262,0.9156990274786949,0.0003,0.044604331254959106,0.15,0.142041015625,-0.007209286591387354,-4.502734614908695,0.7468008995056152
1004.1392405063291,39,-93.54721350632913,525,79872,152,380,0.0076715965,0.190024325507693,0.9327424019575119,0.0003,0.059611812233924866,0.15,0.15791015625,-0.011518604250159114,-4.479943066835403,0.7405781149864197
1011.5875,40,-92.8818112125,524,81920,156,390,0.006045663,0.15991259613074363,0.698354572057724,0.0003,0.0492544025182724,0.15,0.1365234375,-0.009783343099115882,-4.474253560602665,0.7429311871528625
1007.9024390243902,41,-92.30923609756097,524,83968,160,400,0.008466849,0.21759249044116585,0.594039112329483,0.0003,0.08079224079847336,0.15,0.1728515625,-0.011143971516139573,-4.465307135879994,0.7397172451019287
999.8139534883721,42,-90.95305701162792,524,86016,163,410,0.0054112766,2.9388362894998865,0.8507136255502701,0.0003,0.8190416097640991,0.15,0.0849609375,-0.006286701509088744,-4.465198017656803,0.7432442307472229
995.7613636363636,43,-90.3940028068182,524,88064,167,420,0.004219952,26.116140974033623,0.49056798219680786,0.0003,2.522611141204834,0.15,0.058349609375,-0.006127240095520392,-4.471539081633091,0.7420191764831543
1002.5505617977528,44,-89.6872867752809,524,90112,171,430,0.005710723,24.27809783653356,0.20971542596817017,0.0003,8.772316932678223,0.15,0.07001953125,-0.0062190250224375635,-4.466770218312741,0.742701530456543
1009.1888888888889,45,-88.75948762222222,524,92160,175,440,0.0060225436,1.4981905051507056,0.6317540109157562,0.0003,0.26922011375427246,0.15,0.12021484375,-0.007518063878524117,-4.45375746190548,0.7363827228546143
1012.1720430107526,46,-87.03254151612903,524,94208,179,450,0.0061288746,0.30301643228158354,0.20251786708831787,0.0003,0.07608234882354736,0.15,0.13017578125,-0.006617780471424339,-4.4039313569664955,0.726886510848999
1018.4255319148937,47,-85.93721225531915,524,96256,183,460,0.007439219,20.094927731528877,0.1574152112007141,0.0003,1.0981004238128662,0.15,0.136083984375,-0.007440454815514386,-4.381249360740185,0.7261962890625
1024.5473684210526,48,-84.76841362105263,524,98304,187,470,0.008905834,0.4407484219875187,0.698957622051239,0.0003,0.16733971238136292,0.15,0.186962890625,-0.013071547994331922,-4.336397160589695,0.7128544449806213
1030.5416666666667,49,-83.68043241666668,524,100352,191,480,0.0070727463,0.5354114554822444,0.6708401739597321,0.0003,0.20846110582351685,0.15,0.151806640625,-0.008603434370888863,-4.292630998790264,0.70991450548172
1032.2929292929293,50,-81.64348824242425,525,102400,195,490,0.008326066,0.41987679130397737,0.8114097267389297,0.0003,0.12942324578762054,0.15,0.15732421875,-0.008977152986335567,-4.269853115081787,0.7045195698738098
1037.97,51,-80.45171239000001,524,104448,199,500,0.004308027,17.32014553695917,0.0862991213798523,0.0003,18.744626998901367,0.15,0.07587890625,-0.0030837053287541493,-4.2492167264223095,0.7015788555145264
1053.22,52,-78.9388796,524,106496,202,510,0.0064415634,0.5831514399498701,0.6617731153964996,0.0003,0.17757390439510345,0.15,0.1408203125,-0.007948033239517826,-4.236146456003189,0.6996382474899292
1068.57,53,-77.54489423,525,108544,206,520,0.008012252,0.5163727793842554,0.7794698178768158,0.0003,0.2859961986541748,0.15,0.169482421875,-0.012286536867031827,-4.219881293177605,0.6962523460388184
1078.95,54,-75.35613435,524,110592,210,530,0.008033924,0.44467216986231506,0.7062447369098663,0.0003,0.13569024205207825,0.15,0.16796875,-0.010948884746176191,-4.219828243553638,0.6989168524742126
1093.72,55,-73.45605257000001,525,112640,214,540,0.0044377935,30.809744562208653,0.6908273100852966,0.0003,12.02947998046875,0.15,0.0638671875,-0.0075779321938171055,-4.229464749991894,0.6998276710510254
1109.01,56,-71.88767669999999,525,114688,218,550,0.0070450287,0.9624635890126229,0.6026793122291565,0.0003,0.42029786109924316,0.15,0.141650390625,-0.00771837118518306,-4.219288006424904,0.6951292753219604
1124.3,57,-68.32803903,524,116736,222,560,0.0056686713,15.855286301113665,0.5204643309116364,0.0003,3.088096857070923,0.15,0.104248046875,-0.008446309770806692,-4.205985885858536,0.6960493326187134
1139.23,58,-66.48813697,523,118784,226,570,0.005754309,1.3820788521319627,0.7185645699501038,0.0003,0.8218947052955627,0.15,0.1408203125,-0.00864751242334023,-4.186597946286201,0.6886577010154724
1154.72,59,-64.51544616999999,521,120832,231,580,0.0078204535,1.1765547193586827,0.7342868447303772,0.0003,0.49796104431152344,0.15,0.150390625,-0.012074740005482454,-4.156171716749668,0.685202956199646
1136.31,60,-61.7247315,519,122880,236,590,0.007151294,1.1218669183552266,0.6984617710113525,0.0003,0.4668009579181671,0.15,0.147705078125,-0.006997651419806061,-4.120193162560463,0.6773746013641357
1101.99,61,-60.94767745999999,518,124928,240,600,0.004174861,53.09444865733385,0.6939755082130432,0.0003,3.839397430419922,0.15,0.06103515625,-0.007373650994850323,-4.097852569818497,0.6774478554725647
1122.26,62,-58.26038466999999,517,126976,245,610,0.0037441733,55.780567419528964,0.8512286692857742,0.0003,20.589773178100586,0.15,0.051318359375,-0.00547191801306326,-4.097658115625381,0.6771734952926636
1110.5,63,-55.7995862,515,129024,250,620,0.0038913426,27.597543182969094,0.830045536160469,0.0003,10.496140480041504,0.15,0.056396484375,-0.007095478328119497,-4.095994478464126,0.6769345998764038
1110.5,64,-53.44978326,514,131072,254,630,0.0038960734,24.53154351487756,0.8697715401649475,0.0003,12.466371536254883,0.15,0.060595703125,-0.0065630261982732915,-4.09681284725666,0.6779791116714478
1110.5,65,-51.23565419,515,133120,258,640,0.0074784737,1.4810618303716183,0.3002147078514099,0.0003,0.4332410395145416,0.15,0.172705078125,-0.0053767301957122985,-4.096930359303951,0.6754773855209351
1110.5,66,-47.11782990999999,514,135168,262,650,0.007488937,0.8368457145988941,0.7202966809272766,0.0003,0.37932416796684265,0.15,0.18818359375,-0.008770270713284845,-4.0562423571944235,0.6670131087303162
1110.5,67,-44.61895514999999,515,137216,266,660,0.009031776,0.8361058228649199,0.7425675392150879,0.0003,0.40202581882476807,0.15,0.169091796875,-0.00792758085153764,-4.017691341042519,0.660109281539917
1095.1,68,-42.40487435,515,139264,270,670,0.0077831,0.5808184386696666,0.8378741890192032,0.0003,0.20758603513240814,0.15,0.1697265625,-0.007828334394434932,-3.9952637322247027,0.6595649123191833
1095.1,69,-40.22825159999999,515,141312,273,680,0.007255503,8.502961471490561,0.6670456528663635,0.0003,6.255065441131592,0.15,0.135400390625,-0.006022767162357922,-3.992314187437296,0.6578961610794067
1095.1,70,-35.921217569999996,516,143360,277,690,0.0068678283,0.8100142624229193,0.6872638463973999,0.0003,0.3198724687099457,0.15,0.14296875,-0.003968506136880023,-3.9644339606165886,0.652086079120636
1095.1,71,-33.55459667999999,517,145408,281,700,0.0070099477,0.7911209558136761,0.8162573575973511,0.0003,0.3210669159889221,0.15,0.146533203125,-0.007721648285223637,-3.9397044591605663,0.6504528522491455
1110.03,72,-31.084543629999995,517,147456,284,710,0.008177055,0.618609220162034,0.8142754882574081,0.0003,0.2998831868171692,0.15,0.140185546875,-0.008304521252284758,-3.917514890432358,0.6449233889579773
1113.71,73,-28.203703959999995,517,149504,288,720,0.0069696335,0.7698756045661866,0.8397547602653503,0.0003,0.4384225606918335,0.15,0.154052734375,-0.008256218461610842,-3.8825183652341364,0.6396697163581848
1107.59,74,-25.196428989999994,518,151552,292,730,0.0056126146,6.7948787193745375,0.6723967492580414,0.0003,0.62408447265625,0.15,0.1248046875,-0.005814232771081151,-3.8663275837898254,0.639456033706665
1113.97,75,-22.542030429999997,518,153600,295,740,0.0047389152,44.283756299316885,0.7871102392673492,0.0003,10.230953216552734,0.15,0.072216796875,-0.004740379589202348,-3.8688978530466556,0.6403375267982483
1129.33,76,-20.077998079999997,519,155648,299,750,0.0036871436,34.448673804849385,0.8390930742025375,0.0003,4.091439247131348,0.15,0.050146484375,-0.006060537379016751,-3.8740719124674796,0.6408147215843201
1129.33,77,-18.01677795,519,157696,303,760,0.0073246835,1.5048849439248442,0.22048813104629517,0.0003,0.5332483053207397,0.15,0.166259765625,-0.005869109541526996,-3.8621635012328626,0.6362189054489136
1129.33,78,-15.848034929999997,520,159744,307,770,0.009625525,0.7917826293036342,0.6653360724449158,0.0003,0.3918299674987793,0.15,0.180078125,-0.005671966478985269,-3.8463304094970225,0.637226402759552
1106.93,79,-13.591755980000002,520,161792,310,780,0.008155991,0.5452883591409773,0.8331752121448517,0.0003,0.15313805639743805,0.15,0.178662109375,-0.005193023927859031,-3.8154774345457554,0.6285135746002197
1122.12,80,-11.346094480000001,521,163840,314,790,0.0030060597,37.00945235267282,0.7854943573474884,0.0003,11.1141939163208,0.15,0.060595703125,-0.0027879934132215567,-3.7904906257987023,0.628292977809906
1132.41,81,-8.030109910000002,521,165888,318,800,0.006605738,1.1227948982268572,0.46499067544937134,0.0003,0.29678231477737427,0.15,0.1521484375,-0.007538180440315045,-3.7791267223656178,0.6235324144363403
1132.41,82,-5.693400329999999,522,167936,321,810,0.005220297,14.764942099899054,0.8850317299365997,0.0003,13.447193145751953,0.15,0.0705078125,-0.008370836843823781,-3.754770873486996,0.6223595142364502
1132.41,83,-3.4787814400000014,522,169984,325,820,0.010072896,0.8197956452146172,0.6633812487125397,0.0003,0.3873327970504761,0.15,0.2087890625,-0.009837662572681437,-3.7335148699581624,0.6173161268234253
1132.41,84,1.1599888299999979,522,172032,329,830,0.0105305435,0.6137709488626569,0.8184070438146591,0.0003,0.25942283868789673,0.15,0.196826171875,-0.008248719657422044,-3.6987278193235396,0.611817479133606
1132.41,85,3.35685886,523,174080,332,840,0.008586647,0.8138363136909902,0.793429434299469,0.0003,0.478148490190506,0.15,0.17275390625,-0.00889749485795619,-3.6681041337549685,0.6073920726776123
1132.41,86,5.4227278599999975,523,176128,336,850,0.007119314,0.48947001034393905,0.8369412124156952,0.0003,0.22016720473766327,0.15,0.16220703125,-0.006122214348579291,-3.6255759842693807,0.6002091765403748
1130.44,87,8.47564466,523,178176,340,860,0.009916686,0.5656614159233868,0.831754744052887,0.0003,0.2244061827659607,0.15,0.1873046875,-0.008183685842959676,-3.5801696203649045,0.5935508012771606
1130.44,88,10.736169599999998,524,180224,343,870,0.004910798,24.71000365037471,0.8491479456424713,0.0003,1.249699592590332,0.15,0.111865234375,-0.004982315323286457,-3.5633361183106897,0.5934971570968628
1130.75,89,12.736406269999998,524,182272,347,880,0.0073889494,2.9625989416614176,0.44066542387008667,0.0003,0.5272789597511292,0.15,0.125390625,-0.005851027722383151,-3.5545782551169394,0.5906773209571838
1115.48,90,14.275134379999999,524,184320,351,890,0.008410951,8.5639264754951,0.7346949875354767,0.0003,0.7996746301651001,0.15,0.134619140625,-0.002560367452679202,-3.546656660735607,0.5906330347061157
1106.98,91,16.318306120000003,525,186368,354,900,0.0062092147,11.980434116721153,0.7971579730510712,0.0003,7.887139797210693,0.15,0.0884765625,-0.0057892646633263215,-3.5396869964897633,0.5886440277099609
1091.72,92,17.691721460000004,525,188416,358,910,0.0026842474,79.70509833991528,0.8092159479856491,0.0003,25.613658905029297,0.15,0.050537109375,-0.003603291772014927,-3.5290311187505723,0.5881389379501343
1044.53,93,17.552295469999997,525,190464,362,920,0.0044506337,35.3884870365262,0.8039740175008774,0.0003,50.73644256591797,0.15,0.0978515625,-0.006526452320395037,-3.5289400473237036,0.5883510112762451
1035.3,94,17.545922189999995,526,192512,365,930,0.003136597,89.85782933831214,0.9139602333307266,0.0003,34.568111419677734,0.15,0.0279296875,-0.004123933636583388,-3.528094806522131,0.5880036354064941
1005.09,95,18.34887748,526,194560,369,940,0.0055876016,39.349797466397284,0.9002171233296394,0.0003,5.464415550231934,0.15,0.096337890625,-0.0060686293880280575,-3.5251856952905656,0.5875751972198486
1020.04,96,21.115906339999995,526,196608,373,950,0.0070584975,18.776850000023842,0.9572784267365932,0.0003,6.526603698730469,0.15,0.113330078125,-0.007016494225536007,-3.512444505095482,0.5837019085884094
1020.04,97,22.396295399999996,527,198656,376,960,0.0116806645,2.4104689033702016,0.18156754970550537,0.0003,0.6464431285858154,0.15,0.245166015625,-0.003995762415434001,-3.483111361414194,0.581372082233429
1020.04,98,23.896348109999995,527,200704,380,970,0.010666011,5.293749632686376,0.8018807768821716,0.0003,0.8449340462684631,0.15,0.1841796875,-0.0027384133325540462,-3.473072651028633,0.5794546604156494
1001.38,99,23.924211729999996,527,202752,384,980,0.009061348,0.8164216093719006,0.5316740572452545,0.0003,0.32979726791381836,0.15,0.241162109375,-0.0024645751327625476,-3.4278625287115574,0.571344256401062
948.09,100,19.418647519999993,528,204800,387,990,0.0032877703,87.61809233874082,0.8606756776571274,0.0003,51.02464294433594,0.15,0.088720703125,-0.0012468259039451369,-3.411898649483919,0.5719051361083984
933.19,101,18.88068088,528,206848,391,1000,0.002922595,191.18560506105422,0.881073921918869,0.0003,69.59882354736328,0.15,0.025830078125,-0.004420801570813637,-3.414696468412876,0.5722191333770752
891.47,102,14.66864591,528,208896,395,1010,0.0041922014,74.9511994332075,0.8948426619172096,0.0003,34.153297424316406,0.15,0.06181640625,-0.007140945312858094,-3.4169410578906536,0.5726259350776672
884.83,103,14.498832749999998,529,210944,398,1020,0.0028258334,103.85715527534485,0.9125439673662186,0.0003,49.995155334472656,0.15,0.028076171875,-0.003794732655660482,-3.41762537881732,0.572416365146637
915.04,104,20.050632299999997,529,212992,402,1030,0.004280492,78.94415120482445,0.8250897079706192,0.0003,37.85877227783203,0.15,0.074072265625,-0.007412387921067421,-3.4161907970905303,0.5720003247261047
915.04,105,20.896948319999996,529,215040,406,1040,0.0052249003,37.30767088234425,0.8830640539526939,0.0003,4.1125078201293945,0.15,0.065966796875,-0.005402892221172806,-3.414381156116724,0.5716302394866943
930.33,106,23.880928629999993,529,217088,409,1050,0.011541919,1.771256005577743,0.14488422870635986,0.0003,0.6708234548568726,0.15,0.250244140625,-0.002816688964958303,-3.4104907922446728,0.5705797076225281
950.0,107,28.374644760000002,530,219136,413,1060,0.01280796,0.8626751560717821,0.639539361000061,0.0003,0.2066221982240677,0.15,0.27958984375,-0.006421681813662872,-3.3888422079384326,0.5672764778137207
965.11,108,31.12763385,530,221184,417,1070,0.009368516,0.8677494676783681,0.8033707141876221,0.0003,0.2958495318889618,0.15,0.223828125,-0.007913116211420856,-3.353534519672394,0.5621821880340576
980.56,109,33.94232163000001,530,223232,420,1080,0.012013846,0.686422158498317,0.8175509124994278,0.0003,0.3329114019870758,0.15,0.1984375,-0.00694218677963363,-3.327795358747244,0.5593841075897217
995.69,110,36.7822199,530,225280,424,1090,0.009016799,0.6087760033085943,0.8608552515506744,0.0003,0.2940230071544647,0.15,0.205908203125,-0.005989828392193886,-3.3019939571619035,0.5557736754417419
1010.81,111,40.686343390000005,530,227328,428,1100,0.008274754,0.4825958021450788,0.8781616315245628,0.0003,0.2375425547361374,0.15,0.199462890625,-0.008620918117230758,-3.2692218117415903,0.5512380599975586
1020.63,112,43.22940097,531,229376,431,1110,0.009298854,0.4569571496918797,0.8844542056322098,0.0003,0.2384742647409439,0.15,0.191650390625,-0.008397348351718393,-3.21829968392849,0.5431293845176697
1033.01,113,45.94662656,531,231424,435,1120,0.010507724,0.5223928186111152,0.8820333108305931,0.0003,0.15416917204856873,0.15,0.202978515625,-0.007415472168941051,-3.158979121595621,0.5350871086120605
1047.97,114,49.22774684,531,233472,439,1130,0.0077244733,0.7309706620872021,0.8703223615884781,0.0003,0.3619356155395508,0.15,0.182568359375,-0.007282549461524468,-3.115179841965437,0.5320681929588318
1017.24,115,47.070169379999996,531,235520,442,1140,0.007286359,7.368658543098718,0.6744890511035919,0.0003,0.8682142496109009,0.15,0.1251953125,-0.0017341296421363949,-3.097006007283926,0.5307648777961731
1017.24,116,47.935625370000004,532,237568,446,1150,0.005910622,30.69065815806389,0.7956642806529999,0.0003,4.932646751403809,0.15,0.07119140625,-0.004760301809437806,-3.0918709352612495,0.5307531356811523
1017.24,117,48.627071980000004,532,239616,450,1160,0.008751407,1.172295204550028,0.7148823738098145,0.0003,0.5530551075935364,0.15,0.174951171875,-0.0075707350566517565,-3.0848709627985955,0.5286892652511597
1017.24,118,49.38881441,532,241664,453,1170,0.01346015,0.8951520376838744,0.7766349911689758,0.0003,0.5230013132095337,0.15,0.18994140625,-0.0072724292753264305,-3.0539570726454257,0.5224117636680603
1032.64,119,53.53072461000001,532,243712,457,1180,0.0076797325,0.7128266264684499,0.8728459775447845,0.0003,0.3428005576133728,0.15,0.17392578125,-0.005931818875251338,-3.0180315032601355,0.5191558003425598
1032.64,120,54.31374668,532,245760,461,1190,0.010329526,0.5511409981176257,0.866588681936264,0.0003,0.21870234608650208,0.15,0.1953125,-0.008576003045891411,-2.9828175008296967,0.515275776386261
1032.64,121,55.15497797,533,247808,464,1200,0.008869078,0.44230278381146493,0.8538832515478134,0.0003,0.12755821645259857,0.15,0.166943359375,-0.007657012395793572,-2.9477216325700284,0.510708212852478
1032.64,122,56.43611007999999,533,249856,468,1210,0.009853898,0.37605763887986543,0.9021368697285652,0.0003,0.15925444662570953,0.15,0.2033203125,-0.007438877047388814,-2.910639674216509,0.505733847618103
1032.64,123,57.09429126,533,251904,472,1220,0.009395748,0.4481447798199952,0.8790605291724205,0.0003,0.21476629376411438,0.15,0.2056640625,-0.00850330612884136,-2.888735058158636,0.5046641826629639
1029.04,124,57.32885684,533,253952,475,1230,0.009526284,0.33991158809512856,0.9131563007831573,0.0003,0.12762358784675598,0.15,0.195361328125,-0.005633015751664061,-2.872082683444023,0.5030882358551025
1041.79,125,60.73727245999999,533,256000,479,1240,0.0075982925,10.894135980121792,0.8837904334068298,0.0003,2.110217571258545,0.15,0.1671875,-0.0022115953848697244,-2.8571919105947017,0.5019739866256714
1050.83,126,63.3669071,533,258048,483,1250,0.005849964,18.022038997896015,0.8482391387224197,0.0003,5.926530838012695,0.15,0.085107421875,-0.005126088780525606,-2.8541057609021663,0.5027392506599426
1050.83,127,64.35254178,534,260096,486,1260,0.010465233,0.7153073043562472,0.5089888572692871,0.0003,0.3055741786956787,0.15,0.192431640625,-0.006571627255470958,-2.833158925175667,0.49601608514785767
1037.36,128,64.1875738,534,262144,490,1270,0.010382045,0.4052143026143312,0.8721542209386826,0.0003,0.11124883592128754,0.15,0.214697265625,-0.008964397666568402,-2.7712485268712044,0.48985299468040466
1033.06,129,64.87403632,534,264192,494,1280,0.003773362,76.60209102481603,0.8134396523237228,0.0003,63.31760787963867,0.15,0.0978515625,-0.0030639167118351905,-2.7498571634292603,0.4889805018901825
1033.26,130,66.02751094,534,266240,497,1290,0.0031941338,69.36185745447874,0.9107113406062126,0.0003,15.17734432220459,0.15,0.02138671875,-0.0029318420089111895,-2.7469115026295183,0.4890347421169281
1030.45,131,65.42265101999999,534,268288,501,1300,0.004377406,21.7211132183671,0.6053184270858765,0.0003,4.272479057312012,0.15,0.07060546875,-0.004517002401553327,-2.747571041435003,0.48931896686553955
1020.56,132,65.07578670999999,535,270336,505,1310,0.0035229956,58.371967455744745,0.859938308596611,0.0003,17.397457122802734,0.15,0.056494140625,-0.005168219647748629,-2.7505584016442297,0.48957011103630066
1020.56,133,66.38080329,535,272384,508,1320,0.004019968,65.87031134217978,0.868408277630806,0.0003,20.125930786132812,0.15,0.0498046875,-0.005348369951389031,-2.7545588329434394,0.4900985658168793
1009.4,134,65.13742398000001,535,274432,512,1330,0.0065213297,5.921144757419825,-0.6901525259017944,0.0003,1.998225212097168,0.15,0.125,-0.004168806896632305,-2.756224384903908,0.4899231195449829
1009.4,135,66.13439745000001,535,276480,516,1340,0.0044590468,53.83517578095198,0.8741802871227264,0.0003,54.983863830566406,0.15,0.105126953125,-0.004350087625061861,-2.753459822386503,0.4898117780685425
