episode_num,cumulative_reward,mean_reward,cumulative_reward_energy_term,mean_reward_energy_term,cumulative_reward_comfort_term,mean_reward_comfort_term,cumulative_abs_energy_penalty,mean_abs_energy_penalty,cumulative_abs_comfort_penalty,mean_abs_comfort_penalty,cumulative_power_demand,mean_power_demand,cumulative_temperature_violation,mean_temperature_violation,comfort_violation_time (%),length (timesteps),time_elapsed (hours)
1,-16706.02030720987,-0.4767699859363547,-2720.931858387261,-0.07765216490831224,-13985.088448822607,-0.39911782102804244,-54418637.16774522,-1553.0432981662448,-27970.176897645215,-0.7982356420560849,54418637.16774522,1553.0432981662448,27970.176897645215,0.7982356420560849,50.529379869295965,35041,8760.0
2,-11602.32763199678,-0.3311166561642917,-2962.604370821691,-0.08454921149605284,-8639.72326117509,-0.24656744466823885,-59252087.416433826,-1690.9842299210566,-17279.44652235018,-0.4931348893364777,59252087.416433826,1690.9842299210566,17279.44652235018,0.4931348893364777,48.85705316629092,35041,8760.0
3,-9159.157342616683,-0.26139147667285056,-3169.4347772066826,-0.09045190574219984,-5989.722565409999,-0.17093957093065065,-63388695.54413364,-1809.0381148439967,-11979.445130819999,-0.3418791418613013,63388695.54413364,1809.0381148439967,11979.445130819999,0.3418791418613013,46.414200507976375,35041,8760.0
4,-8967.725360559256,-0.25592823517577784,-3276.89779275331,-0.0935187726242383,-5690.827567805947,-0.1624094625515396,-65537955.855066195,-1870.375452484766,-11381.655135611894,-0.3248189251030792,65537955.855066195,1870.375452484766,11381.655135611894,0.3248189251030792,44.76755800348163,35041,8760.0
5,-8823.301664014518,-0.2518065543383139,-3355.9097832054676,-0.0957736810275533,-5467.39188080905,-0.15603287331076057,-67118195.66410936,-1915.4736205510662,-10934.7837616181,-0.31206574662152115,67118195.66410936,1915.4736205510662,10934.7837616181,0.31206574662152115,42.518763733911705,35041,8760.0
6,-8607.0310668719,-0.2456344482554766,-3368.158840967062,-0.09612325459380885,-5238.872225904838,-0.14951119366166776,-67363176.81934124,-1922.465091876177,-10477.744451809676,-0.2990223873233355,67363176.81934124,1922.465091876177,10477.744451809676,0.2990223873233355,40.812191432892895,35041,8760.0
7,-8377.599008441317,-0.23908672969295997,-3428.4686702124864,-0.09784442551976273,-4949.13033822883,-0.1412423041731972,-68569373.40424971,-1956.8885103952543,-9898.26067645766,-0.2824846083463944,68569373.40424971,1956.8885103952543,9898.26067645766,0.2824846083463944,38.44924516994378,35041,8760.0
8,-8145.924009262786,-0.23247500026434892,-3512.416747391325,-0.10024020397806292,-4633.507261871461,-0.13223479628628598,-70248334.94782649,-2004.8040795612583,-9267.014523742922,-0.26446959257257197,70248334.94782649,2004.8040795612583,9267.014523742922,0.26446959257257197,35.50126994092634,35041,8760.0
9,-8232.546988007356,-0.23494711723765285,-3519.581265417787,-0.10044467081671767,-4712.965722589568,-0.13450244642093517,-70391625.30835575,-2008.8934163343536,-9425.931445179136,-0.26900489284187035,70391625.30835575,2008.8934163343536,9425.931445179136,0.26900489284187035,35.76096572586398,35041,8760.0
10,-8153.801509862854,-0.23269981477919102,-3499.7421847726873,-0.09987848700835295,-4654.059325090167,-0.13282132777083808,-69994843.69545375,-1997.569740167059,-9308.118650180333,-0.26564265554167615,69994843.69545375,1997.569740167059,9308.118650180333,0.26564265554167615,35.255843155161095,35041,8760.0
