rollout/ep_len_mean,time/episodes,train/n_updates,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,time/total_timesteps,train/learning_rate,time/fps,time/time_elapsed
200.0,136,27099,-155.25318987000003,1.9922071695327759,55.82784652709961,27200,0.001,50,541
200.0,140,27899,-151.66498605,1.6472210884094238,48.484928131103516,28000,0.001,50,557
200.0,144,28699,-147.08481944,5.955974102020264,44.02056121826172,28800,0.001,50,573
200.0,148,29499,-149.35403595000002,5.401830196380615,42.74785614013672,29600,0.001,50,589
200.0,152,30299,-145.43826117,2.405101776123047,42.145591735839844,30400,0.001,50,605
200.0,156,31099,-145.58898485,5.5708112716674805,46.579071044921875,31200,0.001,50,621
200.0,160,31899,-148.42016652,1.937077283859253,43.2419319152832,32000,0.001,50,637
200.0,164,32699,-142.86988379,5.1829938888549805,43.97877883911133,32800,0.001,50,653
200.0,168,33499,-141.10269393,1.35550057888031,43.54655456542969,33600,0.001,50,669
200.0,172,34299,-141.15572161999998,4.453968524932861,39.11492156982422,34400,0.001,50,685
200.0,176,35099,-138.55138032000002,1.8338226079940796,39.34687423706055,35200,0.001,50,701
200.0,180,35899,-139.66965684000002,8.327043533325195,36.58784484863281,36000,0.001,50,718
200.0,184,36699,-141.74810816,3.350933790206909,40.85593795776367,36800,0.001,50,734
200.0,188,37499,-139.29024421,4.0855255126953125,41.359310150146484,37600,0.001,50,750
200.0,192,38299,-137.17326077000004,1.813817024230957,43.316436767578125,38400,0.001,50,766
200.0,196,39099,-139.22499237000002,5.895606994628906,37.809932708740234,39200,0.001,50,782
200.0,200,39899,-140.81572106,1.1107208728790283,41.862266540527344,40000,0.001,50,798
200.0,204,40699,-140.53828834,2.509488105773926,39.13134765625,40800,0.001,50,814
200.0,208,41499,-140.75712126999997,3.8929295539855957,39.46605682373047,41600,0.001,50,830
200.0,212,42299,-143.09649270000003,2.771385431289673,41.1138916015625,42400,0.001,50,846
200.0,216,43099,-141.77901034,6.665184020996094,34.88478088378906,43200,0.001,50,863
200.0,220,43899,-143.66987681999998,2.007324695587158,35.03142547607422,44000,0.001,50,879
200.0,224,44699,-147.27635768,1.1193758249282837,36.366416931152344,44800,0.001,50,895
200.0,228,45499,-148.47771297,7.137661933898926,37.53551483154297,45600,0.001,50,911
200.0,232,46299,-153.38125735,1.339210033416748,33.71107482910156,46400,0.001,49,928
200.0,236,47099,-152.41632307,3.1964468955993652,33.38727951049805,47200,0.001,49,944
200.0,240,47899,-154.71653364,1.82228422164917,36.58794021606445,48000,0.001,49,960
200.0,244,48699,-156.04099729000004,1.6981213092803955,41.160064697265625,48800,0.001,49,977
200.0,248,49499,-152.51841404,2.225818157196045,36.40566635131836,49600,0.001,49,993
