time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/approx_kl,train/value_loss,train/std,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss
140,627,115.74655984999998,598.97,456,286720,0.011779868,40.58424153663218,0.4764431118965149,1390,58.602256774902344,0.8219014555215836,0.2,0.0003,0.167236328125,-0.004109952332510147,-1.3335175719112158
141,627,115.45904150999999,605.22,460,288768,0.00566643,138.29259911477567,0.47311943769454956,1400,26.529109954833984,0.5254684090614319,0.2,0.0003,0.064306640625,-0.002532162428542506,-1.3292192872613668
142,627,117.30158436000002,598.45,463,290816,0.007665951,33.249331458844246,0.47270557284355164,1410,24.0928897857666,0.8356142938137054,0.2,0.0003,0.12578125,0.0032814220918226055,-1.321608256176114
143,627,116.89376689999999,599.16,466,292864,0.0039207744,43.792772059515116,0.46897125244140625,1420,30.28458023071289,0.809578537940979,0.2,0.0003,0.0724609375,-0.0030973694985732434,-1.3085313051939012
144,627,119.22038469,587.14,470,294912,0.0073464336,85.93493152558804,0.4656340479850769,1430,78.08674621582031,0.6232715249061584,0.2,0.0003,0.09755859375,-0.00501534286304377,-1.2940866366028785
145,627,117.79921994,599.02,473,296960,0.010291392,40.62181769907475,0.4618399441242218,1440,3.794661283493042,0.8061775118112564,0.2,0.0003,0.0609375,-0.0013469289457134436,-1.2788047537207603
146,627,122.59111058,614.9,476,299008,0.0062589203,1.094936882238835,0.46476054191589355,1450,0.32041963934898376,0.9926148089580238,0.2,0.0003,0.161572265625,0.0025552158884238453,-1.2789609044790269
147,627,120.80156956,601.21,480,301056,0.00686424,69.68416109979152,0.4616873264312744,1460,24.266435623168945,0.7879337966442108,0.2,0.0003,0.074755859375,0.001559389843896497,-1.275420755147934
148,627,118.96593337,593.24,483,303104,0.0047869445,201.96546063423156,0.46145936846733093,1470,73.55450439453125,0.6490728855133057,0.2,0.0003,0.0205078125,-0.002420021826401353,-1.2662017866969109
149,627,120.51688326000001,589.23,486,305152,0.009028516,69.54813345521688,0.4598560929298401,1480,21.26060676574707,0.7837507128715515,0.2,0.0003,0.058349609375,-0.006799655244685709,-1.2612306654453278
150,627,121.2909034,571.37,489,307200,0.008514885,52.092884191125634,0.4520346224308014,1490,32.07615280151367,0.828798919916153,0.2,0.0003,0.083154296875,-0.002825557366304565,-1.2396434545516968
151,626,122.96365776,562.69,493,309248,0.0050153993,222.13461464047433,0.4504920542240143,1500,187.05433654785156,0.5841869413852692,0.2,0.0003,0.057080078125,-0.003871270157105755,-1.2178754400461913
152,626,120.26261398000003,561.92,496,311296,0.009466961,150.39644152969123,0.44811347126960754,1510,84.85672760009766,0.7159369587898254,0.2,0.0003,0.098193359375,-0.006532579704071395,-1.2083377681672574
153,626,125.92565301,567.68,499,313344,0.0077621406,74.93459747247398,0.4482049345970154,1520,25.171720504760742,0.7299317121505737,0.2,0.0003,0.0744140625,-0.003171259434748208,-1.199989952147007
154,626,125.27784608,571.92,503,315392,0.010073335,63.54299534410238,0.4476936459541321,1530,3.9194157123565674,0.6941549479961395,0.2,0.0003,0.100830078125,-0.00032525830902159215,-1.200621796771884
155,626,124.20084024000002,571.23,506,317440,0.010232501,84.08444728925824,0.4454250931739807,1540,62.86824417114258,0.7394450604915619,0.2,0.0003,0.13076171875,-0.0031299717782530935,-1.197948445007205
156,626,123.75677091,574.18,509,319488,0.012420283,57.371482643485066,0.4457903206348419,1550,5.51602029800415,0.875103309750557,0.2,0.0003,0.12470703125,-0.002278347250830848,-1.1928822588175536
157,626,128.41177069,577.86,512,321536,0.012133965,81.3789499603212,0.4441114068031311,1560,81.30367279052734,0.7765257507562637,0.2,0.0003,0.088818359375,-0.002436504646175308,-1.1918930605053901
158,626,130.32864223,571.9,516,323584,0.0042743604,139.88604919314383,0.4460642635822296,1570,13.625449180603027,0.8039537221193314,0.2,0.0003,0.070068359375,-0.0018185079738032074,-1.1907754726707935
159,627,133.76053481,570.65,519,325632,0.012262929,23.399618863686918,0.4494028687477112,1580,7.668928146362305,0.8309678137302399,0.2,0.0003,0.1259765625,-0.00083593870367622,-1.2070028655231
160,627,136.10231230000002,575.86,522,327680,0.013568601,52.640070139616725,0.4445302486419678,1590,4.3057708740234375,0.7572864443063736,0.2,0.0003,0.102294921875,-0.0002537639156798832,-1.1972241092473268
161,627,142.71169143999998,572.35,525,329728,0.007113098,43.47949736826122,0.43855202198028564,1600,9.814906120300293,0.7822958678007126,0.2,0.0003,0.087548828125,0.0025894953854731285,-1.164775750413537
162,627,143.20549008,569.39,529,331776,0.006496636,81.58098388910294,0.4361185133457184,1610,52.32123565673828,0.7640035152435303,0.2,0.0003,0.052001953125,2.159352006856352e-05,-1.1444365046918392
163,626,137.42374137000002,557.78,532,333824,0.005898198,135.22659738510848,0.43652617931365967,1620,65.91014099121094,0.7453134059906006,0.2,0.0003,0.057470703125,0.00039921651259646753,-1.1404328610748053
164,626,137.76469246,557.9,535,335872,0.007925103,119.15938052460551,0.4360206723213196,1630,14.98018741607666,0.7969409227371216,0.2,0.0003,0.10361328125,-0.0036086001309740823,-1.140423310548067
165,626,133.06270469,546.91,538,337920,0.007332096,133.5900618493557,0.4338603615760803,1640,27.245838165283203,0.7825106829404831,0.2,0.0003,0.070751953125,-0.0023653695643588435,-1.132922601699829
166,626,133.9046111,532.34,542,339968,0.0075997715,96.88274426460266,0.43507087230682373,1650,12.162246704101562,0.8808463960886002,0.2,0.0003,0.09091796875,-0.0029292838677065446,-1.1301124598830938
167,626,133.55093842,511.0,545,342016,0.0068482608,192.51964856982232,0.4329644441604614,1660,59.47116470336914,0.6587024927139282,0.2,0.0003,0.078955078125,-0.003754006543022115,-1.1287513561546803
168,626,133.10440916,513.31,548,344064,0.009404066,60.40337246656418,0.42908555269241333,1670,28.85080909729004,0.8220732808113098,0.2,0.0003,0.07470703125,-0.0006542442268255399,-1.108476895838976
169,626,129.19523066000002,506.0,552,346112,0.008058428,101.09632264375686,0.4292694926261902,1680,43.1772346496582,0.6913040578365326,0.2,0.0003,0.06796875,-0.0015011621660960372,-1.090969355404377
170,627,123.72423126,487.92,555,348160,0.011776521,70.44084799587726,0.42154356837272644,1690,4.876475811004639,0.7137974500656128,0.2,0.0003,0.111083984375,-0.0062912834764574654,-1.073509319871664
171,627,125.62055069999998,492.92,558,350208,0.0082213115,55.44830682426691,0.4154894948005676,1700,13.044300079345703,0.887652188539505,0.2,0.0003,0.085888671875,-0.0010545306198764593,-1.0391958318650723
172,627,132.86793726,493.92,561,352256,0.0064485865,47.322832743823525,0.4114612340927124,1710,38.029510498046875,0.8984354510903358,0.2,0.0003,0.0810546875,0.0005782754000392742,-1.0145996753126383
173,627,133.66938760999997,481.16,565,354304,0.005758222,79.76577513813973,0.40686947107315063,1720,40.208457946777344,0.7885558009147644,0.2,0.0003,0.0728515625,-0.0023325293564994353,-0.9970545640215278
174,627,140.02820354000002,487.64,568,356352,0.009228164,126.44700984358788,0.4036502242088318,1730,40.78755187988281,0.7222489714622498,0.2,0.0003,0.072021484375,-0.0007140382665966171,-0.9775503821671009
175,627,141.05043991,476.48,571,358400,0.020866523,125.13662136495114,0.40307682752609253,1740,65.84425354003906,0.6872241497039795,0.2,0.0003,0.107421875,-0.005259835666220169,-0.9636752074584365
176,627,143.54438495,477.86,574,360448,0.0066734655,27.340079059451817,0.4005676507949829,1750,8.649628639221191,0.8755513578653336,0.2,0.0003,0.12939453125,-0.0009257464218535461,-0.9521557753905654
177,627,145.78127308999998,456.71,578,362496,0.0074170367,48.57582205459475,0.3969217538833618,1760,5.6879496574401855,0.783158615231514,0.2,0.0003,0.1099609375,0.00014847947968519293,-0.9343914391472936
178,627,146.75308110000003,446.11,581,364544,0.005536465,171.95892524719238,0.39593738317489624,1770,60.152992248535156,0.7125661075115204,0.2,0.0003,0.065869140625,-0.0033872221552883274,-0.9222553886473179
179,627,142.73669304,430.27,584,366592,0.008218162,196.92499767541887,0.3969922661781311,1780,35.36215591430664,0.677947610616684,0.2,0.0003,0.0896484375,-0.005333778625208651,-0.920308761484921
180,627,138.96720129,425.64,587,368640,0.011004951,100.06481278538703,0.4036545753479004,1790,57.092655181884766,0.828603133559227,0.2,0.0003,0.08193359375,-0.0030500825654598885,-0.9355096153914928
181,627,139.12760277,420.67,591,370688,0.009366963,89.99289920479059,0.40685659646987915,1800,56.47972869873047,0.7759903520345688,0.2,0.0003,0.10576171875,-0.0017999134914134629,-0.9608508901670575
182,627,133.98859257,426.04,594,372736,0.007671993,35.359738637506965,0.40379273891448975,1810,7.371381759643555,0.8970515877008438,0.2,0.0003,0.117919921875,-0.00011398979258956388,-0.9619784574955702
183,627,135.37159436,429.72,597,374784,0.011446919,48.77215674649924,0.4051225781440735,1820,37.94438934326172,0.8473842889070511,0.2,0.0003,0.151416015625,0.0015492070109758061,-0.9606910681352019
184,627,135.84023771,425.66,600,376832,0.008800112,104.9902367040515,0.40683215856552124,1830,24.808786392211914,0.7135087549686432,0.2,0.0003,0.074462890625,-0.002491101623309078,-0.9653214633464813
185,627,140.00883149,428.37,604,378880,0.009702278,177.94491338729858,0.402925968170166,1840,78.5749282836914,0.7256006300449371,0.2,0.0003,0.087890625,-0.005841338046593592,-0.9581956021487713
186,627,141.70869444000002,421.0,607,380928,0.01657084,57.09728965610266,0.40306979417800903,1850,37.589900970458984,0.6590237021446228,0.2,0.0003,0.123193359375,-0.002890255484089721,-0.9471141185611487
187,627,140.4839482,423.03,610,382976,0.009702258,137.94527073502542,0.40337926149368286,1860,52.10078430175781,0.7648820579051971,0.2,0.0003,0.09375,-0.0016492860078869854,-0.9393013145774602
188,627,141.42112296000002,414.28,613,385024,0.007628116,87.63764242231846,0.3982192873954773,1870,23.338354110717773,0.8587035238742828,0.2,0.0003,0.094921875,-0.0005318827898008749,-0.9312308732420206
189,627,140.54224524,401.01,617,387072,0.00886042,109.6816976249218,0.39735016226768494,1880,38.64857482910156,0.7995079606771469,0.2,0.0003,0.069873046875,-0.0013248900388134644,-0.915189853683114
190,627,141.13025293,406.75,620,389120,0.006328821,153.75594828426838,0.39005184173583984,1890,22.086286544799805,0.7907914966344833,0.2,0.0003,0.076318359375,-0.0023752431421598884,-0.8906435905024409
191,627,140.23568102000002,398.3,623,391168,0.0169423,71.81664813905954,0.3901464343070984,1900,15.903135299682617,0.839045450091362,0.2,0.0003,0.122021484375,-0.002987436732655624,-0.8703048221766949
192,627,135.13742044,406.54,626,393216,0.0085457,91.67390012741089,0.3851422965526581,1910,34.748069763183594,0.7116052806377411,0.2,0.0003,0.075146484375,-0.0011733602841559332,-0.8560642687603831
193,627,136.32262539,402.87,630,395264,0.013277243,85.30546238720417,0.3879246115684509,1920,22.082502365112305,0.8528129607439041,0.2,0.0003,0.09501953125,-0.00024114103835017885,-0.8544324636459351
194,627,130.28715126999998,408.97,633,397312,0.009278135,63.386280712485316,0.3820905089378357,1930,25.37965202331543,0.8602639585733414,0.2,0.0003,0.109716796875,-0.0009560574253555387,-0.8489597162231803
195,627,126.47696676000001,401.75,636,399360,0.011408566,116.05363727211952,0.382081001996994,1940,27.575387954711914,0.8161780685186386,0.2,0.0003,0.143115234375,-0.0011103526245278771,-0.8323115173727273
196,627,127.70320267000002,407.36,640,401408,0.0073343,102.97629398405552,0.3792684078216553,1950,33.08588790893555,0.6739826202392578,0.2,0.0003,0.098974609375,-0.0016656978550599888,-0.8267824059352279
197,627,124.31513152000001,413.23,643,403456,0.015342149,49.72603362202644,0.37120816111564636,1960,14.560483932495117,0.781568169593811,0.2,0.0003,0.13134765625,0.0025227648075087927,-0.7993417056277394
198,627,124.12986411000001,422.41,646,405504,0.015004136,43.87749436236918,0.36587387323379517,1970,2.615042209625244,0.9165955036878586,0.2,0.0003,0.118310546875,0.0015509043711062986,-0.7625539587810636
199,627,123.95420934000002,424.38,649,407552,0.0094145285,124.13372322618962,0.3634442687034607,1980,49.579551696777344,0.8013752549886703,0.2,0.0003,0.095849609375,-0.0028515909521956927,-0.7394629944115877
200,627,124.88645905,431.84,653,409600,0.007712471,79.7814057469368,0.3609933853149414,1990,15.540096282958984,0.8249164074659348,0.2,0.0003,0.071533203125,-0.0015873619478952606,-0.7290424611419439
201,627,120.53842581,423.16,656,411648,0.01499451,35.46345782354474,0.3571719527244568,2000,21.82829475402832,0.8943390473723412,0.2,0.0003,0.14501953125,0.0029394729368505067,-0.7122185679152608
202,627,126.06034261,405.46,659,413696,0.008110844,110.90315340161324,0.35547417402267456,2010,13.905196189880371,0.8279750794172287,0.2,0.0003,0.049658203125,-0.0030622787628090007,-0.6932384615764022
203,627,126.30409883,406.89,662,415744,0.008784552,51.35578873753548,0.35144031047821045,2020,14.416122436523438,0.9074695557355881,0.2,0.0003,0.128662109375,-0.00017423834069631993,-0.6800458597019314
204,627,122.87744546999998,404.9,666,417792,0.011049607,69.68086454868316,0.3538750410079956,2030,8.358500480651855,0.8265015780925751,0.2,0.0003,0.115576171875,-0.0005893240007935674,-0.6757660696282983
205,627,128.56460989,401.2,669,419840,0.009066564,144.75411225259305,0.3571189045906067,2040,42.24488830566406,0.8100520521402359,0.2,0.0003,0.069482421875,-0.006975789745047223,-0.6933788351714611
206,627,128.01463892,407.1,672,421888,0.009483719,103.75401099920273,0.3579494059085846,2050,26.048851013183594,0.7568025887012482,0.2,0.0003,0.0955078125,-0.0016114449666929432,-0.7037330511957407
207,627,128.80314458,412.09,675,423936,0.011006531,27.961511404812335,0.35277119278907776,2060,13.4253511428833,0.8045096546411514,0.2,0.0003,0.12529296875,0.0026008409724454394,-0.6898067032918334
208,627,120.51553643000003,408.81,679,425984,0.010218101,36.5112918049097,0.3522099554538727,2070,21.53573226928711,0.8797672986984253,0.2,0.0003,0.11220703125,-0.0007718189051956869,-0.6675150750204921
209,627,117.5150108,422.47,682,428032,0.009839479,80.50520628243684,0.3577137589454651,2080,51.256103515625,0.8929872810840607,0.2,0.0003,0.099609375,-0.003232864346500719,-0.6759214667603374
210,627,120.07269038,423.42,685,430080,0.008288551,33.470770351588726,0.35835981369018555,2090,12.123826026916504,0.946191567927599,0.2,0.0003,0.1130859375,0.0006685412197839468,-0.6965841338038444
211,627,126.59372504,417.32,689,432128,0.011867952,74.33761034160852,0.3553212881088257,2100,43.54702377319336,0.776079997420311,0.2,0.0003,0.137451171875,-0.0026822886458830906,-0.6895912772044539
212,627,124.36557607000003,411.91,692,434176,0.008815767,62.02774187326431,0.3523067533969879,2110,12.096908569335938,0.7914753705263138,0.2,0.0003,0.099072265625,-0.0013418832553725225,-0.6753155916929245
213,627,123.49440971,408.93,695,436224,0.004412385,125.18070119917392,0.35240429639816284,2120,38.765586853027344,0.8420956432819366,0.2,0.0003,0.0572265625,-0.0011632287656539119,-0.6696210509166122
214,627,131.0032763,409.91,698,438272,0.009625103,55.38845866918564,0.3515024185180664,2130,42.86698532104492,0.9076615422964096,0.2,0.0003,0.108251953125,-0.0016604821576038375,-0.666385630890727
215,627,130.2073705,400.08,702,440320,0.0070705377,40.31532716453076,0.34862470626831055,2140,7.960048198699951,0.749405026435852,0.2,0.0003,0.139013671875,0.0008161256002495066,-0.6564427006989717
216,627,130.97059889,386.18,705,442368,0.010145536,143.5326992571354,0.34885814785957336,2150,66.39124298095703,0.7056634724140167,0.2,0.0003,0.119970703125,-0.005038709803193342,-0.6474376637488604
217,627,136.36552139000003,380.35,708,444416,0.019901332,33.002843169867994,0.34414514899253845,2160,9.578042030334473,0.9414102174341679,0.2,0.0003,0.16181640625,0.0015814387355931104,-0.6305703334510326
218,627,135.33996014000002,391.34,711,446464,0.0089169815,64.49488861560822,0.343894898891449,2170,23.421154022216797,0.8764721378684044,0.2,0.0003,0.10283203125,-0.0025896351304254494,-0.6211266783997417
219,627,135.22225028,384.38,715,448512,0.019128598,25.126700372248887,0.3487929105758667,2180,3.3988213539123535,0.8907948881387711,0.2,0.0003,0.1548828125,-0.0016292654428980314,-0.6362273348495364
220,627,135.61356403000002,385.65,718,450560,0.008178929,123.73038430511951,0.34817561507225037,2190,24.19861602783203,0.729155957698822,0.2,0.0003,0.093505859375,-0.001094546529930085,-0.6525685399770736
221,627,136.29385452,387.38,721,452608,0.008498753,60.66891657114029,0.3476138710975647,2200,34.406822204589844,0.8428918421268463,0.2,0.0003,0.061572265625,0.003404040150780929,-0.6485682126134634
222,627,137.8631897,382.25,724,454656,0.007914593,57.94147263169289,0.34707117080688477,2210,15.456964492797852,0.8818112015724182,0.2,0.0003,0.088818359375,-0.002039023001270834,-0.6463260104879737
223,627,141.98363743000002,388.05,727,456704,0.010619967,209.85321294665337,0.34683680534362793,2220,36.553165435791016,0.34007900953292847,0.2,0.0003,0.07265625,-0.00478923422342632,-0.64060501139611
224,627,140.05008045,392.7,731,458752,0.0068819458,39.58602164387703,0.3455013930797577,2230,11.897549629211426,0.8372218757867813,0.2,0.0003,0.13076171875,0.0007115306972991676,-0.6361702715978026
225,627,134.78980229,389.59,734,460800,0.008125582,126.4632340490818,0.342780739068985,2240,49.14079284667969,0.7239839732646942,0.2,0.0003,0.075,-0.0004057174890476745,-0.6292981918901205
226,627,138.91882582000002,378.96,737,462848,0.0056091063,151.63193867206573,0.34148985147476196,2250,140.90924072265625,0.7008982300758362,0.2,0.0003,0.067138671875,-0.001857571135769831,-0.6175743324682117
227,627,141.97686229,360.78,740,464896,0.010108718,60.29626829326153,0.3386367857456207,2260,16.466711044311523,0.9191073626279831,0.2,0.0003,0.121044921875,-0.0018246589686896186,-0.6037333471700549
228,627,141.66853747,360.23,744,466944,0.011341565,78.68850871175528,0.33520200848579407,2270,11.65780258178711,0.9123034626245499,0.2,0.0003,0.134912109375,-0.0006219575465365778,-0.584506599418819
229,627,140.13614897000002,357.52,747,468992,0.008217345,127.89870859980583,0.33662402629852295,2280,73.17182159423828,0.7996805310249329,0.2,0.0003,0.090478515625,-0.00012694368269876576,-0.5750017972663045
230,627,148.99333557,357.41,750,471040,0.010068926,117.98123953342437,0.33641213178634644,2290,53.17835998535156,0.8151939362287521,0.2,0.0003,0.09482421875,-0.0012988265247258824,-0.5829589599743485
231,627,149.25107401999998,367.38,754,473088,0.010569312,44.97220029681921,0.33458930253982544,2300,8.989114761352539,0.8502396643161774,0.2,0.0003,0.12841796875,-0.0009936426082276738,-0.5762970650568604
232,627,147.17746665,369.09,757,475136,0.011188617,53.28782482892275,0.3316482901573181,2310,37.800838470458984,0.7457651793956757,0.2,0.0003,0.14765625,-0.0013006512977881356,-0.5698138924315572
233,627,149.34321735,370.65,760,477184,0.007427769,106.48008915781975,0.33295056223869324,2320,22.938980102539062,0.716085284948349,0.2,0.0003,0.089306640625,0.00036960244760848583,-0.5585854625329375
234,627,152.7220683,370.23,763,479232,0.0077789333,144.0007650256157,0.3278024196624756,2330,42.85517883300781,0.7102760672569275,0.2,0.0003,0.11396484375,-0.0012893201725091784,-0.5497866157442332
235,627,154.49956567,376.87,767,481280,0.008573076,37.299199640750885,0.32393762469291687,2340,5.411261081695557,0.8306908011436462,0.2,0.0003,0.118994140625,-0.00266878778784303,-0.5187771202996373
236,627,155.45026822,367.72,770,483328,0.009277937,61.053489942848685,0.3216390013694763,2350,52.44544219970703,0.7824072241783142,0.2,0.0003,0.126318359375,-0.0011899929377250373,-0.5014683533459902
237,627,161.1347156,369.28,773,485376,0.005151179,134.81601486206054,0.3204427659511566,2360,61.37575912475586,0.7358161807060242,0.2,0.0003,0.09326171875,0.0017138366209110245,-0.4910323113203049
238,627,157.12241448999998,365.48,777,487424,0.010567943,32.29447060227394,0.3210054636001587,2370,5.5498785972595215,0.8154957294464111,0.2,0.0003,0.12265625,0.0015376985313196201,-0.4886067808605731
239,627,159.82269095,369.44,780,489472,0.01164026,112.72616036534309,0.3189008831977844,2380,27.60804557800293,0.843895822763443,0.2,0.0003,0.087841796875,0.0012573058636917267,-0.48487847447395327
240,627,158.90027040000004,372.8,783,491520,0.00910256,85.59856663644314,0.31501707434654236,2390,38.855567932128906,0.8285854607820511,0.2,0.0003,0.1130859375,0.0029745839885435997,-0.46280547268688677
241,627,160.46555473,368.95,786,493568,0.017659806,43.11560786813497,0.3186819851398468,2400,21.700536727905273,0.9199585020542145,0.2,0.0003,0.14970703125,-0.0028180376677482853,-0.4604990699328482
242,627,160.40763180000002,378.65,790,495616,0.014704853,53.96554942429066,0.31521302461624146,2410,6.184486389160156,0.8452926427125931,0.2,0.0003,0.141943359375,0.0024838745259330606,-0.45772776044905183
243,627,160.11891462000003,376.83,793,497664,0.01297543,29.327190551161767,0.3102204203605652,2420,18.151365280151367,0.8892142251133919,0.2,0.0003,0.160595703125,0.001144431768625509,-0.43435483518987894
244,627,160.50422171999998,375.78,796,499712,0.011474882,99.6903829395771,0.31078052520751953,2430,24.01450538635254,0.8715362399816513,0.2,0.0003,0.09609375,-0.0033708677990944126,-0.42833791170269253
245,627,162.23029530000002,377.91,799,501760,0.005304446,151.11828489899636,0.3122507333755493,2440,26.07459259033203,0.719045877456665,0.2,0.0003,0.04423828125,0.001470420654368354,-0.43768304465338587
246,627,165.52865224,387.57,803,503808,0.0093828915,96.268368268013,0.31299763917922974,2450,6.181035995483398,0.8116883188486099,0.2,0.0003,0.1009765625,0.0016448583592136856,-0.44372807824984195
247,627,166.17810101999999,393.07,806,505856,0.010612734,20.090341079235078,0.3095861077308655,2460,15.096373558044434,0.9743229914456606,0.2,0.0003,0.148974609375,9.865190731943585e-05,-0.4378572636283934
248,627,156.30097665,396.56,809,507904,0.0075574084,186.41979971528053,0.30856847763061523,2470,74.73710632324219,0.6006302535533905,0.2,0.0003,0.07734375,-0.005212712673528586,-0.4250237414613366
249,627,151.84915801,392.78,812,509952,0.012752505,116.37411019802093,0.30980169773101807,2480,50.94232940673828,0.8195007294416428,0.2,0.0003,0.123779296875,-0.0025941184510884343,-0.42414852883666754
250,627,149.37131583,381.39,816,512000,0.008567585,121.63667134642601,0.30965152382850647,2490,14.971587181091309,0.8438772857189178,0.2,0.0003,0.099560546875,-0.0036471217003054336,-0.4311362084932625
251,627,148.42072573,388.82,819,514048,0.016773302,93.52649737298489,0.30598142743110657,2500,61.765560150146484,0.7524652630090714,0.2,0.0003,0.12939453125,0.0034851404139772057,-0.41851104320958255
252,627,151.86747068000003,396.18,822,516096,0.010241454,94.35771435797214,0.3048626184463501,2510,18.275054931640625,0.6233687698841095,0.2,0.0003,0.1083984375,0.0005461746150103863,-0.4006649494171143
253,627,146.20152147000002,386.23,825,518144,0.008763596,32.077282559871676,0.3013855218887329,2520,14.685651779174805,0.8754571676254272,0.2,0.0003,0.08828125,0.000824040149745997,-0.38662370713427663
254,627,138.81539458,387.28,829,520192,0.010456918,166.26318846940995,0.30033326148986816,2530,46.1255989074707,0.8257609009742737,0.2,0.0003,0.078955078125,-0.00324675810552435,-0.36780701400712135
255,627,132.53114683,383.55,832,522240,0.01010716,101.61921357512475,0.29899656772613525,2540,39.35340881347656,0.8279843330383301,0.2,0.0003,0.107421875,-0.0018288599581865127,-0.3576798506081104
256,627,126.78510018000001,392.55,835,524288,0.008847525,104.07357155680657,0.298467755317688,2550,49.60578155517578,0.878808856010437,0.2,0.0003,0.124560546875,-8.827275014482439e-05,-0.3531999518163502
257,627,123.72129329,394.35,839,526336,0.01087523,35.13325907737017,0.29654568433761597,2560,12.104560852050781,0.9475995898246765,0.2,0.0003,0.115478515625,-0.0019422470773861277,-0.34685665778815744
258,627,126.65471525999999,404.2,842,528384,0.008892724,82.5424634873867,0.29339176416397095,2570,43.350807189941406,0.881234809756279,0.2,0.0003,0.098583984375,-0.0009479030064539984,-0.3292699456214905
259,627,123.60434052000001,408.27,845,530432,0.011231191,53.311180755496025,0.29333120584487915,2580,23.659194946289062,0.7416290044784546,0.2,0.0003,0.136181640625,0.0017724990510032512,-0.31775461276993155
260,627,125.59335333000001,407.93,848,532480,0.0099877305,65.6138810314238,0.2920762896537781,2590,4.857617378234863,0.7840302586555481,0.2,0.0003,0.114404296875,-0.00288721337201423,-0.3123481322079897
261,627,122.33526548,395.32,852,534528,0.008994273,61.55349889993668,0.2902751863002777,2600,13.579977035522461,0.8239584863185883,0.2,0.0003,0.104736328125,0.003103085411567008,-0.3031527160666883
262,627,120.55702724999999,404.19,855,536576,0.009044912,186.6707420259714,0.2900572717189789,2610,95.8262710571289,0.7750779837369919,0.2,0.0003,0.08583984375,-0.0034669696076889524,-0.29432620853185654
263,627,122.88829048999997,405.66,858,538624,0.019034382,25.38466077335179,0.28326892852783203,2620,0.4745224714279175,0.8475651890039444,0.2,0.0003,0.17587890625,0.005210498461383395,-0.2645471438765526
264,627,123.97942245,413.59,861,540672,0.0064038257,31.43194837272167,0.2837117910385132,2630,10.177919387817383,0.8090648353099823,0.2,0.0003,0.083349609375,-0.0004914305187412538,-0.2416723720729351
265,627,117.69383198,408.57,865,542720,0.006095043,135.63692358732223,0.28415927290916443,2640,53.484256744384766,0.6795511245727539,0.2,0.0003,0.072119140625,-0.00115621126278711,-0.24159810841083526
266,627,115.69665809999998,397.9,868,544768,0.00813427,216.30307189822196,0.28397247195243835,2650,55.12350082397461,0.7089251279830933,0.2,0.0003,0.0759765625,-0.005606902731233277,-0.24169650562107564
267,627,123.73530765,389.75,871,546816,0.012379257,77.5691545009613,0.2816082239151001,2660,24.884328842163086,0.9058724418282509,0.2,0.0003,0.096630859375,0.00018343114643357695,-0.23402128517627716
268,627,125.61043676000001,392.69,874,548864,0.008246302,141.70726365447044,0.2824556529521942,2670,90.2297134399414,0.8648635745048523,0.2,0.0003,0.067431640625,-0.003624085141927935,-0.2269013397395611
269,627,121.33761885999998,392.59,878,550912,0.007946077,57.855120952427384,0.2835709750652313,2680,14.206531524658203,0.9140514507889748,0.2,0.0003,0.113427734375,0.00010340095032006502,-0.23514883257448674
270,627,121.53170219000002,388.81,881,552960,0.011202956,81.01278440952301,0.28117623925209045,2690,83.21161651611328,0.8877231553196907,0.2,0.0003,0.08232421875,-0.0011102303964435124,-0.23096557930111886
271,627,120.21378948,379.03,884,555008,0.013803206,160.4488283008337,0.27848735451698303,2700,65.91572570800781,0.6402433216571808,0.2,0.0003,0.09482421875,0.0005307294060912682,-0.20886502638459206
272,627,120.67739267,381.04,887,557056,0.011346372,135.70558684170246,0.2800828814506531,2710,6.516688823699951,0.8520192503929138,0.2,0.0003,0.104443359375,-0.005646159520983929,-0.20458482913672923
273,627,122.94717474,394.52,891,559104,0.01543933,91.03909586369991,0.2797151803970337,2720,31.89997673034668,0.6510069966316223,0.2,0.0003,0.1314453125,5.909508690820076e-05,-0.21336632445454598
274,627,122.96782344000002,388.79,894,561152,0.016616475,16.840724409371614,0.27892813086509705,2730,1.3721320629119873,0.9146592915058136,0.2,0.0003,0.17724609375,0.009539095015497878,-0.21138670556247235
275,627,120.05134923,383.33,897,563200,0.019135904,138.71926592588426,0.27689632773399353,2740,71.76191711425781,0.8479730635881424,0.2,0.0003,0.12607421875,-0.0025533492080285214,-0.20977217070758342
276,627,121.49084685,387.21,901,565248,0.007538327,146.30520118176938,0.2739930748939514,2750,45.513427734375,0.7298291027545929,0.2,0.0003,0.058251953125,-0.0033484602376120166,-0.19454647228121758
277,627,118.58452578,378.55,904,567296,0.00937796,117.7716422200203,0.2762375473976135,2760,33.683780670166016,0.7902864813804626,0.2,0.0003,0.092138671875,-0.0013203841001086403,-0.19024073332548141
278,627,109.94293042,373.71,907,569344,0.013026393,26.261017936468125,0.2695172131061554,2770,16.963581085205078,0.9589545167982578,0.2,0.0003,0.1619140625,-0.0040719120530411605,-0.18002304956316947
