time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/approx_kl,train/value_loss,train/std,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss
13,625,-98.18718702,160.33,42,26624,0.0076718125,316.10859327316285,0.9505621194839478,120,156.89642333984375,-7.62939453125e-05,0.2,0.0003,0.029736328125,-0.004248839062347543,-2.7451564289629458
14,608,-83.22582846000002,168.87,47,28672,0.005363727,239.4175335884094,0.9560472965240479,130,163.7444610595703,0.004404306411743164,0.2,0.0003,0.023583984375,-0.005240060227515641,-2.742351929098368
15,598,-77.09140311000002,181.27,51,30720,0.004526585,327.2048848628998,0.9583654403686523,140,117.3353500366211,-0.03388667106628418,0.2,0.0003,0.03076171875,-0.006064568362489808,-2.751646174490452
16,591,-66.57739759,178.23,55,32768,0.0052543334,199.67534952163697,0.9576140642166138,150,121.6973648071289,0.10498601198196411,0.2,0.0003,0.0353515625,-0.00643715935293585,-2.7521286368370057
17,589,-64.24403663,191.36,59,34816,0.007187305,260.41683888435364,0.9580340385437012,160,100.48629760742188,0.11393517255783081,0.2,0.0003,0.04970703125,-0.01067238723480841,-2.750695353001356
18,590,-63.74950884999999,203.78,62,36864,0.0077882605,102.12301034927368,0.9626350402832031,170,32.807247161865234,0.5911677479743958,0.2,0.0003,0.06708984375,-0.007895711694436614,-2.756113535165787
19,590,-61.34119925,221.42,65,38912,0.0072218943,160.53754351139068,0.9667288064956665,180,39.89677810668945,0.5101712644100189,0.2,0.0003,0.08505859375,-0.007502671900874702,-2.7671175062656403
20,592,-52.88116012999999,244.41,69,40960,0.007275141,36.472332975268365,0.9627067446708679,190,19.03535270690918,0.7869108617305756,0.2,0.0003,0.0533203125,-0.004274441437155474,-2.7662338100373747
21,592,-51.554450749999994,254.7,72,43008,0.005179661,120.5421555519104,0.9573603868484497,200,33.070343017578125,0.7008297145366669,0.2,0.0003,0.039892578125,-0.007200562651269138,-2.7541855283081533
22,593,-47.56153376,271.4,75,45056,0.006085545,60.17237586379051,0.9508776664733887,210,19.124032974243164,0.7707336992025375,0.2,0.0003,0.062548828125,-0.006886454354389571,-2.7431684754788876
23,595,-44.85923518999998,289.52,79,47104,0.0056630997,30.144875866174697,0.9405341148376465,220,8.555150032043457,0.8773486986756325,0.2,0.0003,0.067919921875,-0.005731606253539212,-2.725025003403425
24,597,-44.371843629999994,313.06,82,49152,0.008934023,16.10727979540825,0.9309452772140503,230,7.01864767074585,0.9104707166552544,0.2,0.0003,0.078955078125,-0.0037040873285150155,-2.7020576901733877
25,596,-42.77975948,323.53,85,51200,0.005118327,70.15967374444008,0.9162015318870544,240,17.841245651245117,0.40600115060806274,0.2,0.0003,0.02578125,-0.0030594427342293786,-2.678660076111555
26,596,-39.54758653,341.06,89,53248,0.004582325,137.81229507923126,0.9093947410583496,250,86.37470245361328,0.5240558981895447,0.2,0.0003,0.03857421875,-0.004075978104810929,-2.653822935372591
27,597,-36.76592588999999,358.98,92,55296,0.00901478,12.980116894841194,0.8890637159347534,260,3.778794288635254,0.8274397403001785,0.2,0.0003,0.06845703125,-0.005412271259410772,-2.6241810537874697
28,598,-32.524977799999995,375.4,95,57344,0.008572765,25.198846399784088,0.8775525093078613,270,12.246660232543945,0.7964421212673187,0.2,0.0003,0.0783203125,-0.005990069769904949,-2.5867889031767843
29,599,-27.362478309999997,391.6,99,59392,0.007529895,9.305453563481569,0.8669392466545105,280,4.933560848236084,0.9160194993019104,0.2,0.0003,0.049951171875,-0.003898356754507404,-2.561883396655321
30,600,-23.19394021,411.23,102,61440,0.008367406,25.107449930906295,0.8487081527709961,290,8.376838684082031,0.5960646271705627,0.2,0.0003,0.091064453125,-0.006743095512501895,-2.5263845041394233
31,601,-17.837746239999998,427.18,105,63488,0.008546384,77.31164970993996,0.8398274183273315,300,9.815579414367676,0.14540135860443115,0.2,0.0003,0.085302734375,-0.0054963674672762865,-2.49587264880538
32,602,-17.184468929999998,444.83,108,65536,0.0045702728,13.065559257566928,0.8263425827026367,310,4.385289192199707,0.6161075234413147,0.2,0.0003,0.0505859375,-0.00203876293853682,-2.471725898981094
33,603,-13.08059673,461.02,112,67584,0.0034350012,87.07300370931625,0.8242433071136475,320,26.40882110595703,0.5934105217456818,0.2,0.0003,0.0169921875,-0.0009284595995268319,-2.450460701435804
34,604,-8.966378609999998,477.24,115,69632,0.0072520664,9.510661964863539,0.8201264142990112,330,5.983060359954834,0.9146033003926277,0.2,0.0003,0.110400390625,-0.003900456269911956,-2.4427684396505356
35,605,-4.844238259999997,494.57,118,71680,0.01021613,10.262672677636147,0.82525634765625,340,3.9268293380737305,0.8753892108798027,0.2,0.0003,0.085693359375,-0.006558305162616307,-2.4447273537516594
36,605,-0.24811621999999914,513.27,121,73728,0.004886733,5.7412196405231954,0.8122609853744507,350,3.3854715824127197,0.9406538233160973,0.2,0.0003,0.07568359375,-0.004626344529242488,-2.4343200989067553
37,606,1.3436574699999992,525.5,124,75776,0.008124969,52.35488875880837,0.8122155666351318,360,11.646397590637207,0.6270974278450012,0.2,0.0003,0.066650390625,-0.004300513604539447,-2.4154333516955377
38,606,4.25395917,542.78,128,77824,0.006321853,40.8775347083807,0.8191657066345215,370,35.418434143066406,0.7161688506603241,0.2,0.0003,0.05341796875,-0.003980441254680045,-2.423771758377552
39,607,8.82054993,563.25,131,79872,0.0074303756,8.866135192662478,0.8033506870269775,380,5.827613353729248,0.9189426302909851,0.2,0.0003,0.059228515625,-0.0038289220159640537,-2.4146651454269885
40,608,12.098170549999999,579.93,134,81920,0.005869878,51.017364635318515,0.8066559433937073,390,4.675642967224121,0.7091024518013,0.2,0.0003,0.0810546875,-0.003541117081476841,-2.4004042498767375
41,608,13.731991149999999,596.38,137,83968,0.0061621154,19.334107217937706,0.8171542882919312,400,13.101752281188965,0.7878012508153915,0.2,0.0003,0.06416015625,-0.0063880425746901896,-2.420345540344715
42,609,17.754145240000003,608.21,141,86016,0.006543861,13.595060079544783,0.814071536064148,410,5.695313930511475,0.92551688849926,0.2,0.0003,0.058056640625,-0.003363522198924329,-2.424844262003899
43,609,20.106548609999997,621.67,144,88064,0.009103748,46.51996998414397,0.797869086265564,420,114.44490051269531,0.6400396525859833,0.2,0.0003,0.0568359375,-0.0028136151384387633,-2.401552689820528
44,610,23.142226609999998,642.39,147,90112,0.0042769327,58.87232058346272,0.7949003577232361,430,12.655426025390625,0.6439819931983948,0.2,0.0003,0.052001953125,-0.0020254930808732753,-2.3791452907025814
45,611,25.593470449999998,655.54,150,92160,0.0039691566,81.17728592008352,0.793940544128418,440,32.33235549926758,0.5972841382026672,0.2,0.0003,0.040380859375,-0.003789482099818997,-2.373815646022558
46,611,31.427367450000002,669.61,154,94208,0.0054034796,108.58991247713566,0.791155219078064,450,16.364076614379883,0.5736412703990936,0.2,0.0003,0.0416015625,-0.005056032307038549,-2.367912732809782
47,612,37.931504649999994,687.36,157,96256,0.0076678516,24.706515915691853,0.7926923036575317,460,10.319177627563477,0.8078867495059967,0.2,0.0003,0.110986328125,-0.007186184756574221,-2.370043823122978
48,612,40.48601949,703.34,160,98304,0.007151358,63.66113347560167,0.7898844480514526,470,22.9434757232666,0.5718844532966614,0.2,0.0003,0.073681640625,-0.005161585510359145,-2.3657196313142776
49,613,43.019743209999994,720.53,163,100352,0.0069549223,6.616272661834955,0.7909784317016602,480,3.1445460319519043,0.9297434464097023,0.2,0.0003,0.10400390625,-0.0012649866723222658,-2.3638182088732718
50,613,46.454307719999996,735.09,166,102400,0.0103127165,12.414331150054931,0.7833060026168823,490,5.807346820831299,0.8970469757914543,0.2,0.0003,0.084228515625,-0.004021652066148818,-2.3537679269909857
51,614,49.130858010000004,750.49,170,104448,0.0054710303,38.86143333762884,0.7733966112136841,500,2.1663970947265625,0.7443425357341766,0.2,0.0003,0.043896484375,-0.0016439798717328812,-2.330379616469145
52,614,52.19165606999999,757.31,173,106496,0.009152916,4.096482829377055,0.7582769393920898,510,1.4123345613479614,0.9582263231277466,0.2,0.0003,0.11435546875,-0.006311429681954905,-2.2962238267064095
53,614,56.841812309999995,775.5,176,108544,0.006185119,5.464403497427702,0.7460352182388306,520,1.8733808994293213,0.9423612132668495,0.2,0.0003,0.090966796875,-0.0034686940802203027,-2.2652861826121806
54,615,59.57047588000001,792.13,179,110592,0.006684715,37.75781575478614,0.739533007144928,530,12.786288261413574,0.7557932585477829,0.2,0.0003,0.073583984375,-0.0022817998797108885,-2.2410566613078116
55,615,61.877406410000006,808.06,182,112640,0.0070369095,4.3454247113317255,0.7300925254821777,540,3.54544734954834,0.950663473457098,0.2,0.0003,0.072412109375,-0.005459165662614396,-2.212560244649649
56,615,67.62485526,818.51,186,114688,0.0044392417,7.49672299027443,0.7289628982543945,550,3.8423287868499756,0.9339780136942863,0.2,0.0003,0.04169921875,-0.0028722607799863908,-2.201413906365633
57,616,69.77408899,835.07,189,116736,0.004047137,65.28190173953772,0.7243892550468445,560,17.178974151611328,0.6992430686950684,0.2,0.0003,0.040380859375,-0.002390939663746394,-2.1926764354109762
58,616,72.01667103000001,841.4,192,118784,0.008587999,5.408008841052651,0.7175703048706055,570,1.5507707595825195,0.9553568288683891,0.2,0.0003,0.11220703125,-0.0062051559805695435,-2.1761517718434336
59,616,78.98209034000001,851.19,195,120832,0.0031680567,80.59644631147384,0.7165946960449219,580,5.836284160614014,0.692449688911438,0.2,0.0003,0.039013671875,-0.0033694788107823115,-2.1661750115454197
60,617,83.28981849000002,856.71,199,122880,0.005880908,43.90476081073284,0.7125627398490906,590,41.926780700683594,0.8337157219648361,0.2,0.0003,0.045849609375,-0.0004681015052483417,-2.1603712923824787
61,617,84.42835793999998,852.59,202,124928,0.008474172,5.027958026342094,0.6984738707542419,600,2.0186307430267334,0.9417641311883926,0.2,0.0003,0.067919921875,-0.00521105515799718,-2.136306594312191
62,617,84.75472873000001,859.63,205,126976,0.004966538,18.821225291863083,0.696117639541626,610,6.629001617431641,0.884040541946888,0.2,0.0003,0.072119140625,-0.003019714898618986,-2.112366207689047
63,618,88.54623646,866.86,208,129024,0.0050893836,37.64062456637621,0.6912758350372314,620,12.660529136657715,0.7771593183279037,0.2,0.0003,0.041552734375,-9.581689810147508e-05,-2.104054420441389
64,618,87.73108280999999,858.72,211,131072,0.0072604977,50.309437948465344,0.6846379041671753,630,13.615523338317871,0.7289383113384247,0.2,0.0003,0.065087890625,-0.004737227551959222,-2.0839214846491814
65,618,91.83905548999999,847.03,215,133120,0.004935752,41.261746258288625,0.6834250688552856,640,2.3369271755218506,0.7633491456508636,0.2,0.0003,0.068603515625,0.00021469840503414163,-2.0726825170218945
66,619,97.54669024999997,839.46,218,135168,0.0047844425,85.02828705757857,0.6756181120872498,650,111.79207611083984,0.7275728285312653,0.2,0.0003,0.047802734375,-0.0021382413171522783,-2.0598663829267023
67,619,97.21292255999998,824.51,221,137216,0.0059944643,66.48160381838679,0.6753574013710022,660,63.277000427246094,0.7115429639816284,0.2,0.0003,0.083935546875,-0.002216533980390523,-2.0453819215297697
68,619,96.30567460999998,816.45,224,139264,0.009749149,65.84372673630715,0.6743221879005432,670,10.834318161010742,0.8320869952440262,0.2,0.0003,0.119140625,-0.008542622001550626,-2.0447662375867366
69,619,98.94731947,809.97,227,141312,0.009617619,28.29235755726695,0.6792882084846497,680,5.429035186767578,0.8367950171232224,0.2,0.0003,0.091357421875,-0.007676822984649334,-2.048944592475891
70,620,104.37596308000002,807.49,231,143360,0.0057911505,34.74095443710685,0.6725846529006958,690,49.634761810302734,0.8460569381713867,0.2,0.0003,0.080224609375,-0.0014565556779416512,-2.0499612227082253
71,620,108.17170852,810.6,234,145408,0.00440635,40.23430693596602,0.6669600009918213,700,3.5303261280059814,0.7698599547147751,0.2,0.0003,0.08359375,-0.0026323073310777546,-2.0301502615213396
72,620,110.98892626000003,809.26,237,147456,0.009639766,1.3581846178509296,0.6660803556442261,710,0.3019666075706482,0.9888959405943751,0.2,0.0003,0.114892578125,-0.001785507811291609,-2.025004392117262
73,620,111.43220173000002,809.26,240,149504,0.01184335,27.41269234344363,0.659701943397522,720,11.89802074432373,0.8296456187963486,0.2,0.0003,0.08994140625,-0.0032217193074757233,-2.0068428844213484
74,620,110.31946697,801.57,244,151552,0.005451916,1.9975535076111555,0.6547443866729736,730,0.27769726514816284,0.9815142173320055,0.2,0.0003,0.079150390625,-0.003867791750963079,-1.989967516809702
75,620,113.13165541000001,796.93,247,153600,0.0036834911,49.465137500315905,0.6546324491500854,740,1.6982470750808716,0.8141403049230576,0.2,0.0003,0.046142578125,-0.0028057563336915336,-1.9802737180143595
76,621,115.04984912,801.61,250,155648,0.0053129424,30.446640914678575,0.6492459774017334,750,68.18736267089844,0.8879835456609726,0.2,0.0003,0.047900390625,-0.001343105924752308,-1.9740068905055523
77,621,116.46521004,801.61,253,157696,0.009566562,22.533702262490987,0.6539871692657471,760,23.288394927978516,0.924041137099266,0.2,0.0003,0.10380859375,-0.001159906608518213,-1.9721959736198187
78,621,119.68081230000001,786.43,257,159744,0.007557602,1.9986863914877175,0.6407918334007263,770,0.9442463517189026,0.9864015551283956,0.2,0.0003,0.06337890625,-0.0021334503777325152,-1.9607902336865664
79,621,119.61458555000002,778.07,260,161792,0.0042432435,57.92271247655153,0.6388381719589233,780,13.203448295593262,0.8237610161304474,0.2,0.0003,0.04453125,-0.0016040064991102553,-1.9370406340807675
80,621,120.39870979000001,783.42,263,163840,0.007918088,16.988015031442046,0.6316797733306885,790,35.55944061279297,0.8926149979233742,0.2,0.0003,0.066845703125,-0.0014671098782855553,-1.9225937228649854
81,621,121.31943998999999,780.94,266,165888,0.010876662,1.820835474738851,0.6193294525146484,800,0.9102734327316284,0.9876057161018252,0.2,0.0003,0.078662109375,-0.0031150589129538275,-1.8942398026585578
82,622,122.99131395999999,786.96,269,167936,0.0149023915,30.25939037743956,0.6130489110946655,810,8.259259223937988,0.8632558435201645,0.2,0.0003,0.134619140625,-0.005656973384975572,-1.867065329104662
83,622,122.31219638999997,778.06,273,169984,0.0074316855,17.05095881856978,0.606334924697876,820,4.973775863647461,0.8823157846927643,0.2,0.0003,0.08359375,-0.0034611075971042737,-1.8459897845983506
84,622,124.34801125,760.54,276,172032,0.0053705834,87.06757080629468,0.6046260595321655,830,7.988646984100342,0.7606890052556992,0.2,0.0003,0.09052734375,-0.005454527009715093,-1.829757595434785
85,622,124.899614,760.54,279,174080,0.0036111735,176.73837329149245,0.6020993590354919,840,49.796382904052734,0.6757275462150574,0.2,0.0003,0.0185546875,-0.002506125759828137,-1.8229527320712804
86,622,125.97333358999998,754.83,282,176128,0.009931104,1.681368454825133,0.5885758399963379,850,1.510076880455017,0.9786919001489878,0.2,0.0003,0.111328125,-0.0028647051338339226,-1.7945483826100825
87,622,125.63817277999996,757.87,286,178176,0.00636723,29.82012942172587,0.5844029188156128,860,31.699602127075195,0.9032004997134209,0.2,0.0003,0.07744140625,-0.0008534568703908007,-1.765729209408164
88,622,127.32124673999999,754.67,289,180224,0.00751369,1.79484275393188,0.5854041576385498,870,0.43101072311401367,0.9818636253476143,0.2,0.0003,0.080224609375,0.0007112461040378548,-1.7587693080306053
89,623,126.86458175000001,741.36,292,182272,0.0054525565,27.75404952093959,0.5856846570968628,880,2.675168991088867,0.8971900269389153,0.2,0.0003,0.10224609375,-0.006227180692803813,-1.763493340089917
90,623,128.69573285,733.1,295,184320,0.006544943,75.12722763866186,0.5844164490699768,890,3.0584142208099365,0.7795555740594864,0.2,0.0003,0.05478515625,-0.00521056241777842,-1.761703784391284
91,623,130.20845192,733.1,299,186368,0.0051545133,39.295097729191184,0.5742151141166687,900,4.259587287902832,0.8702341467142105,0.2,0.0003,0.074169921875,-0.0005088384648843202,-1.7432144716382028
92,623,128.52507465,739.59,302,188416,0.006065558,1.8144577600061893,0.567420244216919,910,0.33908823132514954,0.9871617117896676,0.2,0.0003,0.075927734375,-0.003839958603202831,-1.7106002297252416
93,623,129.02043578,727.59,305,190464,0.0132316295,1.215099999587983,0.5679723024368286,920,0.521209180355072,0.9896319853141904,0.2,0.0003,0.111083984375,-0.0005521624741959385,-1.6997226268053054
94,623,129.24092385,725.52,308,192512,0.0045637987,67.61317399665714,0.5668976902961731,930,30.252534866333008,0.8039986789226532,0.2,0.0003,0.05458984375,-0.004777100771752885,-1.7005813971161843
95,623,130.24991236999998,717.76,311,194560,0.0049734605,48.89095053113997,0.5654352903366089,940,7.032217979431152,0.8173029869794846,0.2,0.0003,0.038818359375,-0.0026008712015027414,-1.695351943001151
96,623,130.31974921,714.96,315,196608,0.008220019,77.4807669326663,0.5654228925704956,950,15.348444938659668,0.7091717720031738,0.2,0.0003,0.032958984375,-0.001227952454064507,-1.6916303843259812
97,623,132.54624303999998,715.4,318,198656,0.006821237,19.385009403247388,0.5589872598648071,960,13.63755989074707,0.8907836377620697,0.2,0.0003,0.07080078125,-2.935321317636408e-05,-1.6809532593935728
98,623,134.76895821,715.23,321,200704,0.012841,14.032226033322512,0.5463132858276367,970,2.403813362121582,0.9473410993814468,0.2,0.0003,0.073486328125,-0.002350634415779496,-1.6503259755671025
99,623,137.20541249,716.36,324,202752,0.008737158,58.963192435353996,0.5344592332839966,980,12.272984504699707,0.8763252049684525,0.2,0.0003,0.09345703125,-0.004172552971431287,-1.6044470816850662
100,624,136.65076271,708.58,328,204800,0.00960709,13.827047925814986,0.5274171829223633,990,2.42708420753479,0.9329516217112541,0.2,0.0003,0.0814453125,-0.002425656161176448,-1.5676057107746602
101,624,137.11829462999998,714.55,331,206848,0.0071616434,97.61813627928495,0.5304151773452759,1000,62.19368362426758,0.8042976707220078,0.2,0.0003,0.081396484375,-0.003107700376131106,-1.5581181041896344
102,624,139.98592607999998,714.75,334,208896,0.010545872,8.721282977005467,0.5388387441635132,1010,0.6979634165763855,0.9677239283919334,0.2,0.0003,0.110498046875,-0.0015208504381007514,-1.5821517284959554
103,624,145.32327975,717.6,337,210944,0.010088007,7.603637993801385,0.5367581248283386,1020,0.6497427225112915,0.9709488525986671,0.2,0.0003,0.09169921875,-0.0015279516424925531,-1.5893197439610958
104,624,145.11521739,703.19,341,212992,0.015363501,38.53300132974982,0.5325868129730225,1030,11.945270538330078,0.9253378137946129,0.2,0.0003,0.10654296875,-0.0015130826766835525,-1.5795550130307674
105,624,145.97806104,673.18,344,215040,0.006815576,104.49335122406482,0.5324861407279968,1040,44.52254104614258,0.7149448692798615,0.2,0.0003,0.07041015625,-0.0043380747003539,-1.5712992414832114
106,624,147.9059988,660.32,347,217088,0.0038553034,135.1762904599309,0.530813992023468,1050,5.545048236846924,0.6527566313743591,0.2,0.0003,0.031884765625,-0.0018389839369774563,-1.5702195595949888
107,624,149.52750866999997,665.65,350,219136,0.0068904683,79.30077225267887,0.5305137038230896,1060,15.003988265991211,0.6301298439502716,0.2,0.0003,0.05185546875,-0.003576411213725805,-1.5647094037383795
108,624,149.22345779,665.28,354,221184,0.011185164,14.008194945938886,0.5267157554626465,1070,3.679318904876709,0.9084500968456268,0.2,0.0003,0.077001953125,-0.0019342149316798896,-1.5578791078180074
109,624,147.24498422,650.28,357,223232,0.0072382772,14.630066710710526,0.5212216973304749,1080,1.9524121284484863,0.8605778962373734,0.2,0.0003,0.094140625,0.0008036052648094482,-1.5382039610296487
110,624,141.95213643,639.13,360,225280,0.0032531035,50.574136544018984,0.5205402374267578,1090,3.6937246322631836,0.8393058031797409,0.2,0.0003,0.0517578125,-0.002633551776671084,-1.5217602908611298
111,624,142.61992839,612.19,363,227328,0.004987577,131.2573195576668,0.5199813842773438,1100,42.536102294921875,0.7436019480228424,0.2,0.0003,0.0283203125,-0.00328660517843673,-1.5191987957805395
112,624,146.75723253,598.67,367,229376,0.0013991038,129.67179485559464,0.5199919939041138,1110,44.330081939697266,0.8064978718757629,0.2,0.0003,0.013232421875,-0.0012763246588292532,-1.5185441080480815
113,625,144.84660665,599.75,370,231424,0.006872409,107.72960969805717,0.5172101855278015,1120,72.48786163330078,0.7888877838850021,0.2,0.0003,0.056982421875,-0.002885105210589245,-1.5126459151506424
114,625,144.34955202,591.48,373,233472,0.007147518,69.7955365806818,0.5114031434059143,1130,4.829229354858398,0.8036374002695084,0.2,0.0003,0.104052734375,-0.0035043007985223083,-1.498678083345294
115,625,142.03291582000003,589.15,376,235520,0.0089667365,62.18066905736923,0.5085964798927307,1140,67.1413803100586,0.8056349754333496,0.2,0.0003,0.079931640625,-0.0023676662785874214,-1.4809454649686813
116,625,141.08557807,571.67,379,237568,0.016648669,15.42770561799407,0.5051283240318298,1150,0.940177321434021,0.92520622164011,0.2,0.0003,0.149462890625,-0.0016797833974123932,-1.4692245047539472
117,625,140.39354696,560.23,383,239616,0.0046530697,102.56312568187714,0.5016387701034546,1160,11.458121299743652,0.824391633272171,0.2,0.0003,0.042919921875,-0.0039255588504602205,-1.456515107676387
118,625,141.17313518999998,553.36,386,241664,0.003317669,107.97091396749019,0.5016436576843262,1170,14.874192237854004,0.7903948128223419,0.2,0.0003,0.03134765625,-0.0027181640689377673,-1.4473077833652497
119,625,140.56366892999998,545.39,389,243712,0.008710368,59.450269708037375,0.49830734729766846,1180,2.6612701416015625,0.7686904817819595,0.2,0.0003,0.07470703125,-0.00037305525911506264,-1.4448125317692757
120,625,139.01968717999998,551.78,392,245760,0.00795565,15.849139708094299,0.49850204586982727,1190,7.2103118896484375,0.9467088468372822,0.2,0.0003,0.09873046875,-0.0006432215304812416,-1.4409119542688131
121,625,137.3364372,542.98,396,247808,0.010109993,19.78334770202637,0.4943859279155731,1200,1.9829448461532593,0.8945750892162323,0.2,0.0003,0.096826171875,-0.00044484636855486316,-1.4275526046752929
122,625,135.64682656000002,556.72,399,249856,0.0046894164,44.45078115016222,0.4948797821998596,1210,12.834915161132812,0.9169080406427383,0.2,0.0003,0.047265625,-0.004048754451650894,-1.4190382312983274
123,625,134.05191645,540.81,402,251904,0.007844008,69.85650276616215,0.49897700548171997,1220,14.835437774658203,0.7915772646665573,0.2,0.0003,0.06669921875,-0.0011336769286572235,-1.4268162950873375
124,625,131.12112187,529.38,405,253952,0.003051789,67.2463162586093,0.49759984016418457,1230,28.866100311279297,0.830571711063385,0.2,0.0003,0.0287109375,-0.0037597359492792747,-1.4347177259624004
125,625,132.66168929999998,527.3,408,256000,0.00663961,150.27226494550706,0.49330753087997437,1240,43.3734016418457,0.7109508216381073,0.2,0.0003,0.052734375,-0.007093099567282479,-1.423412960022688
126,626,130.07061215,510.89,412,258048,0.0066164974,108.80455864965916,0.49063989520072937,1250,38.56696701049805,0.7252492308616638,0.2,0.0003,0.068603515625,-0.0028443789575248956,-1.4089780408889054
127,626,129.24998196,503.11,415,260096,0.007190303,158.57093264609574,0.49072638154029846,1260,103.39165496826172,0.7635646462440491,0.2,0.0003,0.087353515625,-0.006528121168230427,-1.403089154139161
128,626,128.87679421,499.34,418,262144,0.00434544,81.98616278991103,0.48703140020370483,1270,42.837562561035156,0.7857872396707535,0.2,0.0003,0.059423828125,-0.002448895168345189,-1.3966545015573502
129,626,128.36256909,505.16,421,264192,0.0103127025,45.51205254495144,0.485980749130249,1280,16.073083877563477,0.8480626195669174,0.2,0.0003,0.09677734375,-0.0010815556670422666,-1.3838067773729563
130,626,129.84316315,519.89,425,266240,0.008876403,38.630297084897755,0.4807744026184082,1290,56.22600173950195,0.872894749045372,0.2,0.0003,0.1384765625,-0.0004061968473251909,-1.3751649618148805
131,626,125.63990308000001,524.73,428,268288,0.00901017,3.076081680506468,0.4728209674358368,1300,1.5826237201690674,0.9563891738653183,0.2,0.0003,0.1412109375,0.0018141397798899562,-1.3388601250946521
132,626,124.13784467999999,523.82,431,270336,0.0065380563,104.8604545250535,0.47341376543045044,1310,79.65242767333984,0.41219890117645264,0.2,0.0003,0.085400390625,-0.0013025488384300842,-1.3282801311463117
133,626,123.00295379999997,524.36,434,272384,0.007089494,47.6079619307071,0.4788975119590759,1320,3.067462682723999,0.8249612748622894,0.2,0.0003,0.087646484375,-0.0027212607448745983,-1.3405217833817005
134,626,124.38838651,516.95,438,274432,0.003914928,16.103973076492547,0.4742937684059143,1330,2.171785593032837,0.8671124130487442,0.2,0.0003,0.06708984375,-0.00010827458463609218,-1.3438270952552558
135,626,125.54049868,531.95,441,276480,0.0081209745,5.997666288679466,0.463362455368042,1340,11.618379592895508,0.9565963596105576,0.2,0.0003,0.141796875,0.0012757037056871923,-1.30776062682271
136,626,129.13013277999997,540.9,444,278528,0.010164365,0.7873847002629191,0.45410311222076416,1350,0.09394574910402298,0.9935379014350474,0.2,0.0003,0.10810546875,-0.0008945163077441976,-1.2652910333126783
137,626,131.71579784,550.38,447,280576,0.006389057,4.642712279735133,0.4497862458229065,1360,1.0982164144515991,0.973036041483283,0.2,0.0003,0.076416015625,-0.001356465564458631,-1.2397487781941892
138,626,129.63442758,562.5,450,282624,0.008857229,35.719338374584915,0.4497651755809784,1370,4.4279937744140625,0.7849664688110352,0.2,0.0003,0.089404296875,-0.00470139182289131,-1.2277195025235415
