time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/approx_kl,train/value_loss,train/std,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss
11,572,-119.06668266999999,131.42,39,22528,0.007639697,491.9203076839447,1.0235117673873901,100,151.1370391845703,-0.0011436939239501953,0.2,0.0003,0.06806640625,-0.004101775979506783,-2.8863418243825434
12,567,-113.27038976,136.23,43,24576,0.0068271463,232.70897376537323,1.0159220695495605,110,128.70689392089844,-3.337860107421875e-05,0.2,0.0003,0.034521484375,-0.006409714376786724,-2.87763105109334
13,566,-99.77564722999999,139.3,47,26624,0.0065589244,338.6451742172241,1.0212936401367188,120,187.9569549560547,-2.86102294921875e-06,0.2,0.0003,0.07724609375,-0.006269477411115077,-2.872304694354534
14,566,-88.88072693,150.54,50,28672,0.0032093395,329.13511724472045,1.022125005722046,130,170.4500274658203,-7.104873657226562e-05,0.2,0.0003,0.01298828125,-0.0014526528713759035,-2.8814290046691893
15,563,-79.63129752,155.33,54,30720,0.0073173535,336.9362493515015,1.0142617225646973,140,106.5301742553711,-7.104873657226562e-05,0.2,0.0003,0.087548828125,-0.00877496733010048,-2.8742510087788107
16,560,-78.25818853,161.58,58,32768,0.0038827776,433.7260598182678,1.0125458240509033,150,173.81796264648438,-0.0010966062545776367,0.2,0.0003,0.04130859375,-0.0040736081573413685,-2.863441215455532
17,554,-74.63072777999999,168.48,62,34816,0.008752551,499.0716071128845,1.011735200881958,160,98.66828918457031,-6.639957427978516e-05,0.2,0.0003,0.04609375,-0.003964892207295634,-2.8626192159950734
18,552,-70.94061058000001,172.4,66,36864,0.007045524,286.166250538826,1.0125670433044434,170,235.76409912109375,-8.106231689453125e-06,0.2,0.0003,0.043359375,-0.005596320846234448,-2.863859289884567
19,550,-68.74716280000001,187.6,70,38912,0.005894181,510.96493005752563,1.0146026611328125,180,379.52813720703125,-5.245208740234375e-06,0.2,0.0003,0.07197265625,-0.004031435934302862,-2.8661707706749437
20,548,-66.0924927,197.62,74,40960,0.0060615633,235.81026394367217,1.0050209760665894,190,96.1266098022461,-2.6226043701171875e-06,0.2,0.0003,0.05185546875,-0.005797463591443374,-2.858966405689716
21,546,-66.8669297,213.29,78,43008,0.0068213716,122.13038018941879,1.0039269924163818,200,67.88248443603516,4.476308822631836e-05,0.2,0.0003,0.080517578125,-0.007207872645813041,-2.8494597412645817
22,544,-69.3146077,229.41,82,45056,0.009513384,150.86238873004913,1.001683235168457,210,62.17608642578125,2.753734588623047e-05,0.2,0.0003,0.080419921875,-0.002713800714991521,-2.844266363233328
23,546,-75.10960777,237.96,86,47104,0.004047739,314.83359463214873,0.9863514304161072,220,154.471923828125,3.039836883544922e-06,0.2,0.0003,0.04033203125,-0.004197705154365394,-2.8244951993227003
24,549,-74.25657274,251.59,89,49152,0.0052113645,423.72800397872925,0.9872969388961792,230,359.70794677734375,-4.410743713378906e-06,0.2,0.0003,0.0583984375,-0.004672539071179926,-2.813073367625475
25,551,-76.5014559,258.65,92,51200,0.007051065,248.1427649974823,0.9890388250350952,240,83.23800659179688,-4.696846008300781e-05,0.2,0.0003,0.08017578125,-0.007190112870011945,-2.8148300938308237
26,548,-75.27008787999999,276.63,97,53248,0.0061733127,404.8077251434326,0.9873340129852295,250,134.2373046875,1.3649463653564453e-05,0.2,0.0003,0.038916015625,-0.004286881553707644,-2.811086108535528
27,546,-71.2291715,295.66,101,55296,0.0064846165,92.01211537718773,0.9899543523788452,260,27.05238914489746,0.0010887980461120605,0.2,0.0003,0.079150390625,-0.008203563139250036,-2.814902141690254
28,547,-72.7560486,298.56,104,57344,0.007718916,104.15054119229316,0.9911333322525024,270,27.37516975402832,0.329662024974823,0.2,0.0003,0.0701171875,-0.007491351594944717,-2.817944895476103
29,548,-71.16185964000002,314.89,108,59392,0.0049816207,171.42846468687057,0.9863074421882629,280,87.02998352050781,0.2489272952079773,0.2,0.0003,0.01591796875,-0.002206628114799969,-2.815817918628454
30,550,-67.7444444,331.59,111,61440,0.006534914,36.8336856007576,0.9825531244277954,290,18.76350212097168,0.6238000690937042,0.2,0.0003,0.0794921875,-0.008310602439451031,-2.8054742738604546
31,551,-65.41049263000001,346.61,115,63488,0.0063539986,36.72301394939423,0.9751295447349548,300,10.8854398727417,0.588456392288208,0.2,0.0003,0.07841796875,-0.009280052909161896,-2.7967140622437
32,553,-62.12288167,355.19,118,65536,0.005979318,170.37681869268417,0.9681025743484497,310,20.03336524963379,0.25751012563705444,0.2,0.0003,0.0392578125,-0.004729759553083568,-2.780458304286003
33,555,-61.348399390000004,373.66,121,67584,0.0038982714,86.52243329882621,0.9639378786087036,320,14.122822761535645,0.44335341453552246,0.2,0.0003,0.0255859375,-0.0033353310092934406,-2.7673307858407497
34,557,-58.47291123000001,392.74,124,69632,0.0050613983,250.25926012992858,0.9649345874786377,330,46.39288330078125,0.1157529354095459,0.2,0.0003,0.047705078125,-0.006410634085477795,-2.7657107524573803
35,559,-56.29292638000001,408.54,128,71680,0.0063898214,90.97184740304947,0.9664531350135803,340,91.76982116699219,0.43004125356674194,0.2,0.0003,0.08017578125,-0.005870773376955185,-2.7663770616054535
36,561,-54.66561183000001,412.35,131,73728,0.0047588116,124.1649463415146,0.950920820236206,350,40.79331970214844,0.37888675928115845,0.2,0.0003,0.03701171875,-0.003390722695621662,-2.754744388908148
37,562,-52.16645239,430.19,134,75776,0.0032028714,147.3834391117096,0.9485820531845093,360,73.30116271972656,0.2549723982810974,0.2,0.0003,0.02578125,-0.0026922514487523587,-2.734038968384266
38,564,-51.540311570000014,433.52,137,77824,0.004853627,206.4866955280304,0.9496966600418091,370,62.615440368652344,0.4544751048088074,0.2,0.0003,0.0466796875,-0.004239846101700096,-2.733237951248884
39,565,-49.29174808,450.75,141,79872,0.005139523,150.15788462758064,0.9442822337150574,380,38.187583923339844,0.5373609364032745,0.2,0.0003,0.03017578125,-0.0025999277459050063,-2.7289184920489786
40,567,-49.986599799999986,465.75,144,81920,0.007067126,128.83917189240455,0.9445767402648926,390,154.7070770263672,0.543649286031723,0.2,0.0003,0.08095703125,-0.006843811344151618,-2.7234328255057334
41,568,-44.637904909999996,485.54,147,83968,0.00836157,143.34290187358857,0.9461260437965393,400,80.12134552001953,0.653030276298523,0.2,0.0003,0.09560546875,-0.007872613920335425,-2.7256143987178802
42,569,-40.63767201,501.45,151,86016,0.009047265,56.50531026422978,0.9375169277191162,410,7.402166843414307,0.6814704835414886,0.2,0.0003,0.103125,-0.00789800467027817,-2.7157695196568965
43,570,-42.155282080000006,509.96,154,88064,0.011137597,17.066271801292896,0.9219940304756165,420,7.041689395904541,0.8023309409618378,0.2,0.0003,0.129931640625,-0.008480723288084847,-2.687127983570099
44,572,-36.62597408,522.24,157,90112,0.004891658,87.2854976952076,0.9184160232543945,430,32.76622009277344,0.6281704604625702,0.2,0.0003,0.050390625,-0.0046658790248329755,-2.67017472833395
45,573,-35.54946382999999,538.74,160,92160,0.0069816587,131.07597737312318,0.9135370254516602,440,29.4554500579834,0.4302142262458801,0.2,0.0003,0.065869140625,-0.004171167065214832,-2.6613368578255177
46,574,-34.23272557999999,555.14,163,94208,0.0076504704,15.902535235881805,0.9039546251296997,450,6.325685977935791,0.7737580984830856,0.2,0.0003,0.070703125,-0.005658423940622015,-2.6449660494923593
47,575,-28.943625079999997,562.6,167,96256,0.008510018,12.435855267941951,0.8899708986282349,460,4.322244167327881,0.8687546253204346,0.2,0.0003,0.078369140625,-0.006983038965699961,-2.6178477495908736
48,576,-27.826856219999996,568.16,170,98304,0.0059263846,93.42406072616578,0.873365581035614,470,7.774967670440674,0.4047732353210449,0.2,0.0003,0.037060546875,-0.0022673780520563016,-2.581986340135336
49,577,-26.450141629999994,581.89,173,100352,0.007950249,43.046522141993044,0.869438886642456,480,52.70957946777344,0.6604609787464142,0.2,0.0003,0.08759765625,-0.004811359344603261,-2.55947168469429
50,577,-23.259053049999988,587.79,177,102400,0.006665537,20.17418365776539,0.8603097796440125,490,7.890120983123779,0.8326181918382645,0.2,0.0003,0.0654296875,-0.004413551012112294,-2.5454495519399645
51,574,-20.439316239999997,600.07,181,104448,0.00781712,9.64421854838729,0.8639833927154541,500,3.0343618392944336,0.6889115273952484,0.2,0.0003,0.079296875,-0.005374176805344177,-2.536845537275076
52,573,-15.999677819999999,615.19,185,106496,0.005846399,54.24863877147436,0.8554627895355225,510,1.9959644079208374,0.35409337282180786,0.2,0.0003,0.0529296875,-0.005954062770615565,-2.5342385552823545
53,573,-11.29493747,630.44,189,108544,0.0031597316,11.572159714996815,0.8447493314743042,520,4.459963321685791,0.7572561204433441,0.2,0.0003,0.028662109375,-0.0012801193515770137,-2.5129655502736568
54,573,-8.747680069999996,644.99,192,110592,0.004027293,7.3652988787740465,0.8468244075775146,530,3.642331123352051,0.8607881814241409,0.2,0.0003,0.0671875,-0.0016936114814598113,-2.5016118459403516
55,573,-5.361092439999997,663.2,196,112640,0.00598584,7.801369760930538,0.8427989482879639,540,2.2125163078308105,0.7873526960611343,0.2,0.0003,0.069189453125,-0.0036856230333796704,-2.50005838945508
56,574,-1.464929359999999,678.46,199,114688,0.0067638233,45.85565454661846,0.843567430973053,550,7.65037727355957,0.5172251760959625,0.2,0.0003,0.102392578125,-0.004139249490981456,-2.4964051954448223
57,574,2.62573938,693.52,203,116736,0.008805094,8.800332514941692,0.8327155113220215,560,7.681189060211182,0.8643195182085037,0.2,0.0003,0.0708984375,-0.005847568403987679,-2.4817576043307783
58,573,4.75290292,699.47,207,118784,0.0035009608,7.561311234533787,0.8212888836860657,570,3.0122342109680176,0.8087343126535416,0.2,0.0003,0.0443359375,-0.00208024362946162,-2.4545015141367914
59,573,9.41196294,713.8,210,120832,0.004960254,47.03304084837437,0.8223659992218018,580,37.376426696777344,0.5657412707805634,0.2,0.0003,0.03330078125,0.00033156591161969117,-2.4448712445795535
60,570,12.911568719999998,729.0,215,122880,0.0059288833,40.15034655407071,0.8163135051727295,590,5.133331775665283,0.4040905237197876,0.2,0.0003,0.0712890625,-0.004564244266293827,-2.441360719501972
61,570,13.646936570000001,741.45,218,124928,0.008368051,6.896188300102949,0.8149200081825256,600,2.1774649620056152,0.8086796253919601,0.2,0.0003,0.074267578125,-0.004632178145402577,-2.427667587995529
62,571,15.40420049,746.13,222,126976,0.0043981485,53.65289867371321,0.8097748756408691,610,2.2110447883605957,0.4339328408241272,0.2,0.0003,0.0412109375,-0.0013439463400573004,-2.4247149869799616
63,572,13.186638290000001,740.82,225,129024,0.00446175,56.12899565845728,0.8050997853279114,620,6.03145170211792,0.525385707616806,0.2,0.0003,0.06513671875,-0.003596215978905093,-2.409620248526335
64,573,14.212370520000002,757.33,228,131072,0.005496853,45.86056671738625,0.8086981773376465,630,10.948507308959961,0.4769431948661804,0.2,0.0003,0.0837890625,-0.0053622187362634575,-2.410498587042093
65,574,17.028024170000002,763.11,231,133120,0.0056847734,69.6136292874813,0.8057498931884766,640,6.413710117340088,0.44363313913345337,0.2,0.0003,0.047412109375,-0.0032690855266992004,-2.4092440739274026
66,574,17.47869539,764.36,235,135168,0.008988278,75.29748523384333,0.8035327196121216,650,8.14285659790039,0.4588329792022705,0.2,0.0003,0.086572265625,-0.009386664785415633,-2.402824008464813
67,574,18.001739109999995,764.36,238,137216,0.006623786,51.19241172969341,0.7994239330291748,660,4.001355171203613,0.5807977616786957,0.2,0.0003,0.073583984375,-0.0014135794299363624,-2.3962255112826822
68,575,19.15404765,763.97,242,139264,0.012700802,5.918883498385549,0.783828616142273,670,7.977727890014648,0.9125645309686661,0.2,0.0003,0.13984375,-0.007047688639431726,-2.369247319549322
69,575,20.562210649999997,770.7,245,141312,0.00730348,28.201336724311112,0.7866024971008301,680,1.493234634399414,0.7642108500003815,0.2,0.0003,0.047802734375,0.00013247664319351315,-2.3544495418667792
70,575,20.653657949999996,770.67,249,143360,0.008138072,64.14989081919194,0.7873724102973938,690,12.156999588012695,0.4690442681312561,0.2,0.0003,0.08134765625,0.00017718127928674222,-2.357459379732609
71,575,23.027768939999998,782.12,252,145408,0.0078905765,26.188902458176017,0.7836278676986694,700,2.8689324855804443,0.7757478952407837,0.2,0.0003,0.074462890625,-0.0051219434637459925,-2.3589336544275286
72,575,26.62268998,791.21,256,147456,0.011403417,5.402710644900798,0.7764993906021118,710,2.8313188552856445,0.8658852577209473,0.2,0.0003,0.106689453125,-0.0015160781724262052,-2.3375751577317714
73,574,29.869545809999998,800.27,260,149504,0.006665823,46.69408563598991,0.7743616104125977,720,5.197215557098389,0.7213772535324097,0.2,0.0003,0.07998046875,-0.004941423769196263,-2.327951014786959
74,574,31.6697909,800.06,263,151552,0.008444529,67.98081033565104,0.7738158702850342,730,51.6121711730957,0.6040402948856354,0.2,0.0003,0.07197265625,-0.003152772855537478,-2.3268377006053926
75,574,36.15213614000001,793.37,267,153600,0.005651245,51.698834989219904,0.7611993551254272,740,2.317082405090332,0.6396708190441132,0.2,0.0003,0.035888671875,-0.0021269612363539634,-2.3083697110414505
76,575,43.315173269999995,791.85,270,155648,0.0067940326,171.20140894055368,0.7587038278579712,750,109.96439361572266,0.6248276829719543,0.2,0.0003,0.065283203125,-0.004619180675217649,-2.2874431245028974
77,575,45.753226240000004,786.23,274,157696,0.0062708417,96.64119398891926,0.7537257671356201,760,61.91454315185547,0.6652901768684387,0.2,0.0003,0.069921875,-0.004190698436286766,-2.2799825727939607
78,575,43.57883514,780.92,277,159744,0.0057107382,135.77765999734402,0.750361442565918,770,82.33595275878906,0.6769178509712219,0.2,0.0003,0.0775390625,-0.0036835768816672497,-2.268257825821638
79,576,41.65448723999999,761.42,280,161792,0.0046881717,66.32504353225231,0.7394537925720215,780,121.5444107055664,0.6706774234771729,0.2,0.0003,0.069091796875,-0.0044827345373050775,-2.250327356159687
80,576,45.155856189999994,763.27,284,163840,0.0070189657,102.76617833971977,0.7428007125854492,790,66.52244567871094,0.7770719826221466,0.2,0.0003,0.0443359375,-0.0023912176344310864,-2.2374596580863
81,577,48.97125586999999,768.11,287,165888,0.0059594978,7.035759664699436,0.7357360124588013,800,1.6667793989181519,0.9268217831850052,0.2,0.0003,0.065673828125,-6.962201878195629e-05,-2.235481934249401
82,577,44.91995441,760.41,290,167936,0.0074200593,40.17046946138144,0.7300710082054138,810,9.110186576843262,0.7920063734054565,0.2,0.0003,0.087060546875,-0.0033026659446477426,-2.215238548070192
83,578,40.97950337999999,743.52,293,169984,0.006193543,38.82432784102857,0.731100857257843,820,9.90213394165039,0.850287139415741,0.2,0.0003,0.072705078125,-0.00394925959117245,-2.208427118510008
84,578,38.842352580000004,740.87,297,172032,0.0037066,55.487079395353796,0.7286019921302795,830,24.07415008544922,0.8987820148468018,0.2,0.0003,0.035400390625,-0.00171078271814622,-2.2082730352878572
85,579,41.84371888999999,740.87,300,174080,0.0053542536,17.631454439088703,0.7300159335136414,840,2.285837411880493,0.9293909817934036,0.2,0.0003,0.053515625,-0.0012542658587335609,-2.2073529973626136
86,579,41.040647830000005,727.87,303,176128,0.006853242,6.03722355812788,0.721060037612915,850,5.669718265533447,0.9555544070899487,0.2,0.0003,0.069140625,-0.0026306346466299147,-2.19481191188097
87,580,40.80693169,727.87,307,178176,0.002994359,111.33301016315818,0.7204686403274536,860,50.88650131225586,0.6609525680541992,0.2,0.0003,0.0185546875,-0.0032901891929213887,-2.1822764463722706
88,580,36.947645730000005,715.2,310,180224,0.0054941224,5.966384249180555,0.7138040065765381,870,2.140641927719116,0.9626879021525383,0.2,0.0003,0.06298828125,-0.00044473382295109334,-2.1748569212853908
89,581,38.53330711,686.86,313,182272,0.0056330813,39.917982052266595,0.7157754302024841,880,3.293553113937378,0.9091240242123604,0.2,0.0003,0.059619140625,-0.00014443235122598707,-2.1656427443027497
90,581,40.22216317,659.46,316,184320,0.006787041,179.3333135843277,0.7154350280761719,890,43.589874267578125,0.6261789202690125,0.2,0.0003,0.0396484375,-0.005159084056504071,-2.1688380986452103
91,582,41.89537281,666.33,320,186368,0.004222964,107.11083135008812,0.7127805948257446,900,15.193133354187012,0.7326205670833588,0.2,0.0003,0.05234375,-0.005725755595267401,-2.1654849633574487
92,582,42.54542046,654.98,323,188416,0.008379949,93.1089055866003,0.7117323875427246,910,91.81570434570312,0.7005391418933868,0.2,0.0003,0.06982421875,-0.002604943735059351,-2.1604662679135798
93,583,42.31092164,637.24,326,190464,0.0041347537,73.46974589675665,0.7085456252098083,920,35.296600341796875,0.821654811501503,0.2,0.0003,0.0388671875,-0.0028590641039045296,-2.1518767327070236
94,583,43.20931210999999,637.24,329,192512,0.004544628,52.27573726475239,0.7067878842353821,930,4.384400844573975,0.8735810816287994,0.2,0.0003,0.06142578125,-0.0023574907434522176,-2.1469429574906824
95,584,45.95313717,639.14,333,194560,0.0071410444,9.281776378303766,0.7043229341506958,940,3.8300487995147705,0.9305533319711685,0.2,0.0003,0.085693359375,4.019440093543381e-05,-2.1410095788538457
96,584,45.44798061,643.01,336,196608,0.0039770408,30.654850558564068,0.7044368982315063,950,1.2533022165298462,0.802595853805542,0.2,0.0003,0.07421875,0.0019992321365862155,-2.1358614064753056
97,584,42.01849001000001,621.44,339,198656,0.0065067518,27.067866670712828,0.7018188238143921,960,1.0205776691436768,0.8590192347764969,0.2,0.0003,0.068603515625,-0.0047814379198825915,-2.1341594628989697
98,585,41.13606995,612.96,342,200704,0.0038076143,115.25819426774979,0.7002885341644287,970,84.849853515625,0.7369329631328583,0.2,0.0003,0.04267578125,-0.0035502019549312537,-2.128765471279621
99,585,38.95306718,600.03,346,202752,0.0067887953,29.67236389257014,0.7114558815956116,980,3.180870771408081,0.9023976922035217,0.2,0.0003,0.04892578125,-0.007350497464358341,-2.1374255046248436
100,586,38.22753694,600.03,349,204800,0.0071093636,22.674043921008707,0.7162017822265625,990,14.02620792388916,0.9345663264393806,0.2,0.0003,0.078662109375,-0.005752880756335799,-2.1626496888697146
101,586,32.775969710000005,577.05,352,206848,0.008691318,2.654944240860641,0.6996499300003052,1000,0.47677165269851685,0.9716684967279434,0.2,0.0003,0.10771484375,-0.004365640455944231,-2.1399731762707233
102,587,30.927571140000005,569.66,355,208896,0.0039909543,141.50717432796955,0.6995532512664795,1010,95.35847473144531,0.7710217088460922,0.2,0.0003,0.0298828125,-0.0026299407152691858,-2.1215859092772007
103,587,32.25953879,576.5,358,210944,0.006368805,43.17783069312573,0.6959825754165649,1020,34.84758377075195,0.8221200406551361,0.2,0.0003,0.067041015625,-0.0033075616927817466,-2.1143450871109963
104,588,31.439133120000005,586.76,362,212992,0.0062680966,37.01068159379065,0.6982788443565369,1030,91.25093841552734,0.8499954640865326,0.2,0.0003,0.053515625,-0.0008759606462263037,-2.1143971383571625
105,588,29.376194380000005,593.13,365,215040,0.005198443,120.75136023461819,0.6980825066566467,1040,70.64769744873047,0.776663675904274,0.2,0.0003,0.029541015625,-0.0007714557090366725,-2.117277085036039
106,588,28.77032984,596.98,368,217088,0.006142855,7.281823252886534,0.6997478008270264,1050,1.4782519340515137,0.9717717487365007,0.2,0.0003,0.056494140625,-0.0020507771005213726,-2.1201615460217
107,589,36.312501610000005,601.64,371,219136,0.007947929,114.14997157603503,0.6937699317932129,1060,53.25100326538086,0.6949010789394379,0.2,0.0003,0.063818359375,-0.004804657859131112,-2.11545777246356
108,589,38.86566758000001,607.53,375,221184,0.005155701,114.86825837641955,0.6857426762580872,1070,10.440797805786133,0.6973247826099396,0.2,0.0003,0.041650390625,-0.004715029848739505,-2.0956759475171567
109,590,38.47461999000001,617.87,378,223232,0.0031508277,70.80577012300492,0.6855770349502563,1080,39.917789459228516,0.7494785785675049,0.2,0.0003,0.061572265625,-0.0018827616586349905,-2.0824965916574003
110,590,35.45375156,611.74,381,225280,0.009041801,27.990526121482254,0.6727676391601562,1090,11.37562370300293,0.903420940041542,0.2,0.0003,0.116259765625,-0.005209622550319181,-2.061143161356449
111,590,35.239938650000006,614.72,384,227328,0.006326035,71.25587057359516,0.6783567667007446,1100,7.759983062744141,0.7804312705993652,0.2,0.0003,0.080224609375,-0.004078526321973186,-2.0500565014779566
112,591,35.55656089,616.81,387,229376,0.005690407,54.41021439731121,0.6709100008010864,1110,13.789820671081543,0.7952992767095566,0.2,0.0003,0.0833984375,-0.004308044021308887,-2.051291136443615
113,591,39.76258697,623.41,391,231424,0.00600373,25.25306308530271,0.67098069190979,1120,4.7457661628723145,0.8866105377674103,0.2,0.0003,0.07822265625,-0.0007714473395026289,-2.0360056690871717
114,591,38.62056339,623.41,394,233472,0.005888297,79.49365190416574,0.6641542911529541,1130,17.93119239807129,0.7925994694232941,0.2,0.0003,0.0552734375,-0.0024469901458360256,-2.028537529706955
115,592,41.330128220000006,627.58,397,235520,0.008057494,7.079018551670015,0.6737414598464966,1140,3.439471960067749,0.9639929905533791,0.2,0.0003,0.088330078125,-0.0025290639692684635,-2.0285680294036865
116,592,43.652053159999994,631.38,401,237568,0.009875648,53.719269420951605,0.6727861166000366,1150,64.62694549560547,0.7106611132621765,0.2,0.0003,0.090283203125,-0.0037482223589904605,-2.042287589609623
117,592,45.53326468,629.04,404,239616,0.005681922,61.134905157983304,0.6678855419158936,1160,98.59272766113281,0.7395475804805756,0.2,0.0003,0.10986328125,-0.0028194431273732335,-2.0340680353343488
118,593,45.20199288999999,614.31,407,241664,0.0066022417,66.96767062395811,0.6629178524017334,1170,15.482746124267578,0.7724502980709076,0.2,0.0003,0.03974609375,-0.002610829671175452,-2.0197063490748404
119,593,46.66282047999999,621.97,410,243712,0.0048660524,96.8821074038744,0.6625798344612122,1180,22.232938766479492,0.760180875658989,0.2,0.0003,0.04970703125,-0.005285981103952508,-2.011931811273098
120,593,48.990918519999994,634.06,413,245760,0.0064075147,37.16639548018575,0.6589548587799072,1190,12.603909492492676,0.828113242983818,0.2,0.0003,0.048046875,-0.0023297651816392316,-2.006736058741808
121,593,41.25293612,637.47,417,247808,0.009801788,3.54228158313781,0.6589037179946899,1200,4.034517765045166,0.9662214368581772,0.2,0.0003,0.10556640625,-0.00018876047470257619,-2.0037829637527467
122,594,43.83695251,639.13,420,249856,0.00858148,107.24662881791592,0.654443621635437,1210,59.979331970214844,0.8168485760688782,0.2,0.0003,0.04560546875,0.00039922230716911146,-1.995666354522109
123,594,45.42452242999999,640.07,424,251904,0.0073404713,55.462500248104334,0.6555888056755066,1220,7.378347873687744,0.7750467360019684,0.2,0.0003,0.073046875,-0.0039496257228165636,-1.988151479512453
124,592,49.213643569999995,648.6,428,253952,0.004379602,81.75492294430732,0.6523192524909973,1230,4.094098091125488,0.6521362066268921,0.2,0.0003,0.04716796875,-0.001752680997014977,-1.9878668937832118
125,591,50.444180859999996,658.64,432,256000,0.008450059,28.77198452502489,0.6453056931495667,1240,41.824790954589844,0.8669646233320236,0.2,0.0003,0.096142578125,-0.004218603381013963,-1.968427088111639
126,592,52.45528951,651.42,435,258048,0.006637822,40.465380229614674,0.6466028690338135,1250,1.4825345277786255,0.7710857093334198,0.2,0.0003,0.078173828125,-0.004486403843475273,-1.958683891966939
127,592,52.96783931,651.44,438,260096,0.0069009764,108.85633785277605,0.6396352052688599,1260,24.083019256591797,0.6359751224517822,0.2,0.0003,0.084716796875,-0.002146447070117574,-1.953049674257636
128,592,54.734970649999994,658.55,442,262144,0.00844202,13.594612671807408,0.6420917510986328,1270,16.515174865722656,0.9083606451749802,0.2,0.0003,0.116796875,-0.00229973565437831,-1.9403182309120894
129,593,57.65139661000001,663.6,445,264192,0.0060629495,2.483360806107521,0.6350048780441284,1280,0.41692888736724854,0.9763572160154581,0.2,0.0003,0.090869140625,-0.0020935236621880903,-1.9357127603143454
130,593,61.465942549999994,658.15,448,266240,0.0041131964,21.35041869804263,0.6342006921768188,1290,2.4035937786102295,0.8762441873550415,0.2,0.0003,0.03505859375,-0.004068909202760551,-1.921487069875002
131,593,62.37132058,651.57,451,268288,0.0040439973,134.3029344752431,0.6355167031288147,1300,127.22879791259766,0.6484558284282684,0.2,0.0003,0.023828125,-0.0010895759436607478,-1.9234744731336832
132,593,64.10773892000002,659.68,455,270336,0.008950311,111.51787249147893,0.6368467807769775,1310,67.97216796875,0.7979918122291565,0.2,0.0003,0.086376953125,-0.00841379543126095,-1.9265740938484668
133,594,70.01900517,662.54,458,272384,0.007251327,16.127030900120737,0.6404626369476318,1320,2.1092729568481445,0.932620644569397,0.2,0.0003,0.054296875,-0.00318455799279036,-1.93521130643785
134,594,69.43280102,662.28,461,274432,0.0056156125,114.96639269888401,0.6395241022109985,1330,32.2494010925293,0.7609153091907501,0.2,0.0003,0.04912109375,-0.0020182238578854593,-1.9398467730730773
135,594,73.63618156999999,673.21,464,276480,0.0060954113,65.47615633606911,0.6413620710372925,1340,10.502527236938477,0.7921621054410934,0.2,0.0003,0.063525390625,-0.005659200808440801,-1.94001362323761
136,594,69.87142258,664.84,468,278528,0.0033850104,34.5898866083473,0.6378726959228516,1350,3.4905734062194824,0.7554899007081985,0.2,0.0003,0.052880859375,-0.0018624251781147905,-1.9394108850508929
137,595,73.36363104000002,677.57,471,280576,0.0047367536,91.56949940025807,0.6355450749397278,1360,59.4891242980957,0.7167284786701202,0.2,0.0003,0.029833984375,-0.001167727611027658,-1.9289674993604422
138,595,73.41717238999999,675.42,474,282624,0.012953483,10.679979212768377,0.6422551274299622,1370,1.3846837282180786,0.8923619166016579,0.2,0.0003,0.11484375,-0.004870305558142718,-1.9356238927692175
