time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/approx_kl,train/value_loss,train/std,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss
42,624,-26.27048873,601.77,137,86016,0.007356507,21.033145579695702,0.7625464797019958,410,7.724401473999023,0.35386526584625244,0.2,0.0003,0.095703125,-0.005931629370024893,-2.2915078066289425
43,624,-24.771115630000004,618.49,141,88064,0.0099528795,47.10499041676521,0.7553404569625854,420,84.54228973388672,0.38591521978378296,0.2,0.0003,0.0861328125,-0.003142004265100695,-2.279937029629946
44,624,-22.864048090000004,635.7,144,90112,0.00585343,10.234983936697244,0.745388925075531,430,5.000029563903809,0.8805548250675201,0.2,0.0003,0.080908203125,-0.004325237638840918,-2.2574534684419634
45,624,-19.376161269999997,652.99,147,92160,0.011235994,14.906547710299492,0.7416778802871704,440,7.864160060882568,0.5123488903045654,0.2,0.0003,0.124462890625,-0.006480516915326006,-2.236458569765091
46,624,-17.05294695,669.98,150,94208,0.0052373437,8.923465927690268,0.7335636615753174,450,11.61429214477539,0.8388363122940063,0.2,0.0003,0.080615234375,-0.0017557334947923664,-2.223634468764067
47,624,-14.64633707,684.68,154,96256,0.0065161427,6.985192384570837,0.7208632230758667,460,5.105745315551758,0.8773883804678917,0.2,0.0003,0.06787109375,-0.003342159787280252,-2.1927049748599527
48,624,-10.83841908,699.08,157,98304,0.0064856065,15.1244406118989,0.7087485790252686,470,5.2933878898620605,0.581353634595871,0.2,0.0003,0.052392578125,-0.004693311460141558,-2.157600624859333
49,623,-7.7862072,701.69,160,100352,0.004593324,50.14992938637734,0.6997123956680298,480,30.837026596069336,0.49530208110809326,0.2,0.0003,0.065087890625,-0.0032343293612939307,-2.12631865888834
50,623,-8.564039019999997,710.37,164,102400,0.0078058895,47.02763514742255,0.7001262903213501,490,51.17765426635742,0.15891820192337036,0.2,0.0003,0.062646484375,-0.001025023523834534,-2.1149353496730328
51,623,-3.2627179199999983,727.7,167,104448,0.008985482,57.88360070735216,0.706609845161438,500,27.99659538269043,0.2781277894973755,0.2,0.0003,0.091455078125,-0.0013450530201225773,-2.123616211116314
52,623,-0.9394281399999989,743.28,170,106496,0.0032180508,67.74990072026849,0.7035737037658691,510,60.225502014160156,0.23386019468307495,0.2,0.0003,0.059228515625,-0.004999184783082455,-2.130435671657324
53,623,0.658463460000001,751.84,174,108544,0.004586138,8.770840023458003,0.6912298798561096,520,4.106029033660889,0.8919696807861328,0.2,0.0003,0.075830078125,-0.0035515821109584067,-2.108116960525513
54,623,4.665185170000002,764.7,177,110592,0.006246293,8.966928081214428,0.6865090131759644,530,8.594287872314453,0.7299612760543823,0.2,0.0003,0.061279296875,-0.0034121971810236575,-2.0832426346838475
55,623,8.70455218,772.97,180,112640,0.006109788,37.254511288926004,0.680687427520752,540,32.26960754394531,0.6319953203201294,0.2,0.0003,0.063720703125,-0.0015769537814776414,-2.0690628968179228
56,623,8.972682209999999,788.79,184,114688,0.009320945,5.488047984614968,0.6735309362411499,550,2.0930569171905518,0.8047338277101517,0.2,0.0003,0.123388671875,-0.006049227148469072,-2.049808817356825
57,623,8.93552386,797.07,187,116736,0.0044541126,56.489596703648566,0.6729754209518433,560,7.6023149490356445,0.3787318468093872,0.2,0.0003,0.0509765625,-0.0025646972353570163,-2.0391236916184425
58,623,12.616330130000003,808.02,190,118784,0.008632608,5.353222206234932,0.666639506816864,570,1.8871406316757202,0.9186729788780212,0.2,0.0003,0.094970703125,-0.006902789852028945,-2.0296778194606304
59,623,13.586962360000003,815.86,193,120832,0.008887749,47.981875364482406,0.6605453491210938,580,10.460258483886719,0.12061363458633423,0.2,0.0003,0.11025390625,-0.0032865118671907114,-2.0095284402370455
60,623,18.023479050000002,817.72,197,122880,0.010843993,5.142321311309933,0.6585828065872192,590,7.5482282638549805,0.8609843552112579,0.2,0.0003,0.1279296875,-0.0058204769535223026,-2.001803697273135
61,623,19.72863965,831.16,200,124928,0.0049827425,65.65097778588533,0.6598305702209473,600,5.64923095703125,0.4431489109992981,0.2,0.0003,0.056103515625,-0.0023621044449100735,-2.0001676995307207
62,623,20.438626839999998,842.86,203,126976,0.006387393,46.86805760860443,0.6595057249069214,610,3.2008116245269775,0.47517383098602295,0.2,0.0003,0.03896484375,-0.0038058644076954806,-2.0025502264499666
63,623,23.85852314,848.53,206,129024,0.0048612542,47.02912049330771,0.6518077850341797,620,2.72514009475708,0.6292243599891663,0.2,0.0003,0.060595703125,-0.003264834508445347,-1.9924786914139987
64,623,24.664751659999997,848.53,210,131072,0.0052803513,7.886185829341412,0.6445444822311401,630,3.731722354888916,0.8938570767641068,0.2,0.0003,0.0748046875,-0.004085519316140563,-1.9713496249169111
65,623,26.784512959999994,864.2,213,133120,0.007826171,5.273381962999702,0.6424552798271179,640,1.1874550580978394,0.776585191488266,0.2,0.0003,0.112744140625,-0.005724919888598379,-1.9558686219155788
66,623,28.082795629999996,864.2,216,135168,0.014798898,2.0359912872314454,0.641387939453125,650,1.031148910522461,0.9393072798848152,0.2,0.0003,0.152294921875,-0.0073761593390372585,-1.949412403255701
67,623,29.436970909999996,859.34,220,137216,0.008217148,4.782262969389558,0.6314013600349426,660,1.1529901027679443,0.8635338097810745,0.2,0.0003,0.091552734375,-0.004406955509330146,-1.936578579619527
68,623,32.99110675,846.33,223,139264,0.006192973,36.020872852951285,0.6326068639755249,670,5.538302898406982,0.5893109440803528,0.2,0.0003,0.03486328125,-0.0010603071525110864,-1.917499488592148
69,623,33.114349229999995,846.33,226,141312,0.0032491062,110.24375302493573,0.6345020532608032,680,44.73283767700195,0.4513589143753052,0.2,0.0003,0.0267578125,-0.002532738417357905,-1.9229266844689845
70,623,38.62016108000001,850.76,230,143360,0.008404707,3.2404486536979675,0.6363374590873718,690,0.951443076133728,0.912399172782898,0.2,0.0003,0.09833984375,-0.0014231910827220418,-1.929535635188222
71,623,42.465597900000006,840.62,233,145408,0.009202497,27.195682925730942,0.6335629224777222,700,25.994522094726562,0.8448466062545776,0.2,0.0003,0.0990234375,-0.006801832133351127,-1.927674822881818
72,623,46.811266880000005,855.28,236,147456,0.0049748626,54.82063972651959,0.6331015825271606,710,10.792915344238281,0.7204040884971619,0.2,0.0003,0.041748046875,-0.0031232778426783627,-1.924298122152686
73,623,50.412708810000005,870.2,239,149504,0.010206692,2.2885721095837654,0.6235567331314087,720,0.5194407105445862,0.9705598950386047,0.2,0.0003,0.06669921875,-0.0011790003278292715,-1.9046009555459023
74,623,50.713952129999996,869.85,243,151552,0.0060127443,70.86387988831848,0.6209452152252197,730,3.303494453430176,0.480907678604126,0.2,0.0003,0.0796875,-0.0011738833836716367,-1.8880112230777741
75,623,55.18853212,868.13,246,153600,0.005388531,38.84038978591561,0.6154912710189819,740,2.532162666320801,0.7075919210910797,0.2,0.0003,0.05078125,-0.001126931906765094,-1.8761804062873124
76,623,57.98636196999999,873.43,249,155648,0.0029849089,60.58022521585226,0.6136306524276733,750,14.49679183959961,0.7494989931583405,0.2,0.0003,0.037646484375,-0.0035752434960159007,-1.8637294981628656
77,623,62.425309150000004,865.85,252,157696,0.0071578687,13.08708120547235,0.6052843928337097,760,1.373059630393982,0.8356209099292755,0.2,0.0003,0.083447265625,-0.006866191139852163,-1.8467215485870838
78,623,68.39437344,860.22,256,159744,0.008558751,129.65159736424684,0.6041074991226196,770,10.45241928100586,0.46685779094696045,0.2,0.0003,0.071630859375,-0.004407050387089839,-1.8306456089019776
79,623,69.86136106,860.22,259,161792,0.0063834367,43.09069903790951,0.604222297668457,780,4.507208347320557,0.7997057288885117,0.2,0.0003,0.067138671875,-0.003536581774096703,-1.829283457249403
80,623,72.30614934,853.32,262,163840,0.0085818125,5.539224877022207,0.5935583114624023,790,2.000826597213745,0.9385232515633106,0.2,0.0003,0.06904296875,-0.00037503740095417014,-1.8126850184053183
81,623,76.45913296,851.21,266,165888,0.0033738848,53.23337794654071,0.5870101451873779,800,5.173751354217529,0.6085532307624817,0.2,0.0003,0.057861328125,-0.0018461180246958976,-1.7822041630744934
82,623,82.78084262,837.2,269,167936,0.0044729817,45.5949144244194,0.5861778259277344,810,9.41718578338623,0.4890879988670349,0.2,0.0003,0.082470703125,-0.003140393871581182,-1.7717301029711963
83,623,85.39662292000001,841.22,272,169984,0.009407358,88.88758402317762,0.5824121236801147,820,55.375247955322266,0.7055506110191345,0.2,0.0003,0.08662109375,-0.006447775105334586,-1.7615271124988794
84,623,86.69457017,841.22,275,172032,0.008920157,2.7521944435313346,0.5736044645309448,830,0.5347792506217957,0.9477355256676674,0.2,0.0003,0.104248046875,0.0014953761026845313,-1.743397219851613
85,623,89.17687028999998,836.47,279,174080,0.008040076,1.8172036920208483,0.5532075762748718,840,0.49566149711608887,0.9726124349981546,0.2,0.0003,0.098876953125,-0.002546975551376818,-1.6897870179265737
86,623,90.20690624999997,836.47,282,176128,0.0047284765,34.98723305314779,0.5503200888633728,850,9.72560977935791,0.8393655568361282,0.2,0.0003,0.03955078125,-0.0024900604053982533,-1.6486978102475405
87,623,90.85057616000002,836.47,285,178176,0.004887824,1.2907932192087173,0.5509433746337891,860,0.10144876688718796,0.9851182298734784,0.2,0.0003,0.073583984375,-0.00023494362394558266,-1.6466929648071527
88,623,92.38939062000001,836.47,289,180224,0.0062490855,2.059321275725961,0.5439498424530029,870,0.538303017616272,0.9606171473860741,0.2,0.0003,0.079345703125,-0.004945446284546051,-1.6326721120625733
89,623,93.17191228000002,837.96,292,182272,0.003563161,1.3573763123713434,0.546684205532074,880,0.5865494012832642,0.9838937912136316,0.2,0.0003,0.07099609375,0.0007697892360738479,-1.6243486456573009
90,623,93.14461995000002,821.44,295,184320,0.006811305,4.0716782880947,0.5445427894592285,890,1.1719470024108887,0.9569543972611427,0.2,0.0003,0.09287109375,-0.0029610897123347967,-1.6259150810539722
91,623,97.56645873,821.11,299,186368,0.006404751,94.12081896960736,0.5443115234375,900,5.6335906982421875,0.6462060809135437,0.2,0.0003,0.0376953125,-0.004569238437397871,-1.6208345633000136
92,623,101.99847002000003,813.7,302,188416,0.0073166266,12.648680576309562,0.5372154712677002,910,0.8991919159889221,0.9154834225773811,0.2,0.0003,0.053369140625,-0.004129524706513621,-1.6095147486776114
93,623,105.20584435000002,803.6,305,190464,0.00831308,52.951763064414266,0.5329243540763855,920,20.719533920288086,0.8508764803409576,0.2,0.0003,0.066845703125,-0.0011600613725022413,-1.5870875265449285
94,623,106.31289489999999,803.6,308,192512,0.0043954207,148.20376116633415,0.5323141813278198,930,44.3380126953125,0.7340950667858124,0.2,0.0003,0.051953125,-0.002270357491215691,-1.5778260100632906
95,623,115.84803893,771.34,312,194560,0.005085904,9.51259638806805,0.5293031334877014,940,1.8261078596115112,0.9358846098184586,0.2,0.0003,0.04404296875,-0.0011401892650610534,-1.5734324153512715
96,623,118.36491893,759.47,315,196608,0.003568154,133.12744441330432,0.5278802514076233,950,126.19524383544922,0.7494721412658691,0.2,0.0003,0.012939453125,-0.0024502739521267357,-1.5622323576360941
97,623,118.46877807999998,764.3,318,198656,0.00464639,78.5355145201087,0.524103045463562,960,1.6045782566070557,0.782808318734169,0.2,0.0003,0.0212890625,-0.0016073125185357639,-1.5514433652162551
98,623,119.03530801999999,765.54,322,200704,0.011227084,3.238916874397546,0.52667635679245,970,0.8322758078575134,0.9616896845400333,0.2,0.0003,0.14091796875,-0.0031417437276104465,-1.5503189817070961
99,623,122.29411446999998,738.84,325,202752,0.005734373,7.68975234888494,0.5168315768241882,980,0.9739698767662048,0.9309197515249252,0.2,0.0003,0.087255859375,-0.0030755538362427616,-1.5370032399892808
100,623,123.90291758000001,732.9,328,204800,0.0053184433,197.2170036315918,0.5154361128807068,990,57.589778900146484,0.659834623336792,0.2,0.0003,0.0443359375,-0.003011831737239845,-1.5143025442957878
101,623,124.34360165,732.9,331,206848,0.009891648,59.79728415161371,0.5149826407432556,1000,10.367386817932129,0.7867795079946518,0.2,0.0003,0.100537109375,-0.0062368224054807795,-1.5106815230101347
102,623,126.28846003000001,718.13,335,208896,0.008841443,3.6212673924863337,0.5088073015213013,1010,0.47851717472076416,0.9725763164460659,0.2,0.0003,0.11494140625,-0.00012525805359473453,-1.4981715865433216
103,623,126.76013368000002,722.91,338,210944,0.005328224,105.57114474028349,0.5055891275405884,1020,69.97940826416016,0.7151165902614594,0.2,0.0003,0.04130859375,-0.002758932489086874,-1.48131223320961
104,623,122.38885126000001,713.22,341,212992,0.013918169,1.8856337460689248,0.5049754977226257,1030,0.34330371022224426,0.9880513548851013,0.2,0.0003,0.13876953125,-0.0030626923136878757,-1.4714403498917819
105,623,123.58484159000001,694.63,345,215040,0.0040843906,123.22638906091451,0.503541111946106,1040,21.65528678894043,0.7076304852962494,0.2,0.0003,0.0451171875,-0.0019510625541443005,-1.4669967234134673
106,623,124.6988211,691.05,348,217088,0.0045045726,180.74609629511832,0.5019636154174805,1050,64.3584213256836,0.6305904686450958,0.2,0.0003,0.0255859375,-0.0029536375295720063,-1.4632608097046613
107,623,129.92051561,686.81,351,219136,0.0062056337,45.72401104234159,0.4984901547431946,1060,11.255111694335938,0.8132902085781097,0.2,0.0003,0.06552734375,-0.0011602463986491785,-1.453623392432928
108,623,133.02156521999999,689.61,354,221184,0.011927672,63.496897062659265,0.49341803789138794,1070,8.097210884094238,0.8225352615118027,0.2,0.0003,0.076123046875,-0.0030027257380425,-1.4361354932188988
109,623,133.43922992,694.74,358,223232,0.006000477,32.114347057789566,0.4884929060935974,1080,27.327789306640625,0.908447615802288,0.2,0.0003,0.090380859375,-0.0005366955592762679,-1.4142333671450615
110,623,136.08711041,691.51,361,225280,0.010485496,60.919034705590455,0.48846855759620667,1090,11.612204551696777,0.8161897212266922,0.2,0.0003,0.115869140625,-0.0022239368525333704,-1.4010791141539811
111,623,136.65672087000002,697.36,364,227328,0.00742728,87.11004665717482,0.4874492287635803,1100,2.608814001083374,0.7658031582832336,0.2,0.0003,0.068994140625,-0.0036655881893238986,-1.40217252895236
112,623,136.12658849,702.14,367,229376,0.011562662,17.854628116078676,0.4787079989910126,1110,2.5486268997192383,0.9065641164779663,0.2,0.0003,0.11962890625,-0.0024436344931018537,-1.3831776272505523
113,623,137.94409635000002,696.84,371,231424,0.008864125,1.0521178390830754,0.47525277733802795,1120,0.19061261415481567,0.9956424501724541,0.2,0.0003,0.115869140625,-0.003651005659776274,-1.357518506422639
114,623,140.85053961000003,696.73,374,233472,0.0033858141,60.74777187108994,0.473011314868927,1130,91.6756820678711,0.8487864583730698,0.2,0.0003,0.081396484375,-0.002209845547622535,-1.3470673821866512
115,623,141.17279076,683.42,377,235520,0.006877966,9.053855660371482,0.461738646030426,1140,1.5698665380477905,0.9345377162098885,0.2,0.0003,0.05556640625,-0.0018459950861142715,-1.315007633715868
116,623,141.47815931000002,681.95,381,237568,0.0054671704,85.09410638213157,0.46155881881713867,1150,4.0891876220703125,0.7519332766532898,0.2,0.0003,0.07353515625,-0.002686789610015694,-1.2913870576769113
117,623,140.39114952,661.71,384,239616,0.008267202,113.5320937037468,0.4600117802619934,1160,15.3290433883667,0.8009166717529297,0.2,0.0003,0.05888671875,-0.005031336723914137,-1.288803743198514
118,623,140.45444656,643.99,387,241664,0.00832243,70.0190971121192,0.4555256962776184,1170,32.228336334228516,0.8464165329933167,0.2,0.0003,0.053076171875,-0.0026761734305182474,-1.2760851625353098
119,623,140.58915803,632.66,390,243712,0.0035751276,96.50561425387859,0.4526204764842987,1180,51.76469421386719,0.7391491234302521,0.2,0.0003,0.02470703125,-0.0042729656484880255,-1.2592256464064122
120,623,141.90027482000002,624.84,394,245760,0.0049094586,81.12467312961817,0.45220595598220825,1190,8.828214645385742,0.7510461807250977,0.2,0.0003,0.115576171875,-0.003999738493439509,-1.2500533018261195
121,623,144.99482895,639.33,397,247808,0.0063942545,17.915636506304146,0.44957268238067627,1200,1.836376667022705,0.9154235944151878,0.2,0.0003,0.104248046875,-0.0008429332454397808,-1.245983774960041
122,623,146.97536752999997,642.87,400,249856,0.0043700403,2.5659352047368884,0.44578152894973755,1210,0.27080005407333374,0.9806444887071848,0.2,0.0003,0.11435546875,0.000989540463342564,-1.2282763261348009
123,623,148.01532193,644.98,404,251904,0.0074239806,41.98374277744442,0.44368743896484375,1220,0.8101847171783447,0.8586457967758179,0.2,0.0003,0.16845703125,-0.0011717492903699166,-1.2163179412484169
124,623,145.09275929,635.97,407,253952,0.007375948,40.010948567837474,0.4452268183231354,1230,23.391719818115234,0.8770712018013,0.2,0.0003,0.094921875,-0.00262987961032195,-1.2111376166343688
125,623,146.67532119999998,628.85,410,256000,0.004519429,110.45118370056153,0.4438503384590149,1240,22.833301544189453,0.7546739131212234,0.2,0.0003,0.031005859375,-0.003391399008614826,-1.213550867140293
126,623,144.2126154,635.26,413,258048,0.00675357,36.45905848518014,0.4422079920768738,1250,16.759092330932617,0.8579280525445938,0.2,0.0003,0.0634765625,-0.00044229832128621637,-1.2062677033245564
127,623,145.15142455999995,646.76,417,260096,0.00813118,121.52252143621445,0.4422796964645386,1260,56.407501220703125,0.7019075155258179,0.2,0.0003,0.06796875,-0.0033792348323913755,-1.2010347928851843
128,623,149.46547655,626.47,420,262144,0.009943666,46.29200958348811,0.44387125968933105,1270,35.1831169128418,0.8157871514558792,0.2,0.0003,0.10361328125,-0.0007035248811007478,-1.198255006968975
129,623,149.10335106000002,628.55,423,264192,0.0115892785,67.15236459821463,0.4428301453590393,1280,9.00304126739502,0.8130644261837006,0.2,0.0003,0.08720703125,-2.791589213302359e-05,-1.2046368461102248
130,623,151.27872086000002,643.81,426,266240,0.005782659,31.373086547479033,0.44305419921875,1290,55.40181350708008,0.7773867696523666,0.2,0.0003,0.088525390625,0.0006781886346288957,-1.2011303205043078
131,623,153.29443807,639.11,430,268288,0.006308948,122.23295830786228,0.44162023067474365,1300,17.999011993408203,0.7617534399032593,0.2,0.0003,0.05205078125,-0.0007293845315871295,-1.1988097671419382
132,623,157.02695450000002,620.7,433,270336,0.00897209,65.43844719827175,0.4396004378795624,1310,42.06517028808594,0.7548618912696838,0.2,0.0003,0.13486328125,-0.004404293991683517,-1.1883507564663887
133,623,156.65352744,607.51,436,272384,0.007038883,132.51857962608338,0.44073164463043213,1320,71.95694732666016,0.653930276632309,0.2,0.0003,0.078271484375,-0.0039837455500673965,-1.1857655059546233
134,623,161.42519091999998,610.33,440,274432,0.009328153,75.17418332621455,0.4354598820209503,1330,46.6915397644043,0.8040724396705627,0.2,0.0003,0.079150390625,-0.0009137441695202142,-1.1765851963311433
135,623,164.51994513999998,617.1,443,276480,0.011096439,32.35588161870837,0.43048524856567383,1340,12.78531265258789,0.8598727136850357,0.2,0.0003,0.127001953125,-0.0023942415151395834,-1.1504612676799297
136,623,164.38023569,604.47,446,278528,0.0050389464,88.96857617199421,0.42563992738723755,1350,41.563716888427734,0.6728938221931458,0.2,0.0003,0.07060546875,0.001454383351665456,-1.1300643365830183
137,623,161.99524508,585.59,449,280576,0.009117156,186.127564188838,0.42560556530952454,1360,41.602413177490234,0.629252701997757,0.2,0.0003,0.071533203125,-0.006040730231325142,-1.1152702249586581
138,623,161.1230736,553.28,453,282624,0.010294171,129.40637827664614,0.42261022329330444,1370,9.307520866394043,0.5674116313457489,0.2,0.0003,0.08017578125,-0.0050772044487530366,-1.1069469794631004
