time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/approx_kl,train/value_loss,train/std,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss
35,633,-12.332130540000003,536.36,113,71680,0.008569248,13.750897194445134,0.8105823993682861,340,2.1083197593688965,0.7967710047960281,0.2,0.0003,0.112744140625,-0.005215414248232264,-2.4252376966178417
36,633,-9.642407000000004,550.84,116,73728,0.006928882,70.26654792129993,0.8067450523376465,350,13.61230754852295,0.4446585774421692,0.2,0.0003,0.048388671875,-0.005069615296088159,-2.41173260435462
37,633,-4.701991570000002,567.74,119,75776,0.0046618213,57.98870658874512,0.7919033169746399,360,32.927459716796875,0.5053332448005676,0.2,0.0003,0.046484375,-0.0017422374279703946,-2.388471923023462
38,633,-2.712966860000002,584.91,122,77824,0.007924142,13.460448688268661,0.7790438532829285,370,3.765637159347534,0.7626861184835434,0.2,0.0003,0.068115234375,-0.005412254207476508,-2.353939724713564
39,633,-0.11812310000000281,602.05,126,79872,0.0086514,10.011655665934086,0.7758134603500366,380,6.637735366821289,0.8685695230960846,0.2,0.0003,0.06884765625,-0.0046499543204845395,-2.3357380025088785
40,632,2.695291909999997,618.69,129,81920,0.014668437,9.554077134281396,0.7587882280349731,390,5.6460347175598145,0.8081660717725754,0.2,0.0003,0.11689453125,-0.007498040227073943,-2.306093467772007
41,632,4.410004759999997,636.58,132,83968,0.007941643,15.691474537551404,0.7543002367019653,400,9.170414924621582,0.7086234986782074,0.2,0.0003,0.08056640625,-0.001820695540664019,-2.280230036377907
42,632,4.891495669999998,645.51,136,86016,0.005878321,7.0243716686964035,0.751681923866272,410,2.4130513668060303,0.8804954290390015,0.2,0.0003,0.078515625,-0.004706264419655781,-2.270180945843458
43,632,9.63837597,657.08,139,88064,0.0076749995,3.5534362476319075,0.7558308839797974,420,1.5741623640060425,0.9189199283719063,0.2,0.0003,0.09345703125,-0.005534568290022435,-2.2773232474923133
44,632,13.03132471,672.19,142,90112,0.003266058,149.1976584047079,0.7550541162490845,430,71.557373046875,0.23266637325286865,0.2,0.0003,0.02451171875,-0.0029440352314850315,-2.2761785253882407
45,632,13.792552799999994,685.24,145,92160,0.0062774676,8.57027914263308,0.7453482151031494,440,3.5709829330444336,0.3803979158401489,0.2,0.0003,0.061181640625,-0.0038488537073135378,-2.2641785621643065
46,631,18.21382058,702.29,149,94208,0.008228424,42.876398629695174,0.7474077343940735,450,19.71827507019043,0.645695298910141,0.2,0.0003,0.07236328125,-0.005387351833633147,-2.249647583067417
47,631,18.110699719999992,717.27,152,96256,0.008922071,74.07012390345335,0.7451996207237244,460,7.801475524902344,0.4209374785423279,0.2,0.0003,0.05400390625,-0.005314736838045064,-2.2527645878493785
48,631,21.04574613999999,733.37,155,98304,0.00949466,157.28160193860532,0.7423542737960815,470,8.486923217773438,0.5301168859004974,0.2,0.0003,0.080029296875,-0.001152812471264042,-2.243583969771862
49,631,26.11427645,744.34,158,100352,0.005446315,3.788363015465438,0.7260643839836121,480,1.9150919914245605,0.9331650882959366,0.2,0.0003,0.0986328125,-0.004563405891531147,-2.2205353297293184
50,631,27.045090839999997,760.38,162,102400,0.0053254263,125.51350632309914,0.7216715812683105,490,13.104034423828125,0.425189733505249,0.2,0.0003,0.05205078125,-0.004583027382250293,-2.189914932847023
51,631,32.88561576,771.78,165,104448,0.0059019257,9.554220471531153,0.7288159132003784,500,4.070821285247803,0.9454870335757732,0.2,0.0003,0.076513671875,-0.005010277311521349,-2.1961314268410206
52,631,35.12560264,788.06,168,106496,0.00835056,75.55536560118199,0.7262709736824036,510,86.57051849365234,0.4391740560531616,0.2,0.0003,0.069775390625,-0.003749900830734987,-2.1990451022982596
53,631,38.193702159999994,800.45,171,108544,0.007329302,11.675648963451385,0.7153654098510742,520,2.207048177719116,0.8061158657073975,0.2,0.0003,0.055859375,-8.268822421086952e-05,-2.1814813181757926
54,630,40.39282482,817.07,175,110592,0.007526759,42.04594845660031,0.7037268877029419,530,6.1589202880859375,0.5835139453411102,0.2,0.0003,0.06005859375,-0.00487019334177603,-2.1503490775823595
55,630,39.112121040000005,831.23,178,112640,0.004423747,5.21465497110039,0.6958119869232178,540,3.6623759269714355,0.9337705373764038,0.2,0.0003,0.074560546875,-0.0026642049429938196,-2.1231753058731555
56,630,40.51964272000001,838.76,181,114688,0.0041924585,102.5714251846075,0.6961526274681091,550,83.56334686279297,0.7040056884288788,0.2,0.0003,0.052880859375,-0.0030019922498468075,-2.110263842344284
57,630,42.006640190000006,846.54,185,116736,0.011932649,18.758466133475302,0.6974071264266968,560,7.428214073181152,0.91487817466259,0.2,0.0003,0.0927734375,-0.004551676734990906,-2.1133184909820555
58,630,46.95618579000002,852.19,188,118784,0.0063306065,16.66419660523534,0.6995195150375366,570,7.613623142242432,0.8438042551279068,0.2,0.0003,0.070458984375,-0.0031770501940627583,-2.1187603548169136
59,630,47.191660260000006,852.81,191,120832,0.005877491,4.530214027687907,0.6972382068634033,580,1.4939004182815552,0.9583549983799458,0.2,0.0003,0.076708984375,-0.0059438819662318565,-2.1156098529696465
60,630,50.698761870000006,863.93,194,122880,0.0062350323,42.866874902695415,0.6909240484237671,590,2.1657631397247314,0.7651715874671936,0.2,0.0003,0.09365234375,-0.004391561014926992,-2.105489680916071
61,630,52.24495584,863.93,198,124928,0.007561702,3.066634737327695,0.682765007019043,600,0.6182486414909363,0.9764036647975445,0.2,0.0003,0.08173828125,-0.0035568898427300157,-2.079980816692114
62,630,55.24106929,870.03,201,126976,0.0075452263,3.786919537419453,0.684610903263092,610,2.0518367290496826,0.9575227834284306,0.2,0.0003,0.11494140625,-0.002986187230271753,-2.0698738545179367
63,630,56.15992649999999,870.03,204,129024,0.007129873,2.571925538778305,0.6779436469078064,620,0.7797266244888306,0.9788431040942669,0.2,0.0003,0.080615234375,-0.004969247409462696,-2.0652214415371417
64,630,54.35607552999999,854.49,208,131072,0.0044149943,3.3402931407094,0.6748886704444885,630,0.21744969487190247,0.9757349509745836,0.2,0.0003,0.071533203125,-0.0017675453789706807,-2.050320340692997
65,630,52.482784460000005,832.77,211,133120,0.00588731,97.19341888204217,0.6747416257858276,640,59.49073791503906,0.5592813789844513,0.2,0.0003,0.092138671875,-0.005123445027857087,-2.0455816604197024
66,630,53.74978171,817.55,214,135168,0.0042801755,98.94187815189362,0.6726312041282654,650,41.41859817504883,0.7346466481685638,0.2,0.0003,0.01630859375,-0.00024260764694190585,-2.0450038470327856
67,630,59.916530189999996,799.08,217,137216,0.0037669751,69.68957945555448,0.6696850061416626,660,14.717485427856445,0.7922801971435547,0.2,0.0003,0.023193359375,-0.0033827666840807067,-2.036787733435631
68,630,63.628476,804.25,221,139264,0.006948472,80.29542198181153,0.6664080619812012,670,5.120131969451904,0.7111606299877167,0.2,0.0003,0.057470703125,-0.004953985901374835,-2.02605893984437
69,629,68.92173532,792.97,224,141312,0.0074171615,38.12971717938781,0.6622338891029358,680,3.807314395904541,0.7727773785591125,0.2,0.0003,0.062939453125,-0.004619768250267953,-2.0164089150726796
70,629,66.99916907999999,786.9,227,143360,0.0056624375,87.28130827695131,0.6623126268386841,690,12.715782165527344,0.7720870673656464,0.2,0.0003,0.05029296875,-0.002850661491174833,-2.0090878911316397
71,629,70.58588400000001,784.89,230,145408,0.006259558,31.741108338534833,0.6674476265907288,700,2.8027963638305664,0.8544790893793106,0.2,0.0003,0.097314453125,-0.0010028593860624824,-2.0161830678582193
72,629,71.10002491,776.11,234,147456,0.0062457295,77.84054191112519,0.6666041612625122,710,11.500983238220215,0.7205541133880615,0.2,0.0003,0.078515625,-0.0030031603298994016,-2.0239776223897934
73,629,70.65547558,765.64,237,149504,0.009885596,26.533779029920698,0.6654943227767944,720,14.778870582580566,0.8510580360889435,0.2,0.0003,0.1060546875,-0.003230817831354216,-2.020876718312502
74,629,69.59145091,761.48,240,151552,0.0044414024,48.700184249132874,0.6739561557769775,730,22.451820373535156,0.8065196126699448,0.2,0.0003,0.05224609375,-0.003588483846397139,-2.0324889592826367
75,629,71.42724951999999,742.94,243,153600,0.004256924,31.805227279663086,0.6748795509338379,740,4.104792594909668,0.8238042294979095,0.2,0.0003,0.049365234375,-0.0035316891873662824,-2.047631561756134
76,629,73.22944032000001,742.94,247,155648,0.007613123,102.66312717795373,0.6753162741661072,750,98.65106964111328,0.6591652631759644,0.2,0.0003,0.072607421875,-0.00053610959512298,-2.0481593772768973
77,629,74.61361436000001,742.94,250,157696,0.006337042,4.114580328390002,0.6701833605766296,760,0.7474237084388733,0.9711383394896984,0.2,0.0003,0.08095703125,0.0015822680354176555,-2.040618693828583
78,629,75.31223338,742.94,253,159744,0.006587814,3.1107087237760425,0.6580219268798828,770,1.2449837923049927,0.972327308729291,0.2,0.0003,0.06708984375,-0.00028914720278407915,-2.01876710280776
79,629,76.43626720999998,744.82,257,161792,0.006572969,4.103329530544579,0.6629124879837036,780,1.3123105764389038,0.9786682520061731,0.2,0.0003,0.07158203125,-0.0036309244329459033,-2.005435023084283
80,629,75.03755830999998,750.72,260,163840,0.0048474967,71.00670317560434,0.6605722904205322,790,23.660388946533203,0.7774002552032471,0.2,0.0003,0.049853515625,-0.00032530235330341384,-2.010482004284859
81,628,72.53396799,741.39,263,165888,0.006413129,26.21171729117632,0.669469952583313,800,17.060626983642578,0.882734626531601,0.2,0.0003,0.07001953125,-0.0017374383365677203,-2.0185673289000987
82,628,76.71961309,712.3,267,167936,0.004130286,67.28736660853028,0.6680669784545898,810,32.819305419921875,0.822324350476265,0.2,0.0003,0.06826171875,-0.0038867121518705973,-2.033650516718626
83,628,78.85552777000001,707.28,270,169984,0.004575967,201.34816788434983,0.6658101081848145,820,105.86918640136719,0.6202552318572998,0.2,0.0003,0.021923828125,-0.004856108234525891,-2.02760783880949
84,628,69.17385843999999,688.98,273,172032,0.0050244816,92.75778852105141,0.6603521704673767,830,23.277297973632812,0.7457096874713898,0.2,0.0003,0.03896484375,-0.00244279667531373,-2.018259986490011
85,628,65.94366566000001,659.08,276,174080,0.005152035,142.63972889184953,0.6589548587799072,840,36.54105758666992,0.778356671333313,0.2,0.0003,0.04853515625,-0.0041417589811317155,-2.0047731049358846
86,628,64.79471528,640.57,280,176128,0.004369384,160.1276388734579,0.6587059497833252,850,72.19891357421875,0.721490889787674,0.2,0.0003,0.033935546875,-0.0015900204271019902,-2.003422749787569
87,628,65.5737053,624.13,283,178176,0.0084733935,147.21164080649615,0.658110499382019,860,54.41570281982422,0.786079078912735,0.2,0.0003,0.061767578125,-0.0046745509902393675,-2.001469124481082
88,628,65.84824292,605.3,286,180224,0.0062337522,126.79755084514618,0.652462363243103,870,146.12973022460938,0.8147752732038498,0.2,0.0003,0.07021484375,-0.004796409051778028,-1.9942439131438732
89,628,64.11231233000001,572.53,289,182272,0.006988427,59.36905110031366,0.6493673920631409,880,4.343928813934326,0.8591782301664352,0.2,0.0003,0.077001953125,-0.002693960072065238,-1.9804489586502314
90,628,59.43171567000001,547.61,293,184320,0.008765104,164.1736890733242,0.6482641100883484,890,104.66795349121094,0.7773682922124863,0.2,0.0003,0.085693359375,-0.0072418406161887106,-1.972170127555728
91,628,55.341886869999996,543.45,296,186368,0.011316881,136.22505236268043,0.650596559047699,900,48.530338287353516,0.7732209116220474,0.2,0.0003,0.0744140625,-0.004388908010878367,-1.9745488237589597
92,628,60.04981925,560.45,299,188416,0.007305002,230.61704479157925,0.6496095657348633,910,24.0083065032959,0.4974495768547058,0.2,0.0003,0.050048828125,-0.0033788490225560965,-1.9783018693327903
93,628,60.366312560000004,560.73,303,190464,0.009761713,46.46412739902735,0.6425161361694336,920,6.504742622375488,0.7880337834358215,0.2,0.0003,0.104248046875,-6.065323541406542e-05,-1.9669671136885882
94,628,58.963535279999995,563.35,306,192512,0.0126698725,35.722211538255216,0.6346944570541382,930,1.6302247047424316,0.48048490285873413,0.2,0.0003,0.134521484375,-0.0002763100157608278,-1.933800394833088
95,628,54.606538140000005,560.01,309,194560,0.003917953,45.06760082989931,0.6317007541656494,940,14.847485542297363,0.8684152066707611,0.2,0.0003,0.072705078125,-0.0026777002698509023,-1.9252120960503816
96,628,53.582257199999994,546.55,312,196608,0.0034334888,90.10457430481911,0.6294390559196472,950,11.02925968170166,0.7616539597511292,0.2,0.0003,0.02509765625,-0.0037691775585699363,-1.9158159971237183
97,628,54.54847880000001,548.05,316,198656,0.0049809944,103.86414936929941,0.6258136034011841,960,29.319847106933594,0.7707449495792389,0.2,0.0003,0.06689453125,-0.008389335253741591,-1.9067373149096967
98,628,54.91531713000001,542.34,319,200704,0.00566506,56.260896099358796,0.6234561800956726,970,4.8528571128845215,0.8497218489646912,0.2,0.0003,0.073486328125,-0.0029834707303962203,-1.8975274853408337
99,628,49.57504541,517.07,322,202752,0.0047599077,168.308375197649,0.6231697797775269,980,17.270301818847656,0.7534483075141907,0.2,0.0003,0.04765625,-0.0021950753369310407,-1.893671130388975
100,628,46.13251792999999,518.49,325,204800,0.0070693316,182.82565666139126,0.6222676038742065,990,81.2099380493164,0.7461749613285065,0.2,0.0003,0.073583984375,-0.006768206016749901,-1.8913183961063624
101,628,45.577063339999995,525.09,329,206848,0.0116733005,51.243698586523536,0.635543942451477,1000,48.22221755981445,0.9206387922167778,0.2,0.0003,0.088037109375,-0.0004350471092038788,-1.9118142943829297
102,628,43.88291145,508.2,332,208896,0.010282537,10.852258403599262,0.6249085664749146,1010,5.448819637298584,0.9366706907749176,0.2,0.0003,0.093212890625,-0.003385597884334857,-1.9110214412212372
103,628,42.43848593,500.5,335,210944,0.0072499914,101.10330186635255,0.6256803274154663,1020,108.17413330078125,0.7896414995193481,0.2,0.0003,0.107666015625,-0.000991275681008119,-1.8966960866004228
104,628,41.41637946,495.14,339,212992,0.0063317055,28.42482313811779,0.6300104856491089,1030,17.615339279174805,0.8309464305639267,0.2,0.0003,0.059423828125,0.0002602646825835109,-1.9091667387634517
105,628,46.52932972999999,489.55,342,215040,0.007746539,62.844268803298476,0.6228681802749634,1040,3.147735118865967,0.8506088256835938,0.2,0.0003,0.0666015625,-0.002384661252654041,-1.9007094215601683
106,628,50.235404769999995,501.74,345,217088,0.0059571415,143.8704299390316,0.6233689785003662,1050,53.059356689453125,0.6702577173709869,0.2,0.0003,0.062890625,-0.004822317634534556,-1.8927350256592035
107,628,47.67568380000001,514.16,348,219136,0.009421134,20.266280234605073,0.6110424995422363,1060,1.9842404127120972,0.9144466072320938,0.2,0.0003,0.091796875,0.0013001219835132361,-1.872683397680521
108,628,43.97453724000001,522.17,352,221184,0.009435534,6.610913503170013,0.6076574921607971,1070,1.5870572328567505,0.9328611791133881,0.2,0.0003,0.122265625,-0.0030871785013005136,-1.8473752029240131
109,628,47.47831240000001,525.19,355,223232,0.003758387,82.5986150085926,0.614294171333313,1080,122.57178497314453,0.602544516324997,0.2,0.0003,0.041259765625,-0.00142883426779008,-1.8510334048420192
110,628,52.648065100000004,533.27,358,225280,0.005517099,38.628344890475276,0.6123253107070923,1090,52.38972854614258,0.8654059767723083,0.2,0.0003,0.04677734375,-0.0029876786640670614,-1.8603201691061257
111,628,55.23712498,540.26,361,227328,0.0060720826,111.00007031261921,0.6053024530410767,1100,26.101545333862305,0.7148368656635284,0.2,0.0003,0.0576171875,-0.0040417677810182795,-1.8467923440039158
112,627,59.468232939999986,547.12,365,229376,0.005238141,94.60621561780572,0.6038655042648315,1110,27.30571174621582,0.7728850841522217,0.2,0.0003,0.0568359375,-0.0061085520934284435,-1.831663428246975
113,627,61.701929439999994,542.35,368,231424,0.0074188095,51.82043996080756,0.5990197658538818,1120,44.34836959838867,0.8808975741267204,0.2,0.0003,0.092578125,-0.0009775607089977712,-1.8210948932915927
114,627,62.78195826,543.82,371,233472,0.0071256044,111.00360901355744,0.6037090420722961,1130,22.373348236083984,0.7725706398487091,0.2,0.0003,0.072119140625,-0.0024438816573820075,-1.8201803456991912
115,627,63.222512859999995,557.22,375,235520,0.008332245,92.4671563923359,0.6010397672653198,1140,20.672500610351562,0.759956568479538,0.2,0.0003,0.084375,-0.003424816150436527,-1.823601434007287
116,627,59.39783182,558.25,378,237568,0.006047337,3.52966054789722,0.6053512096405029,1150,1.3472524881362915,0.9680914282798767,0.2,0.0003,0.122607421875,0.0015352057933341711,-1.8249384317547084
117,627,64.79821826999999,572.75,381,239616,0.0081170555,40.30169041492045,0.6043630838394165,1160,35.73102951049805,0.8166643977165222,0.2,0.0003,0.090234375,-0.002283250652544666,-1.8350903123617173
118,627,71.21697869000002,561.05,384,241664,0.011719732,43.68091615960002,0.5983408689498901,1170,23.895620346069336,0.8926351070404053,0.2,0.0003,0.10009765625,-0.005615772487362847,-1.820119108259678
119,627,72.84634036000001,568.39,388,243712,0.006062778,157.53338939249517,0.5966647863388062,1180,104.87252807617188,0.8045272082090378,0.2,0.0003,0.069189453125,-0.003599592426326126,-1.8070994809269905
120,627,74.18980453,560.59,391,245760,0.013969613,1.9054548673797398,0.5831668376922607,1190,0.37879160046577454,0.957049161195755,0.2,0.0003,0.143603515625,-0.004287711106735514,-1.7774731647223234
121,627,73.30957698000002,551.81,394,247808,0.0067438306,98.63136845827103,0.5804253816604614,1200,21.03268051147461,0.7360112965106964,0.2,0.0003,0.068212890625,-0.0037926297358353623,-1.7544225472956896
122,627,76.11413385,553.76,398,249856,0.0068485048,76.40245627313853,0.5794179439544678,1210,22.438108444213867,0.7711912840604782,0.2,0.0003,0.067626953125,-0.006051604542153655,-1.7484587874263524
123,627,74.40298253,551.49,401,251904,0.0070115374,43.30781930983066,0.5789271593093872,1220,20.798994064331055,0.894290491938591,0.2,0.0003,0.04970703125,-0.004574443429009989,-1.744544191658497
124,627,76.94955632,556.06,404,253952,0.0035892255,138.60254121720791,0.5805045366287231,1230,81.9262924194336,0.709220826625824,0.2,0.0003,0.037109375,-0.00032951964312815106,-1.747464405745268
125,627,76.07153372,560.89,407,256000,0.010356696,3.312500498816371,0.5679928660392761,1240,1.2818694114685059,0.9728892091661692,0.2,0.0003,0.16240234375,-0.004267226320371265,-1.7254605636000633
126,627,83.24935716,567.57,411,258048,0.008515147,15.04218239709735,0.5666183233261108,1250,8.70775032043457,0.9040214642882347,0.2,0.0003,0.1279296875,-0.003774015133967623,-1.704299734532833
127,627,86.73155012000001,565.91,414,260096,0.0028931699,57.11081676185131,0.5682223439216614,1260,14.042099952697754,0.8503323942422867,0.2,0.0003,0.029833984375,-0.001455666549009038,-1.7048024840652942
128,627,88.19611179000002,551.36,417,262144,0.009687964,62.998203322291374,0.5690820813179016,1270,8.441685676574707,0.8722572326660156,0.2,0.0003,0.076025390625,-0.001548342804017011,-1.708091501519084
129,627,87.07791602000002,557.52,420,264192,0.0036944938,100.26076751053333,0.5663676261901855,1280,37.637672424316406,0.8366782665252686,0.2,0.0003,0.032763671875,-0.0037788413981616033,-1.7051694318652153
130,627,89.92274155,561.55,424,266240,0.006246334,45.89450403377414,0.5695306658744812,1290,69.54212188720703,0.7004618942737579,0.2,0.0003,0.095263671875,-0.0007730104327492882,-1.7074129685759545
131,627,91.66220392,557.54,427,268288,0.009513779,1.5214544996153563,0.5551682710647583,1300,0.26766279339790344,0.9868811825290322,0.2,0.0003,0.098779296875,-0.002356913911353331,-1.6801228921860456
132,627,91.15688889,564.21,430,270336,0.003964071,143.2903958633542,0.5543006658554077,1310,37.533058166503906,0.7894590198993683,0.2,0.0003,0.030810546875,-0.0017601129919057712,-1.6581793021410705
133,627,93.05400178999997,568.22,434,272384,0.007158879,1.3369334318675101,0.5438311696052551,1320,0.15646763145923615,0.9903937662020326,0.2,0.0003,0.06826171875,-0.002341520899790339,-1.6370063226670026
134,627,92.31770984,556.05,437,274432,0.0054355254,74.83474468141794,0.5439238548278809,1330,9.984314918518066,0.8799164965748787,0.2,0.0003,0.063232421875,-0.0032020511644077487,-1.6175135351717471
135,627,89.69631155,545.7,440,276480,0.0061777104,106.15872984752059,0.5474224090576172,1340,50.10347366333008,0.6163009107112885,0.2,0.0003,0.049169921875,-0.0035064903750026133,-1.622440854460001
136,627,88.90133279000001,552.78,443,278528,0.0057572196,69.38219137787819,0.5507002472877502,1350,49.716732025146484,0.8758821934461594,0.2,0.0003,0.039892578125,-0.0023369107824692038,-1.6367701843380928
137,627,92.33595893,548.7,447,280576,0.0061672116,22.222398915886878,0.5537244081497192,1360,6.376100063323975,0.8948263749480247,0.2,0.0003,0.053857421875,-0.00011729603866115213,-1.6495613250881433
138,627,92.18944871000002,553.6,450,282624,0.0041850116,56.18059636056423,0.5529241561889648,1370,16.700315475463867,0.8594821840524673,0.2,0.0003,0.035205078125,-0.0015264557845512173,-1.6519576400518416
