2166, -92.4
4251, -84.14
6446, -64.56
8621, -66.93
10718, -56.3
12794, -66.35
15038, -38.16
17237, -59.29
19437, -35.03
21489, -19.73
23600, -20.59
25800, -13.22
28000, -12.66
30200, -11.51
32400, -13.04
34478, -21.36
36678, -12.86
38798, -19.83
40940, -31.12
43140, -12.79
45203, -21.97
47403, -13.23
49473, -21.16
51673, -11.22
53873, -10.45
56073, -12.25
58273, -12.74
60473, -10.96
62542, -22.42
64601, -20.79
66801, -11.29
69001, -11.68
71201, -10.99
73401, -9.41
75462, -18.86
77662, -8.72
79741, -19.72
81941, -9.58
84141, -9.67
86341, -9.32
88415, -34.68
90615, -8.11
92815, -9.6
94934, -40.22
96992, -16.99
99192, -8.31
101352, -19.09
103552, -8.84
105752, -6.65
107914, -18.02
110062, -24.98
112136, -16.69
114336, -8.11
116536, -7.68
118736, -7.6
120936, -6.28
123040, -15.1
125240, -8.76
127440, -7.74
129640, -6.74
131830, -29.61
133899, -16.4
135979, -14.87
138103, -15.67
140207, -16.77
142407, -7.11
144476, -23.82
146632, -15.1
148823, -39.07
151023, -6.27
153223, -6.11
155339, -15.17
157539, -6.37
159589, -17.49
161789, -7.83
163989, -6.91
166170, -15.63
168241, -17.41
170441, -6.38
172641, -7.04
174767, -16.08
176967, -8.1
179167, -7.85
181274, -17.36
183474, -7.38
185674, -5.96
187874, -8.26
190074, -8.1
192274, -5.45
194474, -5.49
196674, -6.94
198775, -15.84
200975, -8.78
203175, -6.83
205287, -17.48
207487, -5.9
209687, -7.19
211887, -7.04
214087, -7.52
216287, -6.48
218487, -7.38
220560, -16.43
222701, -15.73
224776, -16.97
226963, -24.6
229046, -16.08
231246, -7.55
233446, -8.54
235646, -8.03
237699, -17.11
239899, -7.84
242099, -7.19
244299, -7.67
246499, -8.13
248699, -7.78
250899, -9.3
253099, -7.64
255299, -5.96
257499, -8.01
259699, -7.52
261899, -7.84
264020, -16.99
266220, -6.44
268420, -6.32
270620, -6.19
272820, -6.79
274917, -17.09
277117, -5.58
279204, -16.13
281404, -5.77
283604, -4.86
285804, -3.93
287883, -14.66
290083, -5.5
292283, -5.15
294483, -4.67
296683, -4.42
298883, -3.27
301083, -4.09
303283, -4.2
305483, -4.35
307683, -3.66
309883, -3.73
311935, -14.08
314135, -4.63
316335, -5.8
318535, -3.75
320735, -4.2
322935, -3.62
325135, -1.4
327335, -4.39
329535, -1.17
331735, -2.76
333979, -12.12
336046, -13.17
338246, -1.99
340446, -3.48
342533, -12.68
344602, -14.44
346660, -13.3
348708, -14.71
350908, -4.72
353108, -2.92
355167, -14.76
357231, -13.13
359431, -5.13
361631, -3.84
363725, -12.48
365925, -3.47
368125, -5.63
370242, -27.89
372442, -3.64
374642, -2.67
376842, -2.79
379042, -2.22
381242, -4.14
383322, -14.85
385376, -15.66
387493, -14.04
389601, -13.86
391801, -5.56
394001, -5.36
396112, -12.08
398244, -21.21
400338, -14.44
402538, -5.13
404652, -14.53
406743, -15.99
408943, -6.67
411113, -21.89
413245, -16.67
415415, -21.18
417487, -13.6
419687, -6.22
421882, -14.2
424082, -2.48
426282, -4.8
428395, -12.81
430595, -2.71
432795, -3.71
434933, -12.84
437133, -3.56
439333, -3.07
441439, -23.32
443503, -15.22
445703, -5.6
447761, -15.46
449961, -6.42
452105, -14.35
454305, -6.01
456467, -13.94
458667, -5.06
460730, -14.21
462930, -4.69
465130, -7.28
467330, -5.9
469530, -5.58
471730, -6.53
473820, -16.48
476020, -5.74
478220, -4.83
480420, -5.05
482620, -5.52
484820, -4.61
486935, -15.24
489135, -5.13
491335, -4.72
493402, -14.34
495602, -4.75
497802, -4.43
500002, -3.77
502202, -2.88
504315, -12.45
506515, -2.97
508683, -21.96
510883, -4.9
513083, -5.1
515150, -14.21
517220, -14.01
519307, -14.14
521507, -3.36
523670, -14.19
525870, -3.92
528070, -4.3
530270, -3.38
532470, -2.55
534547, -13.37
536747, -3.46
538947, -4.85
541147, -4.02
543347, -4.58
545547, -5.11
547747, -3.44
549947, -4.0
552147, -5.58
554276, -21.16
556476, -4.84
558531, -13.79
560731, -3.56
562931, -3.83
565168, -12.63
567368, -4.91
569568, -3.34
571768, -3.51
573968, -3.84
576168, -3.51
578368, -4.11
580475, -13.96
582675, -3.9
584875, -3.11
587075, -4.49
589232, -11.89
591432, -2.25
593632, -3.4
595832, -3.46
598032, -3.59
600232, -4.35
602432, -2.35
604632, -2.42
606832, -3.32
609032, -3.06
611232, -2.28
613432, -1.23
615632, -2.4
617832, -2.17
620032, -2.74
622232, -2.51
624432, -0.75
626632, -2.34
628832, -2.14
631032, -2.29
633140, -11.91
635340, -1.65
637540, -2.08
639740, -2.12
641817, -12.09
644017, -0.38
646078, -10.32
648278, -2.51
650478, -0.78
652678, -0.83
654878, -1.7
657078, -0.71
659278, -1.89
661478, -1.45
663678, -2.03
665878, -2.52
668078, -1.77
670233, -10.46
672433, -1.87
674633, -0.77
676833, -1.09
678886, -10.81
681086, -1.02
683286, -0.99
685486, -1.83
687686, 0.23
689886, 0.42
692086, -1.2
694286, -0.33
696486, 1.35
698686, -0.81
700886, -0.92
703086, -1.42
705286, -0.34
707486, 0.28
709573, -11.55
711773, -1.49
713849, -9.82
716049, 0.98
718249, 0.13
720449, 0.32
722649, 0.25
724849, 0.74
726945, -9.44
729145, -0.17
731345, 0.51
733545, 0.77
735745, 0.42
737945, 0.11
740026, -10.56
742226, 0.65
744426, 1.73
746626, 0.01
748826, 2.08
751026, 0.6
753226, 1.46
755426, 3.89
757626, 1.16
759685, -9.8
761744, -8.62
763944, 2.56
766144, 2.65
768261, -6.18
770425, -6.76
772625, 2.27
774699, -7.99
776899, 2.32
779099, 1.19
781299, 2.45
783499, 2.68
785699, 1.46
787899, 1.54
790099, 1.48
792299, 1.39
794499, 3.2
796699, 2.95
798899, 3.82
801099, 3.12
803299, 3.14
805415, -6.18
807615, 3.98
809731, -8.04
811931, 2.62
814131, 3.67
816331, 0.62
818531, 3.26
820731, 3.46
822931, 2.32
825131, 3.21
827331, 5.4
829531, 2.28
831595, -6.85
833795, 5.02
835995, 3.06
838059, -5.41
840259, 2.93
842459, 4.62
844659, 3.0
846859, 4.16
849059, 3.25
851259, 4.29
853459, 3.76
855659, 4.16
857859, 3.89
860059, 4.39
862259, 3.72
864459, 5.72
866659, 6.28
868810, -4.99
871010, 2.97
873210, 5.02
875410, 5.87
877610, 7.33
879810, 6.8
882010, 5.74
884086, -5.0
886215, -2.31
888415, 7.3
890615, 6.13
892815, 6.85
895015, 6.33
897215, 6.17
899420, -12.59
901620, 6.31
903775, -4.42
905975, 5.02
908175, 7.72
910289, -2.8
912489, 6.06
914689, 6.96
916889, 7.76
919089, 7.69
921289, 7.91
923397, -0.79
925597, 6.35
927797, 8.97
929997, 8.34
932197, 10.0
934303, 0.27
936390, -10.7
938590, 9.73
940790, 11.28
942990, 8.84
945114, -1.69
947279, 0.36
949479, 8.67
951679, 8.76
953879, 7.57
955979, 0.15
958179, 10.94
960287, 0.11
962511, -8.55
964711, 10.72
966846, 1.75
969046, 10.37
971246, 8.68
973421, 0.88
975621, 11.55
977821, 10.55
980021, 11.31
982221, 11.8
984421, 11.23
986511, -0.13
988711, 10.69
990911, 10.44
993111, 10.09
995311, 11.66
997511, 12.59
999711, 11.93
1001911, 11.54
1004111, 14.4
1006311, 14.73
1008511, 14.45
1010593, -7.14
1012793, 13.98
1014993, 14.17
1017160, 3.33
1019260, 3.81
1021403, -4.83
1023603, 15.85
1025803, 13.5
1027985, 4.84
