time/episodes,train/loss,time/time_elapsed,rollout/ep_rew_mean,rollout/exploration_rate,train/learning_rate,time/fps,time/total_timesteps,rollout/ep_len_mean,train/n_updates
276,0.3627129793167114,37,-113.84903550000001,0.43098166666666626,0.0001,965,35938,166.1,8959
280,0.5569100379943848,38,-109.57071421000002,0.414720833333333,0.0001,962,36965,170.76,9216
284,3.3286943435668945,40,-103.39664301,0.38533416666666676,0.0001,957,38821,184.83,9680
288,0.590018093585968,42,-103.88277880000001,0.3555833333333337,0.0001,951,40700,197.85,10149
292,3.713386297225952,44,-99.90873217000001,0.32809666666666737,0.0001,946,42436,208.28,10583
296,0.5157246589660645,46,-95.97578892000001,0.30122749999999976,0.0001,941,44133,219.86,11008
300,1.0268900394439697,48,-94.11969562000002,0.2744691666666661,0.0001,937,45823,231.56,11430
304,0.9041662216186523,53,-90.18392384,0.2145874999999996,0.0001,929,49605,265.18,12376
308,0.4793771505355835,56,-86.74618530000002,0.17497249999999953,0.0001,924,52107,283.88,13001
312,0.7508191466331482,60,-84.30734421000001,0.12121833333333287,0.0001,919,55502,312.69,13850
316,4.460477828979492,64,-82.52329390999999,0.06800250000000008,0.0001,913,58863,341.01,14690
320,3.7406179904937744,69,-85.39142577000001,0.05,0.0001,907,62863,376.75,15690
324,1.6004325151443481,74,-85.01173158,0.05,0.0001,901,66863,410.03,16690
328,0.4997822344303131,79,-84.78096692999999,0.05,0.0001,895,70863,444.52,17690
332,4.023250579833984,83,-83.43047896000002,0.05,0.0001,891,74863,478.53,18690
336,0.45673686265945435,88,-82.28109044000001,0.05,0.0001,887,78863,511.28,19690
340,1.0689281225204468,93,-79.66792578,0.05,0.0001,883,82863,544.89,20690
344,1.2740627527236938,98,-79.33608459000001,0.05,0.0001,880,86863,577.2,21690
348,0.341976135969162,103,-78.27008113,0.05,0.0001,878,90863,609.16,22690
352,0.525436520576477,108,-79.97206465,0.05,0.0001,875,94863,642.78,23690
356,0.6986533999443054,113,-80.58826681,0.05,0.0001,873,98863,673.06,24690
360,3.518558979034424,117,-79.83599437999999,0.05,0.0001,872,102863,706.25,25690
364,0.26442408561706543,122,-76.49856678,0.05,0.0001,870,106863,738.39,26690
368,1.3575170040130615,127,-78.94576079999999,0.05,0.0001,868,110863,771.14,27690
372,0.46402832865715027,132,-80.37226671000002,0.05,0.0001,866,114863,805.48,28690
376,1.5320805311203003,137,-83.91700414000003,0.05,0.0001,865,118863,829.25,29690
380,0.36041194200515747,142,-83.82399840999999,0.05,0.0001,863,122863,858.98,30690
384,0.42331647872924805,147,-86.38182708000001,0.05,0.0001,862,126863,880.42,31690
388,0.45228177309036255,151,-85.10314143000001,0.05,0.0001,861,130863,901.63,32690
392,0.3376138210296631,156,-89.47788204999999,0.05,0.0001,859,134863,924.27,33690
396,0.3557506203651428,161,-92.63641963999999,0.05,0.0001,858,138863,947.3,34690
400,0.397020161151886,166,-97.17276853,0.05,0.0001,857,142863,970.4,35690
404,0.31254544854164124,171,-101.67345023,0.05,0.0001,856,146863,972.58,36690
408,0.5341252684593201,176,-104.94166548000003,0.05,0.0001,855,150863,987.56,37690
412,1.1551562547683716,181,-104.99663059000002,0.05,0.0001,853,154863,993.61,38690
416,1.1082485914230347,186,-105.55396312,0.05,0.0001,853,158863,1000.0,39690
420,0.32505106925964355,191,-105.50412745999998,0.05,0.0001,852,162863,1000.0,40690
424,0.3326900601387024,195,-104.70007708000001,0.05,0.0001,851,166863,1000.0,41690
428,0.9532175064086914,200,-104.75129967000001,0.05,0.0001,851,170863,1000.0,42690
432,0.7437924742698669,205,-102.23988108000002,0.05,0.0001,850,174863,1000.0,43690
436,0.9561167359352112,210,-101.47780442,0.05,0.0001,849,178863,1000.0,44690
440,0.43155115842819214,215,-100.05612844999997,0.05,0.0001,849,182863,1000.0,45690
444,0.2908181846141815,220,-98.18505942,0.05,0.0001,848,186863,1000.0,46690
448,0.4361489713191986,225,-96.06353062,0.05,0.0001,847,190863,1000.0,47690
452,0.31906047463417053,229,-92.71476120000001,0.05,0.0001,847,194863,1000.0,48690
456,0.5135071277618408,234,-90.52351857,0.05,0.0001,846,198863,1000.0,49690
460,1.010537028312683,239,-88.31371172000001,0.05,0.0001,846,202863,1000.0,50690
464,0.37574636936187744,244,-86.88286099999999,0.05,0.0001,846,206863,1000.0,51690
468,0.9173984527587891,249,-84.35283787,0.05,0.0001,846,210863,1000.0,52690
472,0.4826850891113281,254,-81.92835394,0.05,0.0001,845,214863,1000.0,53690
476,0.3062174320220947,258,-79.56841739999999,0.05,0.0001,845,218863,1000.0,54690
480,0.2895834445953369,263,-77.0378327,0.05,0.0001,844,222863,1000.0,55690
484,0.2054378092288971,268,-73.92451512000001,0.05,0.0001,844,226863,1000.0,56690
488,0.5185948610305786,273,-71.87968341000001,0.05,0.0001,844,230863,1000.0,57690
492,0.2728399634361267,278,-69.92201385,0.05,0.0001,843,234863,1000.0,58690
496,0.34721723198890686,283,-68.26739961000001,0.05,0.0001,843,238863,1000.0,59690
500,0.7218765616416931,288,-64.88970236,0.05,0.0001,842,242863,1000.0,60690
504,0.5153314471244812,292,-64.89341641,0.05,0.0001,842,246410,995.47,61577
508,0.4064345359802246,297,-65.51294734,0.05,0.0001,842,250378,995.15,62569
512,0.2720126509666443,302,-63.74032437000001,0.05,0.0001,841,254360,994.97,63564
516,0.31551533937454224,306,-63.621103970000014,0.05,0.0001,841,258360,994.97,64564
520,1.3781808614730835,311,-61.833597050000016,0.05,0.0001,841,262360,994.97,65564
524,0.45330092310905457,316,-61.36445497999999,0.05,0.0001,841,266219,993.56,66529
528,0.42666932940483093,321,-61.720801359999996,0.05,0.0001,840,270219,993.56,67529
532,0.29968464374542236,325,-60.22629854000001,0.05,0.0001,840,273704,988.41,68400
536,0.2688797414302826,330,-57.23649913,0.05,0.0001,840,277492,986.29,69347
540,1.2832658290863037,334,-57.64575008,0.05,0.0001,840,281428,985.65,70331
544,0.35805442929267883,338,-58.701248260000014,0.05,0.0001,840,284461,975.98,71090
548,0.33644410967826843,343,-57.824108190000004,0.05,0.0001,839,288461,975.98,72090
552,0.31666696071624756,346,-54.48434379999999,0.05,0.0001,839,291239,963.76,72784
556,0.9955148100852966,350,-50.68856721,0.05,0.0001,839,294381,955.18,73570
560,0.5294926166534424,354,-51.60286894,0.05,0.0001,838,297264,944.01,74290
564,0.4321947991847992,358,-48.160851109999996,0.05,0.0001,838,300491,936.28,75097
568,0.539833664894104,361,-45.79340328,0.05,0.0001,838,302757,918.94,75664
572,0.4791327714920044,364,-40.415826409999994,0.05,0.0001,837,305353,904.9,76313
576,0.4537266492843628,367,-34.63883423,0.05,0.0001,837,307841,889.78,76935
580,1.0398216247558594,370,-35.76171335,0.05,0.0001,837,310115,872.52,77503
584,0.32926928997039795,372,-30.953226169999997,0.05,0.0001,837,311866,850.03,77941
588,0.8248032331466675,374,-19.86072314,0.05,0.0001,836,313666,828.03,78391
592,0.26046493649482727,376,-17.74243262,0.05,0.0001,836,315142,802.79,78760
596,0.34910106658935547,379,-14.667253889999994,0.05,0.0001,836,317400,785.37,79324
600,0.35746312141418457,381,-8.983100159999994,0.05,0.0001,836,319451,765.88,79837
604,1.0025649070739746,383,-1.8096592099999989,0.05,0.0001,836,320743,743.33,80160
608,1.3032057285308838,386,1.898819560000001,0.05,0.0001,836,322835,724.57,80683
612,0.6013139486312866,387,7.366535250000001,0.05,0.0001,835,324264,699.04,81040
616,0.5190589427947998,390,16.89875145,0.05,0.0001,835,326018,676.58,81479
620,0.5757518410682678,392,25.33975365,0.05,0.0001,835,327902,655.42,81950
624,0.3822873830795288,394,34.47146027,0.05,0.0001,835,329883,636.64,82445
628,0.5730735659599304,397,45.997371820000005,0.05,0.0001,835,332086,618.67,82996
632,0.4946463406085968,400,48.13326431,0.05,0.0001,835,334574,608.7,83618
636,0.39875528216362,402,51.54115016000001,0.05,0.0001,834,336343,588.51,84060
640,0.30555087327957153,404,55.893038960000005,0.05,0.0001,834,337723,562.95,84405
644,0.3643255829811096,407,63.153954330000005,0.05,0.0001,834,340237,557.76,85034
648,0.5725225210189819,411,65.93785041000001,0.05,0.0001,834,343386,549.25,85821
652,0.37829625606536865,413,63.2760793,0.05,0.0001,834,345274,540.35,86293
656,0.30577751994132996,416,63.59291969,0.05,0.0001,833,347019,526.38,86729
660,0.3813273310661316,420,65.85937846,0.05,0.0001,833,350196,529.32,87523
664,0.3444001078605652,422,60.70141419000001,0.05,0.0001,833,352269,517.78,88042
668,0.6223052144050598,425,66.19560115,0.05,0.0001,833,354132,513.75,88507
672,0.34916388988494873,427,66.59071063,0.05,0.0001,833,356377,510.24,89069
676,0.38418611884117126,430,63.4347234,0.05,0.0001,832,358186,503.45,89521
680,0.4203251898288727,432,64.99686635,0.05,0.0001,832,360152,500.37,90012
684,0.3137717545032501,435,63.09069394000001,0.05,0.0001,832,362837,509.71,90684
688,0.5064212679862976,438,54.807661980000006,0.05,0.0001,832,364755,510.89,91163
692,0.3966647982597351,439,60.085272780000004,0.05,0.0001,832,365996,508.54,91473
696,0.685090959072113,442,61.8924029,0.05,0.0001,831,367811,504.11,91927
700,0.4933081865310669,444,63.17860905,0.05,0.0001,831,369812,503.61,92427
704,0.3851771056652069,448,65.47508814000001,0.05,0.0001,831,372776,520.33,93168
708,0.47908297181129456,450,67.82553763999998,0.05,0.0001,831,375022,521.87,93730
712,0.16420482099056244,452,62.310257199999995,0.05,0.0001,831,376176,519.12,94018
716,0.3768070340156555,455,59.809733699999995,0.05,0.0001,831,378644,526.26,94635
720,0.2501090168952942,457,57.08448357,0.05,0.0001,831,380637,527.35,95134
724,0.29935190081596375,460,57.83062155,0.05,0.0001,831,382591,527.08,95622
728,0.36128512024879456,463,46.025285280000006,0.05,0.0001,831,385419,533.33,96329
732,0.26803553104400635,467,49.429782169999996,0.05,0.0001,830,388195,536.21,97023
736,0.26034310460090637,469,47.53454076,0.05,0.0001,830,390245,539.02,97536
740,0.44773998856544495,472,49.69301979000001,0.05,0.0001,830,392882,551.59,98195
744,0.2918872833251953,474,46.50975613000001,0.05,0.0001,830,394239,540.02,98534
748,0.49992436170578003,477,50.25516171,0.05,0.0001,830,396646,532.6,99136
752,0.3033204972743988,481,52.315954819999995,0.05,0.0001,830,399481,542.07,99845
756,0.23408669233322144,483,53.362854350000006,0.05,0.0001,830,401878,548.59,100444
760,0.22880685329437256,487,57.43635555,0.05,0.0001,830,404706,545.1,101151
764,0.43594878911972046,491,65.53197597,0.05,0.0001,830,407636,553.67,101883
768,0.8621550798416138,493,57.974554389999994,0.05,0.0001,830,409637,555.05,102384
772,0.49088966846466064,496,52.699988649999995,0.05,0.0001,829,411723,553.46,102905
776,0.34382060170173645,498,52.94861334,0.05,0.0001,829,413798,556.12,103424
780,0.3390214145183563,500,54.980333949999995,0.05,0.0001,829,415288,551.36,103796
784,0.6854265332221985,502,58.720094079999996,0.05,0.0001,829,417148,543.11,104261
788,0.3080936372280121,505,54.94990346,0.05,0.0001,829,419608,548.53,104876
792,0.4597184956073761,508,55.71826102000001,0.05,0.0001,829,422007,560.11,105476
796,0.6873785853385925,511,59.04096508,0.05,0.0001,829,423915,561.04,105953
800,0.15842193365097046,513,58.175039070000004,0.05,0.0001,829,426052,562.4,106487
804,0.2759527862071991,516,56.573483259999996,0.05,0.0001,829,428206,554.3,107026
808,0.539485514163971,519,56.23951238000001,0.05,0.0001,829,430292,552.7,107547
812,0.3331947326660156,521,60.53182520999999,0.05,0.0001,828,432291,561.15,108047
816,0.5306894183158875,523,55.003807200000004,0.05,0.0001,828,434186,555.42,108521
820,0.29290562868118286,526,54.21130089999999,0.05,0.0001,828,436355,557.18,109063
824,0.4549277424812317,527,49.36972116999999,0.05,0.0001,828,437574,549.83,109368
828,0.3316448926925659,530,51.41796057999999,0.05,0.0001,828,439795,543.76,109923
832,0.29140281677246094,532,49.44329774,0.05,0.0001,828,441621,534.26,110380
836,0.277361661195755,535,51.495099780000004,0.05,0.0001,828,444113,538.68,111003
840,0.6470249891281128,538,49.07738638,0.05,0.0001,828,446145,532.63,111511
844,0.8388864994049072,541,53.477736110000016,0.05,0.0001,828,448452,542.13,112087
848,0.2387312352657318,543,52.26151597,0.05,0.0001,828,450131,534.85,112507
852,0.35423290729522705,545,54.62682695,0.05,0.0001,828,451770,522.89,112917
856,0.3757077157497406,548,57.08833126,0.05,0.0001,828,454068,521.9,113491
860,0.34157881140708923,551,53.458001069999995,0.05,0.0001,828,456878,521.72,114194
864,0.3605516850948334,556,50.947583740000006,0.05,0.0001,828,460831,531.95,115182
868,0.7345854640007019,560,55.88078371999998,0.05,0.0001,828,463772,541.35,115917
872,0.3485117256641388,563,57.23865133,0.05,0.0001,827,466617,548.94,116629
876,0.26391762495040894,568,57.12476563000001,0.05,0.0001,827,470385,565.87,117571
880,1.4756076335906982,571,58.88079468,0.05,0.0001,827,472778,574.9,118169
884,0.6378613114356995,573,53.3323862,0.05,0.0001,827,475055,579.07,118738
888,0.25437021255493164,576,59.34809091000001,0.05,0.0001,827,477315,577.07,119303
892,0.29207509756088257,581,53.84002975000001,0.05,0.0001,827,480906,588.99,120201
896,0.45328453183174133,583,51.63636029,0.05,0.0001,827,483244,593.29,120785
900,0.9659912586212158,587,47.862469710000006,0.05,0.0001,827,485996,599.44,121473
904,0.24541513621807098,590,45.96243583999999,0.05,0.0001,827,488722,605.16,122155
908,0.3766379654407501,593,48.35782897,0.05,0.0001,827,491000,607.08,122724
912,1.3515608310699463,596,43.66188452,0.05,0.0001,827,493288,609.97,123296
916,0.3640427589416504,598,46.7956935,0.05,0.0001,827,495222,610.36,123780
920,0.5520463585853577,601,45.45658151,0.05,0.0001,827,497355,610.0,124313
924,0.5393821597099304,604,44.426568449999984,0.05,0.0001,827,500125,625.51,125006
928,0.28922367095947266,607,48.59236641,0.05,0.0001,827,502886,630.91,125696
932,0.3494558334350586,611,46.40904117000001,0.05,0.0001,827,505516,638.95,126353
936,0.2947514057159424,613,46.599353769999986,0.05,0.0001,826,507230,631.17,126782
940,0.40400245785713196,616,51.08951338999999,0.05,0.0001,826,510036,638.91,127483
944,0.6821756958961487,620,43.68417118999999,0.05,0.0001,826,513208,647.56,128276
948,2.1658239364624023,623,39.46882734,0.05,0.0001,826,515791,656.6,128922
952,0.17408865690231323,626,37.4333792,0.05,0.0001,826,517952,661.82,129462
956,2.5953245162963867,628,35.09425099,0.05,0.0001,826,519470,654.02,129842
960,0.5463129878044128,631,41.07725193,0.05,0.0001,826,521881,650.03,130445
964,0.3536088168621063,634,44.22693622,0.05,0.0001,826,524039,632.08,130984
968,1.4024182558059692,635,42.65225099000001,0.05,0.0001,826,525132,613.6,131257
972,0.5028513073921204,640,41.27355005,0.05,0.0001,826,529132,625.15,132257
976,0.6401259303092957,642,44.668600530000006,0.05,0.0001,826,531245,608.6,132786
980,0.2636188864707947,645,42.50613138999999,0.05,0.0001,826,533192,604.14,133272
984,0.6738898754119873,647,49.307640089999985,0.05,0.0001,826,535476,604.21,133843
988,0.505695104598999,650,49.745651929999994,0.05,0.0001,826,537872,605.57,134442
992,0.4798274040222168,652,53.42801668999999,0.05,0.0001,826,539304,583.98,134800
996,0.30302757024765015,655,52.87850957,0.05,0.0001,826,541625,583.81,135381
1000,3.5299954414367676,658,53.29061102,0.05,0.0001,826,544090,580.94,135997
1004,0.32902634143829346,660,61.749945929999996,0.05,0.0001,826,545791,570.69,136422
1008,0.39070287346839905,664,60.91867639999999,0.05,0.0001,826,548939,579.39,137209
1012,0.17725789546966553,668,62.81346216,0.05,0.0001,825,552464,591.76,138090
1016,0.4726305603981018,672,63.41806914000001,0.05,0.0001,825,555350,601.28,138812
1020,0.41029250621795654,676,60.43013253,0.05,0.0001,825,558562,612.07,139615
1024,0.9367195963859558,680,58.358910429999995,0.05,0.0001,825,561795,616.7,140423
1028,0.23126783967018127,684,57.31743379,0.05,0.0001,825,565383,624.97,141320
1032,0.3497024476528168,688,57.85527488000002,0.05,0.0001,825,568166,626.5,142016
1036,2.692547082901001,691,58.394984400000006,0.05,0.0001,825,570529,632.99,142607
1040,0.3160373568534851,694,56.40448937,0.05,0.0001,825,573492,634.56,143347
1044,0.3327147364616394,698,56.86365811,0.05,0.0001,825,576711,635.03,144152
1048,0.8209855556488037,702,62.82895627,0.05,0.0001,825,579517,637.26,144854
1052,0.2870626449584961,706,61.63767103,0.05,0.0001,825,583096,651.44,145748
1056,0.24498878419399261,711,58.039368380000006,0.05,0.0001,825,586912,674.42,146702
1060,0.2858312726020813,715,50.822321159999994,0.05,0.0001,825,590307,684.26,147551
1064,0.31669703125953674,719,45.84271711,0.05,0.0001,824,593512,694.73,148352
1068,0.2885715961456299,723,47.84830808000001,0.05,0.0001,824,596539,714.07,149109
1072,0.38755398988723755,726,49.18728795,0.05,0.0001,824,599044,699.12,149735
