time/episodes,train/n_updates,rollout/exploration_rate,train/loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps
6312,1084996,0.1,61.84927988052368,3633,-535.2980022899999,298,0.00063,66.9,1085000
6316,1085268,0.1,144.53688621520996,3634,-537.29438518,298,0.00063,67.15,1085269
6320,1085524,0.1,116.80554962158203,3635,-527.99903408,298,0.00063,66.68,1085527
6324,1085752,0.1,101.96881771087646,3636,-527.0827443,298,0.00063,66.15,1085754
6328,1086016,0.1,113.33100318908691,3637,-520.38846427,298,0.00063,65.55,1086017
6332,1086248,0.1,134.98762702941895,3637,-512.7207223999999,298,0.00063,64.9,1086251
6336,1086508,0.1,79.40283584594727,3638,-511.09015048000003,298,0.00063,64.83,1086512
6340,1086784,0.1,79.10031795501709,3639,-515.33380646,298,0.00063,65.09,1086786
6344,1087060,0.1,117.84640216827393,3640,-515.61197479,298,0.00063,65.37,1087063
6348,1087344,0.1,48.68361973762512,3641,-515.91090105,298,0.00063,65.27,1087347
6352,1087612,0.1,107.54489612579346,3642,-514.62307372,298,0.00063,65.51,1087613
6356,1088532,0.1,103.13098907470703,3645,-516.3921316299999,298,0.00063,72.2,1088533
6360,1088804,0.1,62.88024711608887,3646,-518.1686101199998,298,0.00063,72.12,1088806
6364,1089052,0.1,74.17746257781982,3647,-517.18638025,298,0.00063,72.09,1089054
6368,1089304,0.1,93.02667713165283,3648,-512.11076473,298,0.00063,71.77,1089306
6372,1089544,0.1,49.403013944625854,3649,-508.57234403999996,298,0.00063,71.5,1089545
6376,1089788,0.1,80.92634558677673,3650,-505.0413573,298,0.00063,71.41,1089789
6380,1090068,0.1,98.48998165130615,3651,-502.98206054,298,0.00063,71.5,1090071
6384,1090364,0.1,72.37192916870117,3652,-512.64588672,298,0.00063,72.09,1090367
6388,1090676,0.1,44.02132272720337,3653,-511.5697447700001,298,0.00063,72.36,1090678
6392,1090964,0.1,107.09729194641113,3654,-511.94656343,298,0.00063,72.83,1090967
6396,1091264,0.1,51.212730884552,3655,-518.12626741,298,0.00063,72.96,1091268
6400,1091524,0.1,79.35043144226074,3656,-521.8269518900001,298,0.00063,73.21,1091528
6404,1091804,0.1,52.86622869968414,3657,-522.1913282099999,298,0.00063,73.26,1091806
6408,1092200,0.1,67.29650020599365,3658,-529.5332939300001,298,0.00063,74.67,1092204
6412,1092528,0.1,54.540961265563965,3659,-528.9626960999999,298,0.00063,75.3,1092530
6416,1092776,0.1,66.7755355834961,3660,-528.6063685600001,298,0.00063,75.09,1092778
6420,1093040,0.1,44.34120225906372,3661,-530.51898314,298,0.00063,75.16,1093043
6424,1093324,0.1,90.89231014251709,3662,-533.74071943,298,0.00063,75.72,1093326
6428,1093664,0.1,71.96382904052734,3663,-535.7554135400001,298,0.00063,76.5,1093667
6432,1093976,0.1,86.10246276855469,3664,-545.27657707,298,0.00063,77.28,1093979
6436,1094260,0.1,72.03546810150146,3665,-547.3788064400001,298,0.00063,77.52,1094264
6440,1094600,0.1,42.037841796875,3666,-554.1046315399999,298,0.00063,78.16,1094602
6444,1094948,0.1,48.057472229003906,3667,-555.80082855,298,0.00063,78.86,1094949
6448,1095228,0.1,64.29733848571777,3668,-550.73085965,298,0.00063,78.82,1095229
6452,1095540,0.1,57.0802583694458,3669,-558.92588634,298,0.00063,79.29,1095542
6456,1096012,0.1,82.86702537536621,3671,-572.3412253299999,298,0.00063,74.82,1096015
6460,1096484,0.1,87.76682090759277,3673,-587.64873269,298,0.00063,76.8,1096486
6464,1096932,0.1,62.85472011566162,3674,-605.51815902,298,0.00063,78.79,1096933
6468,1097572,0.1,55.490498542785645,3676,-632.4082456799999,298,0.00063,82.67,1097573
6472,1097924,0.1,74.14579272270203,3678,-637.2523618899999,298,0.00063,83.82,1097927
6476,1098268,0.1,66.16574192047119,3679,-643.7081637699998,298,0.00063,84.81,1098270
6480,1098780,0.1,42.48702144622803,3681,-661.444524,298,0.00063,87.1,1098781
6484,1099140,0.1,25.984800577163696,3682,-657.5528194,298,0.00063,87.75,1099142
6488,1099600,0.1,41.78156042098999,3683,-662.89127129,298,0.00063,89.26,1099604
6492,1100072,0.1,49.739107608795166,3685,-676.38673623,298,0.00063,91.09,1100076
6496,1100524,0.1,41.90597987174988,3686,-693.00690652,298,0.00063,92.6,1100528
6500,1101016,0.1,46.97710609436035,3688,-699.4798775200001,298,0.00063,94.92,1101020
6504,1101396,0.1,42.28168249130249,3689,-705.5997462100001,298,0.00063,95.92,1101398
6508,1101792,0.1,60.14243030548096,3691,-707.16168591,298,0.00063,95.91,1101795
6512,1102304,0.1,31.174311637878418,3693,-728.2635605999999,298,0.00063,97.78,1102308
6516,1102764,0.1,48.29713439941406,3694,-745.12029224,298,0.00063,99.88,1102766
6520,1103332,0.1,30.308446407318115,3696,-765.6767535600002,298,0.00063,102.91,1103334
6524,1103764,0.1,80.97047734260559,3698,-769.3051758900002,298,0.00063,104.42,1103768
6528,1104220,0.1,44.054948806762695,3699,-786.0447759699999,298,0.00063,105.54,1104221
6532,1104632,0.1,43.599453926086426,3701,-787.9318311199999,298,0.00063,106.56,1104635
6536,1105012,0.1,51.43033313751221,3702,-789.8148808199999,298,0.00063,107.51,1105015
6540,1105620,0.1,35.734118580818176,3704,-809.9212749799999,298,0.00063,110.19,1105621
6544,1106252,0.1,64.92402267456055,3706,-814.5533402799999,298,0.00063,113.05,1106254
6548,1106680,0.1,43.69130516052246,3708,-822.50574134,298,0.00063,114.52,1106681
6552,1107316,0.1,29.313244938850403,3710,-839.8461150600003,298,0.00063,117.78,1107320
6556,1107700,0.1,46.24845027923584,3711,-829.0831573599999,298,0.00063,116.86,1107701
6560,1108040,0.1,54.94991397857666,3712,-810.6463461799999,298,0.00063,115.58,1108044
6564,1108456,0.1,33.25067448616028,3714,-804.53354541,298,0.00063,115.24,1108457
6568,1109060,0.1,28.419329524040222,3716,-805.9174790199999,298,0.00063,114.89,1109062
6572,1109488,0.1,36.07830810546875,3717,-805.5788086500002,298,0.00063,115.64,1109491
6576,1110252,0.1,51.461976051330566,3720,-842.14687901,298,0.00063,119.84,1110254
6580,1110632,0.1,23.178410291671753,3721,-824.8402118500001,298,0.00063,118.52,1110633
6584,1111092,0.1,35.71075367927551,3723,-825.1834473499999,298,0.00063,119.54,1111096
6588,1111464,0.1,29.634096384048462,3724,-819.3605385299999,298,0.00063,118.64,1111468
6592,1111844,0.1,37.263164043426514,3725,-808.5552339100001,298,0.00063,117.72,1111848
6596,1112312,0.1,35.79334902763367,3727,-792.17814675,298,0.00063,117.85,1112313
6600,1112836,0.1,18.788015365600586,3729,-784.4437198300002,298,0.00063,118.19,1112839
6604,1113800,0.1,38.82867383956909,3732,-782.9947011699999,298,0.00063,124.03,1113801
6608,1114448,0.1,13.52912449836731,3734,-775.1392559799999,298,0.00063,126.57,1114452
6612,1115048,0.1,20.211207389831543,3736,-753.8970954499999,298,0.00063,127.42,1115050
6616,1115620,0.1,21.497732162475586,3738,-738.6144325499997,298,0.00063,128.56,1115622
6620,1116360,0.1,21.907076478004456,3741,-719.5895929700001,298,0.00063,130.3,1116364
6624,1116864,0.1,29.455156326293945,3742,-716.89168907,298,0.00063,130.98,1116866
6628,1117300,0.1,23.165059089660645,3744,-693.0890889100001,298,0.00063,130.8,1117301
6632,1117740,0.1,47.56269407272339,3745,-687.6218584500001,298,0.00063,131.08,1117743
6636,1118808,0.1,13.320868253707886,3749,-675.0534582799999,298,0.00063,137.94,1118809
6640,1119368,0.1,19.55113196372986,3751,-649.3722890899999,298,0.00063,137.5,1119371
6644,1119832,0.1,12.28818392753601,3752,-645.3795197100001,298,0.00063,135.82,1119836
6648,1120268,0.1,25.06411647796631,3754,-642.2418143300001,298,0.00063,135.88,1120269
6652,1120896,0.1,41.22352600097656,3756,-611.4129594999999,298,0.00063,135.78,1120898
6656,1121412,0.1,23.906566381454468,3758,-608.14458238,298,0.00063,137.13,1121414
6660,1121812,0.1,35.18963813781738,3759,-611.09762374,298,0.00063,137.71,1121815
6664,1122328,0.1,33.120516777038574,3761,-606.6475138000001,298,0.00063,138.75,1122332
6668,1122916,0.1,18.036846160888672,3763,-581.4468826,298,0.00063,138.56,1122918
6672,1123452,0.1,49.907129526138306,3765,-580.0080623199999,298,0.00063,139.63,1123454
6676,1124004,0.1,42.039944648742676,3767,-550.27793977,298,0.00063,137.51,1124005
6680,1124572,0.1,24.464476108551025,3769,-558.60807081,298,0.00063,139.42,1124575
6684,1125064,0.1,35.76285743713379,3770,-561.3787707,298,0.00063,139.72,1125068
6688,1125588,0.1,47.192805767059326,3772,-570.34505365,298,0.00063,141.23,1125591
6692,1126096,0.1,32.61716651916504,3774,-572.0488053899999,298,0.00063,142.5,1126098
6696,1126640,0.1,21.99779510498047,3776,-578.03127894,298,0.00063,143.31,1126644
6700,1127248,0.1,48.00723481178284,3778,-594.00666816,298,0.00063,144.13,1127252
6704,1128032,0.1,26.397632122039795,3780,-624.89601911,298,0.00063,142.33,1128034
6708,1128620,0.1,52.83383226394653,3782,-630.05620339,298,0.00063,141.7,1128622
6712,1129184,0.1,43.35383653640747,3784,-636.2198255,298,0.00063,141.36,1129186
6716,1129684,0.1,26.4589900970459,3786,-643.6610010500001,298,0.00063,140.64,1129686
6720,1130216,0.1,13.174140691757202,3788,-662.88280966,298,0.00063,138.55,1130219
6724,1130692,0.1,25.40441918373108,3789,-665.8357655699999,298,0.00063,138.27,1130693
6728,1131208,0.1,51.039867877960205,3791,-675.4920686700002,298,0.00063,139.11,1131212
6732,1131656,0.1,14.745274066925049,3793,-680.0031475300001,298,0.00063,139.16,1131659
6736,1132052,0.1,60.8108491897583,3794,-696.4364289399999,298,0.00063,132.47,1132056
6740,1132472,0.1,47.56925654411316,3795,-696.0512749599999,298,0.00063,131.03,1132474
6744,1132856,0.1,83.09493088722229,3797,-691.70736043,298,0.00063,130.23,1132859
6748,1133196,0.1,71.26122736930847,3798,-691.0569788199998,298,0.00063,129.3,1133199
6752,1133532,0.1,61.82470512390137,3799,-700.84930437,298,0.00063,126.35,1133533
6756,1133840,0.1,20.41966986656189,3800,-707.3585319700001,298,0.00063,124.28,1133842
6760,1134148,0.1,58.47180700302124,3801,-712.8427057399999,298,0.00063,123.37,1134152
6764,1134428,0.1,38.07318472862244,3802,-711.82887528,298,0.00063,120.97,1134429
6768,1134696,0.1,27.206533908843994,3803,-709.9396480200002,298,0.00063,117.8,1134698
6772,1134964,0.1,68.33447790145874,3804,-710.9185778799999,298,0.00063,115.14,1134968
6776,1135216,0.1,30.921969175338745,3805,-699.50752374,298,0.00063,112.13,1135218
6780,1135472,0.1,84.84113669395447,3806,-690.61278798,298,0.00063,109.0,1135475
6784,1135728,0.1,32.089062452316284,3806,-687.5255930299999,298,0.00063,106.62,1135730
6788,1135980,0.1,66.59116744995117,3807,-678.1876323200001,298,0.00063,103.92,1135983
6792,1136240,0.1,24.051942110061646,3808,-673.8160364500001,298,0.00063,101.44,1136242
6796,1136536,0.1,31.618658542633057,3809,-670.9971788000001,298,0.00063,98.95,1136539
6800,1136840,0.1,50.5720477104187,3810,-659.2792138500001,298,0.00063,95.92,1136844
6804,1137116,0.1,138.57311630249023,3811,-620.0821501099999,298,0.00063,90.83,1137117
6808,1137400,0.1,143.84057903289795,3812,-617.1678455900001,298,0.00063,87.82,1137404
6812,1137716,0.1,98.73493576049805,3813,-617.587912,298,0.00063,85.31,1137717
6816,1137976,0.1,119.0612564086914,3814,-609.33356056,298,0.00063,82.93,1137979
6820,1138240,0.1,107.1744384765625,3815,-587.2986638000001,298,0.00063,80.23,1138242
6824,1138504,0.1,88.49737453460693,3816,-583.84970141,298,0.00063,78.14,1138507
6828,1138776,0.1,93.01470041275024,3817,-577.15941674,298,0.00063,75.66,1138778
6832,1139076,0.1,100.05768871307373,3818,-576.6179294000001,298,0.00063,74.21,1139080
6836,1139316,0.1,87.75690078735352,3819,-566.5348324,298,0.00063,72.64,1139320
6840,1139572,0.1,69.14330673217773,3820,-563.1868418500001,298,0.00063,71.0,1139574
6844,1139804,0.1,39.5558443069458,3820,-561.05220983,298,0.00063,69.48,1139807
6848,1140032,0.1,122.23012256622314,3821,-555.41953033,298,0.00063,68.34,1140033
6852,1140296,0.1,160.09087371826172,3822,-552.8395733499999,298,0.00063,67.66,1140299
6856,1140620,0.1,50.83582067489624,3823,-548.06426607,298,0.00063,67.81,1140623
6860,1140880,0.1,43.88023614883423,3824,-535.64092194,298,0.00063,67.31,1140883
6864,1141132,0.1,53.82406234741211,3825,-531.01196354,298,0.00063,67.06,1141135
6868,1141424,0.1,119.77516841888428,3826,-535.3019512200001,298,0.00063,67.27,1141425
6872,1141644,0.1,53.88545894622803,3827,-530.10718871,298,0.00063,66.77,1141645
6876,1141936,0.1,126.40254497528076,3828,-535.79901527,298,0.00063,67.19,1141937
6880,1142184,0.1,69.22122859954834,3829,-534.0649645400001,298,0.00063,67.12,1142187
6884,1142484,0.1,79.21073293685913,3830,-539.6393428700001,298,0.00063,67.57,1142487
6888,1142748,0.1,94.54882717132568,3831,-541.1849935,298,0.00063,67.67,1142750
6892,1143000,0.1,202.52330780029297,3831,-540.20562547,298,0.00063,67.59,1143001
6896,1143288,0.1,151.63740158081055,3832,-537.47684355,298,0.00063,67.52,1143291
6900,1143532,0.1,98.98638916015625,3833,-531.5442705199999,298,0.00063,66.92,1143536
6904,1143828,0.1,154.17032432556152,3834,-536.2145028,298,0.00063,67.14,1143831
6908,1144076,0.1,68.2072081565857,3835,-528.08578285,298,0.00063,66.74,1144078
6912,1144436,0.1,159.74471473693848,3836,-526.98813016,298,0.00063,67.21,1144438
6916,1144812,0.1,120.88185548782349,3838,-525.37340793,298,0.00063,68.36,1144815
6920,1145064,0.1,189.375807762146,3838,-523.0923077800002,298,0.00063,68.26,1145068
6924,1145328,0.1,184.68779516220093,3839,-520.31450882,298,0.00063,68.22,1145329
6928,1145604,0.1,146.8273458480835,3840,-522.73399122,298,0.00063,68.3,1145608
6932,1145880,0.1,112.3214373588562,3841,-515.0552297800001,298,0.00063,68.04,1145884
6936,1146160,0.1,158.74198246002197,3842,-518.77000128,298,0.00063,68.42,1146162
6940,1146432,0.1,201.5546760559082,3843,-523.78884882,298,0.00063,68.6,1146434
6944,1146664,0.1,171.61591148376465,3844,-524.3383203599999,298,0.00063,68.58,1146665
6948,1146940,0.1,120.81579113006592,3845,-528.64100043,298,0.00063,69.11,1146944
6952,1147220,0.1,68.18919086456299,3846,-532.2869109,298,0.00063,69.25,1147224
6956,1147504,0.1,112.66618919372559,3847,-528.3719617300001,298,0.00063,68.84,1147507
6960,1147828,0.1,184.6812400817871,3848,-540.5478723599999,298,0.00063,69.46,1147829
6964,1148068,0.1,170.7414665222168,3849,-540.13489013,298,0.00063,69.36,1148071
6968,1148320,0.1,116.3222770690918,3850,-535.97491767,298,0.00063,68.98,1148323
6972,1148604,0.1,180.8716115951538,3851,-540.58152812,298,0.00063,69.62,1148607
6976,1148928,0.1,128.0117702484131,3852,-535.0176595799999,298,0.00063,69.93,1148930
6980,1149196,0.1,108.87237548828125,3853,-536.2235346,298,0.00063,70.13,1149200
6984,1149424,0.1,260.71939849853516,3853,-526.44136817,298,0.00063,69.4,1149427
6988,1149672,0.1,125.62520217895508,3854,-524.8236433,298,0.00063,69.25,1149675
6992,1149932,0.1,281.65803241729736,3855,-524.93932811,298,0.00063,69.34,1149935
6996,1150180,0.1,145.72857666015625,3856,-521.61923112,298,0.00063,68.92,1150183
7000,1150464,0.1,232.31389236450195,3857,-527.65404917,298,0.00063,69.32,1150468
7004,1150704,0.1,171.31806755065918,3858,-518.4389153899999,298,0.00063,68.76,1150707
7008,1150996,0.1,93.87290573120117,3859,-526.30058088,298,0.00063,69.2,1150998
7012,1151272,0.1,166.2640724182129,3860,-520.98918822,298,0.00063,68.35,1151273
7016,1151548,0.1,155.6378583908081,3861,-525.1319445099999,298,0.00063,67.37,1151552
7020,1151844,0.1,298.51352310180664,3862,-530.1802991199999,298,0.00063,67.8,1151848
7024,1152092,0.1,259.9640483856201,3862,-530.58431274,298,0.00063,67.66,1152095
7028,1152404,0.1,193.8622350692749,3863,-536.12451491,298,0.00063,68.0,1152408
7032,1152700,0.1,175.2888126373291,3864,-542.2994933499999,298,0.00063,68.18,1152702
7036,1152940,0.1,359.356632232666,3865,-540.70041544,298,0.00063,67.79,1152941
7040,1153208,0.1,193.9259490966797,3866,-538.2189865900001,298,0.00063,67.75,1153209
7044,1153480,0.1,109.95212697982788,3867,-542.94074033,298,0.00063,68.19,1153484
7048,1153760,0.1,294.4580249786377,3868,-545.6444245099999,298,0.00063,68.18,1153762
7052,1154012,0.1,233.56530952453613,3869,-541.4077465400001,298,0.00063,67.9,1154014
7056,1154268,0.1,235.3648042678833,3870,-542.7735934300001,298,0.00063,67.64,1154271
7060,1154508,0.1,101.84439849853516,3871,-532.27754759,298,0.00063,66.81,1154510
7064,1154780,0.1,155.889874458313,3872,-534.2986719500001,298,0.00063,67.12,1154783
7068,1155052,0.1,164.9411792755127,3873,-534.4338968899999,298,0.00063,67.3,1155053
7072,1155344,0.1,237.98071670532227,3874,-539.8908605,298,0.00063,67.41,1155348
7076,1155632,0.1,92.72744989395142,3875,-542.8621302600001,298,0.00063,67.03,1155633
7080,1155868,0.1,232.4686460494995,3875,-542.4155401200001,298,0.00063,66.69,1155869
7084,1156116,0.1,110.0728874206543,3876,-543.6107532999999,298,0.00063,66.91,1156118
7088,1156368,0.1,180.80318450927734,3877,-543.6495419400001,298,0.00063,66.95,1156370
7092,1156676,0.1,145.05803871154785,3878,-550.61073802,298,0.00063,67.43,1156678
7096,1156944,0.1,165.00914573669434,3879,-550.05481474,298,0.00063,67.63,1156946
7100,1157220,0.1,115.77080345153809,3880,-548.5588594,298,0.00063,67.54,1157222
7104,1157520,0.1,196.68699264526367,3881,-558.63422222,298,0.00063,68.14,1157521
7108,1157792,0.1,287.68906021118164,3882,-557.3997681100001,298,0.00063,67.98,1157796
7112,1158104,0.1,136.52046012878418,3883,-562.8204553800001,298,0.00063,68.32,1158105
7116,1158376,0.1,151.94056034088135,3884,-564.48776846,298,0.00063,68.28,1158380
7120,1158596,0.1,222.010085105896,3885,-556.1947607300001,298,0.00063,67.5,1158598
7124,1158880,0.1,132.29446125030518,3886,-559.8677127,298,0.00063,67.87,1158882
7128,1159152,0.1,212.7691421508789,3887,-550.7738357000001,298,0.00063,67.46,1159154
7132,1159424,0.1,354.6468315124512,3888,-546.5508327499999,298,0.00063,67.25,1159427
7136,1159696,0.1,255.408953666687,3888,-546.10061004,298,0.00063,67.58,1159699
7140,1159964,0.1,292.51823806762695,3889,-549.6364362099999,298,0.00063,67.58,1159967
7144,1160244,0.1,334.14073276519775,3890,-551.94727722,298,0.00063,67.61,1160245
7148,1160488,0.1,231.30136489868164,3891,-548.0230729299999,298,0.00063,67.27,1160489
7152,1160756,0.1,181.54261589050293,3892,-550.7013529199999,298,0.00063,67.46,1160760
7156,1161004,0.1,181.44319534301758,3893,-550.2572673999999,298,0.00063,67.34,1161005
7160,1161260,0.1,196.35764694213867,3894,-555.3022959599999,298,0.00063,67.52,1161262
7164,1161520,0.1,199.48480224609375,3895,-554.5980089899999,298,0.00063,67.39,1161522
7168,1161796,0.1,270.5729446411133,3896,-553.89828921,298,0.00063,67.46,1161799
7172,1162048,0.1,269.6809024810791,3896,-544.8216995700001,298,0.00063,67.04,1162052
7176,1162328,0.1,220.36754608154297,3897,-545.1608543899999,298,0.00063,66.99,1162332
7180,1162580,0.1,243.985933303833,3898,-544.95109899,298,0.00063,67.14,1162583
7184,1162872,0.1,332.3568305969238,3899,-551.70683021,298,0.00063,67.57,1162875
7188,1163132,0.1,252.37701416015625,3900,-553.71431002,298,0.00063,67.66,1163136
7192,1163420,0.1,259.46864318847656,3901,-552.93016117,298,0.00063,67.43,1163421
7196,1163676,0.1,138.59509754180908,3902,-553.14345225,298,0.00063,67.31,1163677
7200,1163952,0.1,274.4046211242676,3903,-548.1846005499999,298,0.00063,67.33,1163955
7204,1164220,0.1,150.2919216156006,3904,-543.82294228,298,0.00063,67.01,1164222
7208,1164516,0.1,177.0281581878662,3905,-542.04751376,298,0.00063,67.23,1164519
7212,1164776,0.1,148.99248552322388,3906,-535.0963358,298,0.00063,66.72,1164777
7216,1165012,0.1,173.36864948272705,3907,-528.0291156,298,0.00063,66.34,1165014
7220,1165280,0.1,252.6656379699707,3908,-532.56697592,298,0.00063,66.84,1165282
7224,1165548,0.1,100.79461240768433,3908,-528.8266623100001,298,0.00063,66.67,1165549
7228,1165828,0.1,194.7687005996704,3909,-534.82863228,298,0.00063,66.77,1165831
7232,1166104,0.1,69.87992238998413,3910,-530.65950919,298,0.00063,66.79,1166106
7236,1166376,0.1,229.0210394859314,3911,-532.35504049,298,0.00063,66.78,1166377
7240,1166648,0.1,92.1626968383789,3912,-529.8323675199999,298,0.00063,66.83,1166650
7244,1166896,0.1,100.3137993812561,3913,-523.9319889,298,0.00063,66.52,1166897
7248,1167120,0.1,138.7164545059204,3914,-521.51619967,298,0.00063,66.34,1167123
7252,1167368,0.1,284.9698886871338,3915,-518.63359029,298,0.00063,66.09,1167369
7256,1167624,0.1,137.7054443359375,3916,-517.6910875099999,298,0.00063,66.21,1167626
7260,1167888,0.1,208.34480476379395,3916,-515.20955284,298,0.00063,66.27,1167889
7264,1168144,0.1,134.0423228740692,3917,-517.57103189,298,0.00063,66.25,1168147
7268,1168416,0.1,146.20637321472168,3918,-521.31485845,298,0.00063,66.18,1168417
7272,1168712,0.1,238.43758392333984,3919,-525.3279385999999,298,0.00063,66.62,1168714
7276,1168968,0.1,263.4831066131592,3920,-518.9361281800001,298,0.00063,66.38,1168970
7280,1169180,0.1,208.72958946228027,3921,-517.38190099,298,0.00063,65.98,1169181
7284,1169436,0.1,154.37891626358032,3922,-508.75983629999996,298,0.00063,65.63,1169438
7288,1169704,0.1,177.71995186805725,3923,-509.22887242999997,298,0.00063,65.71,1169707
7292,1169948,0.1,268.1900691986084,3924,-503.37545909,298,0.00063,65.31,1169952
7296,1170200,0.1,296.22790908813477,3924,-502.78611947999997,298,0.00063,65.24,1170201
7300,1170492,0.1,170.88982582092285,3925,-504.83745429000004,298,0.00063,65.4,1170495
7304,1170756,0.1,152.19902420043945,3926,-507.37928195999996,298,0.00063,65.36,1170758
7308,1171068,0.1,189.6944923400879,3927,-512.1003855399999,298,0.00063,65.51,1171070
7312,1171360,0.1,169.94167709350586,3928,-517.0397112600001,298,0.00063,65.87,1171364
7316,1171604,0.1,255.54622268676758,3929,-518.2109723499999,298,0.00063,65.94,1171608
7320,1171852,0.1,210.5827236175537,3930,-517.4058422799999,298,0.00063,65.74,1171856
7324,1172120,0.1,155.73031616210938,3931,-520.7528429199999,298,0.00063,65.73,1172122
7328,1172404,0.1,218.24042510986328,3932,-516.52371801,298,0.00063,65.74,1172405
7332,1172700,0.1,127.5273642539978,3933,-525.72786173,298,0.00063,65.95,1172701
7336,1172968,0.1,237.57232284545898,3934,-526.35249301,298,0.00063,65.92,1172969
7340,1173284,0.1,163.31895065307617,3935,-532.89197227,298,0.00063,66.35,1173285
7344,1173580,0.1,143.1610779762268,3936,-539.48659933,298,0.00063,66.87,1173584
7348,1173860,0.1,142.5220081806183,3937,-545.23520509,298,0.00063,67.41,1173864
7352,1174176,0.1,192.08907508850098,3938,-552.44861122,298,0.00063,68.09,1174178
7356,1174440,0.1,111.05167889595032,3939,-548.7371887100002,298,0.00063,68.15,1174441
7360,1174724,0.1,84.81877875328064,3940,-554.40824058,298,0.00063,68.37,1174726
7364,1175032,0.1,122.53955101966858,3941,-561.57543578,298,0.00063,68.89,1175036
7368,1175284,0.1,122.84452152252197,3942,-555.9008429700001,298,0.00063,68.7,1175287
7372,1175568,0.1,176.89386177062988,3943,-556.93438855,298,0.00063,68.57,1175571
7376,1175848,0.1,152.2327811717987,3944,-562.3213063599999,298,0.00063,68.79,1175849
7380,1176120,0.1,118.45877838134766,3945,-566.7557393600001,298,0.00063,69.42,1176123
7384,1176368,0.1,170.4927990436554,3945,-568.94531111,298,0.00063,69.33,1176371
7388,1176684,0.1,235.11202430725098,3947,-574.2768816999999,298,0.00063,69.79,1176686
7392,1176980,0.1,126.35515022277832,3948,-581.33208181,298,0.00063,70.3,1176982
7396,1177244,0.1,146.36050033569336,3949,-583.42879749,298,0.00063,70.44,1177245
7400,1177492,0.1,159.15903854370117,3949,-580.97816057,298,0.00063,69.99,1177494
7404,1177748,0.1,186.93534088134766,3950,-575.94554664,298,0.00063,69.94,1177752
7408,1178052,0.1,128.5592076778412,3951,-575.9135619499999,298,0.00063,69.86,1178056
7412,1178328,0.1,68.31130719184875,3952,-574.78307448,298,0.00063,69.66,1178330
7416,1178552,0.1,226.18706893920898,3953,-573.1118580100001,298,0.00063,69.46,1178554
7420,1178788,0.1,75.8910129070282,3954,-571.3460089700001,298,0.00063,69.35,1178791
7424,1179080,0.1,125.01634812355042,3955,-572.6481769899999,298,0.00063,69.59,1179081
7428,1179320,0.1,154.70660209655762,3956,-570.2264697800001,298,0.00063,69.17,1179322
7432,1179684,0.1,174.49528312683105,3957,-571.63132543,298,0.00063,69.87,1179688
7436,1179932,0.1,111.874094247818,3958,-569.17178509,298,0.00063,69.64,1179933
7440,1180200,0.1,280.0914611816406,3959,-563.1113813,298,0.00063,69.17,1180202
7444,1180468,0.1,188.3380184173584,3960,-557.66033373,298,0.00063,68.88,1180472
7448,1180728,0.1,134.98232650756836,3960,-553.2227616600001,298,0.00063,68.65,1180729
7452,1181040,0.1,142.34708857536316,3962,-548.9614965899999,298,0.00063,68.63,1181041
7456,1181316,0.1,69.83510494232178,3962,-555.0068783800001,298,0.00063,68.76,1181317
7460,1181572,0.1,128.62778091430664,3963,-549.95284998,298,0.00063,68.47,1181573
7464,1181812,0.1,169.54155731201172,3964,-538.02975567,298,0.00063,67.77,1181813
7468,1182132,0.1,235.87335586547852,3965,-547.84064267,298,0.00063,68.47,1182134
7472,1182428,0.1,135.21876764297485,3966,-548.8314993600001,298,0.00063,68.59,1182430
7476,1182704,0.1,141.158198595047,3967,-549.53319705,298,0.00063,68.56,1182705
7480,1182988,0.1,213.01388931274414,3968,-545.85750978,298,0.00063,68.68,1182991
7484,1183348,0.1,199.6791877746582,3969,-543.83387462,298,0.00063,69.81,1183352
7488,1183688,0.1,149.51882553100586,3970,-538.7521318,298,0.00063,70.04,1183690
7492,1183992,0.1,116.61064720153809,3972,-533.93532393,298,0.00063,70.14,1183996
7496,1184340,0.1,107.73732399940491,3973,-530.9461186599999,298,0.00063,70.96,1184341
7500,1184636,0.1,180.5707778930664,3974,-533.30008718,298,0.00063,71.45,1184639
7504,1184960,0.1,119.92122459411621,3975,-539.1032924799999,298,0.00063,72.1,1184962
7508,1185320,0.1,69.27421855926514,3976,-534.8695040399999,298,0.00063,72.66,1185322
7512,1185672,0.1,104.47611904144287,3977,-531.9170393799999,298,0.00063,73.45,1185675
7516,1186048,0.1,102.90758538246155,3979,-538.8333981599999,298,0.00063,74.95,1186049
7520,1186416,0.1,205.56911945343018,3980,-545.15599805,298,0.00063,76.27,1186418
7524,1186892,0.1,117.20714664459229,3981,-548.1090982999999,298,0.00063,78.15,1186896
7528,1187276,0.1,119.39649200439453,3983,-552.62369435,298,0.00063,79.56,1187278
7532,1187616,0.1,156.73598670959473,3984,-545.8764041200001,298,0.00063,79.29,1187617
7536,1188080,0.1,158.8914909362793,3985,-555.44891422,298,0.00063,81.5,1188083
7540,1188412,0.1,140.90394115447998,3987,-555.72234564,298,0.00063,82.13,1188415
7544,1188816,0.1,145.92921829223633,3988,-560.07024691,298,0.00063,83.45,1188817
