time/episodes,train/n_updates,rollout/exploration_rate,train/loss,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/learning_rate,rollout/ep_len_mean,time/total_timesteps
248,22456,0.9438550000000001,4.238898515701294,66,-148.87959415,337,0.00063,90.0,22458
252,22772,0.9430625,1.4026549458503723,67,-146.48465371000003,337,0.00063,88.99,22775
256,23132,0.9421674999999998,7.581973344087601,68,-147.6078515,337,0.00063,88.99,23133
260,23496,0.9412549999999997,2.7580319344997406,69,-143.73156498,337,0.00063,88.87,23498
264,23840,0.9403974999999997,3.5968376100063324,70,-146.75500917000002,337,0.00063,88.52,23841
268,24232,0.9394125000000002,3.2154051661491394,71,-149.89382912,337,0.00063,88.88,24235
272,24620,0.93844,4.264882266521454,72,-149.85400597,337,0.00063,89.26,24624
276,24988,0.9375225,4.827324092388153,74,-150.54181797000004,337,0.00063,89.89,24991
280,25368,0.9365700000000001,4.956171303987503,75,-152.23989218,337,0.00063,90.59,25372
284,25708,0.9357200000000003,3.0483513474464417,76,-150.50637092,337,0.00063,90.58,25712
288,26072,0.9348175,2.0979113578796387,77,-153.55689518,337,0.00063,90.7,26073
292,26480,0.9337924999999999,9.729473352432251,78,-157.51975181999998,337,0.00063,90.52,26483
296,26860,0.9328425000000004,6.492530822753906,79,-162.03714624,337,0.00063,91.0,26863
300,27244,0.9318825000000002,4.522112160921097,80,-160.53598264000001,337,0.00063,91.56,27247
304,27576,0.9310499999999996,5.770997583866119,81,-157.05584202,337,0.00063,91.06,27580
308,28020,0.9299475000000004,3.1048161536455154,82,-157.31807919000002,337,0.00063,91.73,28021
312,28336,0.9291574999999999,5.690298348665237,83,-154.49664008,337,0.00063,91.11,28337
316,28784,0.9280299999999997,2.5897907614707947,85,-156.11010792,337,0.00063,91.67,28788
320,29212,0.9269599999999999,2.501647248864174,86,-150.81029025,337,0.00063,92.44,29216
324,29572,0.9260675,3.9640937447547913,87,-151.64122627999998,337,0.00063,92.47,29573
328,29972,0.9250649999999998,4.095898881554604,88,-155.61634899,337,0.00063,92.55,29974
332,30396,0.924,3.9175355583429337,89,-154.82491663000002,337,0.00063,93.87,30400
336,30696,0.9232575000000003,6.270290553569794,90,-154.2030129,337,0.00063,93.6,30697
340,31000,0.9224950000000003,3.0507909953594208,91,-156.37036156,337,0.00063,93.37,31002
344,31312,0.9217099999999997,4.062519580125809,92,-155.4741983,337,0.00063,92.96,31316
348,31652,0.9208625000000004,4.620739817619324,93,-152.21547348,337,0.00063,91.97,31655
352,32008,0.9199750000000003,3.4984226524829865,94,-151.63401829999998,337,0.00063,92.35,32010
356,32332,0.9191625,3.3079684376716614,95,-150.76280387,337,0.00063,92.02,32335
360,32672,0.9183175000000001,4.969240069389343,96,-151.19296175000002,337,0.00063,91.75,32673
364,32964,0.9175874999999997,2.5347326397895813,97,-150.35109398,337,0.00063,91.24,32965
368,33404,0.9164825000000001,5.68205526471138,98,-146.52872149,337,0.00063,91.72,33407
372,33780,0.9155449999999998,5.234096795320511,100,-147.80350485,337,0.00063,91.58,33782
376,34156,0.9146049999999999,4.249454915523529,101,-150.41562821999997,337,0.00063,91.67,34158
380,34528,0.91367,3.206594228744507,102,-145.81983169,337,0.00063,91.6,34532
384,34912,0.9127099999999998,4.484636723995209,103,-145.33743597,337,0.00063,92.04,34916
388,35280,0.9117900000000003,2.096807599067688,104,-141.93784733,337,0.00063,92.11,35284
392,35592,0.9110100000000003,5.174167722463608,105,-135.42373271,337,0.00063,91.13,35596
396,36000,0.9099950000000001,3.3354474306106567,106,-134.06304391,337,0.00063,91.39,36002
400,36376,0.9090574999999997,5.450484037399292,107,-133.86519016000003,337,0.00063,91.3,36377
404,36776,0.9080550000000003,3.4233301281929016,108,-134.91944529,337,0.00063,91.98,36778
408,37220,0.9069450000000001,5.312587767839432,110,-133.57524496,337,0.00063,92.01,37222
412,37616,0.9059525000000004,3.859006941318512,111,-133.684907,337,0.00063,92.82,37619
416,37972,0.9050625000000001,3.1276309490203857,112,-131.55666236000002,337,0.00063,91.87,37975
420,38336,0.9041499999999999,5.382721424102783,113,-130.45733615999998,337,0.00063,91.24,38340
424,38728,0.9031774999999997,2.352631688117981,114,-127.7211095,337,0.00063,91.56,38729
428,39124,0.9021800000000002,1.218748778104782,115,-123.49034800000001,337,0.00063,91.54,39128
432,39556,0.9011049999999998,3.4322829246520996,117,-130.04652234000002,337,0.00063,91.58,39558
436,39952,0.9001174999999999,5.774981200695038,118,-130.78085302,337,0.00063,92.56,39953
440,40412,0.8989650000000005,4.542953073978424,119,-129.39428431,337,0.00063,94.12,40414
444,40784,0.8980374999999998,1.8017663657665253,120,-129.73759062,337,0.00063,94.69,40785
448,41208,0.8969750000000003,2.981865733861923,122,-128.7005213,337,0.00063,95.55,41210
452,41548,0.8961225000000003,9.314315915107727,123,-127.74113009999999,337,0.00063,95.41,41551
456,41968,0.8950699999999997,5.5350072383880615,124,-129.18051756,337,0.00063,96.37,41972
460,42344,0.8941299999999999,6.3805906772613525,125,-128.63441104,337,0.00063,96.75,42348
464,42684,0.8932800000000001,6.704697668552399,126,-125.36536090999999,337,0.00063,97.23,42688
468,43064,0.8923375,6.705391615629196,127,-124.86258544,337,0.00063,96.58,43065
472,43452,0.8913649999999997,5.009961128234863,128,-121.63618865000001,337,0.00063,96.72,43454
476,43816,0.890455,5.36272805929184,129,-117.47215386999999,337,0.00063,96.6,43818
480,44268,0.8893250000000001,5.398157477378845,131,-118.48594241999999,337,0.00063,97.38,44270
484,44620,0.8884425,7.4347952008247375,132,-120.19122298,337,0.00063,97.07,44623
488,44968,0.8875699999999996,7.608247637748718,133,-122.44398276,337,0.00063,96.88,44972
492,45288,0.8867724999999997,6.835586965084076,134,-125.30938565999999,337,0.00063,96.95,45291
496,45712,0.8857124999999999,8.80266284942627,135,-120.93891289,337,0.00063,97.13,45715
500,46072,0.8848124999999998,4.863677978515625,136,-120.47746317999997,336,0.00063,96.98,46075
504,46476,0.8838049999999996,6.864867150783539,137,-120.88694377,336,0.00063,97.0,46478
508,46788,0.8830249999999997,5.997056186199188,138,-119.79469518,337,0.00063,95.68,46790
512,47164,0.8820849999999999,4.564678490161896,139,-119.44405112,337,0.00063,95.47,47166
516,47576,0.8810500000000001,7.737416625022888,141,-118.50685416999998,337,0.00063,96.05,47580
520,47892,0.8802625,5.993060424923897,142,-119.26319085000002,337,0.00063,95.55,47895
524,48240,0.8793924999999999,3.554812490940094,143,-118.48172761000002,337,0.00063,95.14,48243
528,48556,0.8786049999999997,6.501106813549995,144,-119.05090969999999,337,0.00063,94.3,48558
532,49012,0.8774674999999998,3.626561462879181,145,-115.81640313,336,0.00063,94.55,49013
536,49528,0.8761725000000002,3.9768990874290466,147,-118.06595192,336,0.00063,95.78,49531
540,49912,0.8752149999999996,4.755586504936218,148,-116.37684046,336,0.00063,95.0,49914
544,50248,0.8743775,4.353654742240906,149,-115.51220707,336,0.00063,94.64,50249
548,50624,0.8734375000000002,5.760784775018692,150,-116.28033678,336,0.00063,94.15,50625
552,51000,0.872495,5.903916120529175,151,-116.67986631,336,0.00063,94.51,51002
556,51444,0.8713849999999997,4.542448163032532,152,-116.56779075,336,0.00063,94.74,51446
560,51816,0.8704525000000001,6.920264452695847,153,-116.16997578,336,0.00063,94.71,51819
564,52236,0.8694074999999998,3.791103422641754,155,-116.36500601000003,336,0.00063,95.49,52237
568,52540,0.8686399999999999,6.55335009098053,155,-117.93111954,336,0.00063,94.79,52544
572,52824,0.8679299999999998,5.413781940937042,156,-119.9049172,336,0.00063,93.74,52828
576,53228,0.8669224999999996,7.438071191310883,158,-118.99858294000002,336,0.00063,94.13,53231
580,53600,0.8659925000000004,4.834381937980652,159,-118.58063585,336,0.00063,93.33,53603
584,53964,0.8650850000000001,7.3361204862594604,160,-116.64272061,336,0.00063,93.43,53966
588,54300,0.8642474999999996,10.411634504795074,161,-116.65718387000001,336,0.00063,93.29,54301
592,54740,0.8631399999999997,3.0525437742471695,162,-115.06172040999999,336,0.00063,94.53,54744
596,55136,0.8621500000000004,4.781249403953552,163,-114.45363969999998,336,0.00063,94.25,55140
600,55548,0.8611274999999998,2.916195183992386,164,-115.34761829000001,336,0.00063,94.74,55549
604,55876,0.8603049999999998,6.9259034395217896,165,-114.41344263000002,336,0.00063,94.0,55878
608,56248,0.8593775,4.81968766450882,167,-116.35503015000002,336,0.00063,94.59,56249
612,56624,0.8584349999999998,6.709416091442108,168,-116.49221233999998,336,0.00063,94.6,56626
616,57044,0.8573875,5.11249166727066,169,-115.16343253999999,336,0.00063,94.65,57045
620,57408,0.8564775000000002,5.46679162979126,170,-115.24720188,336,0.00063,95.14,57409
624,57744,0.8556375000000002,5.76485401391983,171,-114.40185084000001,336,0.00063,95.02,57745
628,58180,0.8545475000000002,4.347199589014053,172,-115.78416192,336,0.00063,96.23,58181
632,58520,0.8536974999999996,5.996654808521271,173,-112.49799972000001,336,0.00063,95.08,58521
636,58836,0.8529074999999999,3.5788265764713287,174,-109.88982816,336,0.00063,93.06,58837
640,59256,0.8518550000000001,3.8020923137664795,176,-110.1165948,336,0.00063,93.44,59258
644,59652,0.8508624999999996,6.023532748222351,177,-111.59440715000001,336,0.00063,94.06,59655
648,60028,0.8499274999999997,6.66797548532486,178,-110.10894686,336,0.00063,94.04,60029
652,60336,0.8491575000000003,5.1900326162576675,179,-108.53379606,336,0.00063,93.35,60337
656,60772,0.8480600000000001,9.33175277709961,180,-106.61209560000002,336,0.00063,93.3,60776
660,61124,0.8471874999999998,5.38770717382431,181,-107.18833504999999,336,0.00063,93.06,61125
664,61488,0.8462725000000001,5.440202713012695,182,-105.16899791000002,336,0.00063,92.54,61491
668,61904,0.8452375000000003,6.7331578731536865,184,-103.49486667000001,336,0.00063,93.61,61905
672,62264,0.84433,4.400279402732849,185,-101.92640885000003,336,0.00063,94.4,62268
676,62660,0.8433425000000002,6.590611100196838,186,-104.60020600000001,336,0.00063,94.32,62663
680,62956,0.8426025,5.76102614402771,187,-101.95702141,336,0.00063,93.56,62959
684,63276,0.8418024999999998,4.476198375225067,188,-101.46254654,336,0.00063,93.13,63279
688,63612,0.8409650000000002,6.925949037075043,189,-99.98640098,336,0.00063,93.13,63614
692,63948,0.8401250000000001,5.20218563079834,190,-98.31756026,336,0.00063,92.06,63950
696,64344,0.839135,2.9451185166835785,191,-99.57519335,336,0.00063,92.06,64346
700,64792,0.8380124999999996,3.0812507271766663,192,-99.12403431999999,336,0.00063,92.46,64795
704,65236,0.8369025000000001,8.527804970741272,194,-99.56475938,336,0.00063,93.61,65239
708,65708,0.8357225000000001,2.9145553708076477,195,-97.50242752,336,0.00063,94.62,65711
712,66160,0.8345949999999999,3.464160203933716,196,-100.80353938,335,0.00063,95.36,66162
716,66588,0.8335200000000003,3.546695351600647,198,-101.04089587,335,0.00063,95.47,66592
720,66992,0.8325175,5.319206476211548,199,-99.31850813000001,335,0.00063,95.84,66993
724,67356,0.8316000000000001,7.678438454866409,200,-98.70979109999999,335,0.00063,96.15,67360
728,67712,0.8307125000000001,5.531785666942596,201,-97.66678543999998,335,0.00063,95.34,67715
732,68112,0.8297125000000002,6.276014715433121,202,-98.37323963,335,0.00063,95.94,68115
736,68508,0.8287199999999997,3.375430643558502,204,-96.71652898999999,335,0.00063,96.75,68512
740,68908,0.8277225000000001,3.930947870016098,205,-97.1654974,335,0.00063,96.53,68911
744,69304,0.8267299999999996,8.34168803691864,206,-95.52338001000003,335,0.00063,96.53,69308
748,69676,0.8258050000000002,9.284183919429779,207,-96.87861991000004,335,0.00063,96.49,69678
752,70108,0.8247249999999999,4.60671865940094,208,-99.47064633,335,0.00063,97.73,70110
756,70472,0.8238124999999998,5.645090579986572,209,-100.20939138,335,0.00063,96.99,70475
760,70852,0.8228599999999999,3.4269503951072693,211,-98.63025476000003,335,0.00063,97.31,70856
764,71208,0.8219774999999998,7.762063145637512,212,-100.30721483999997,335,0.00063,97.18,71209
768,71636,0.8209025000000002,5.68118691444397,213,-102.68824251,335,0.00063,97.34,71639
772,72020,0.8199425000000001,8.410362392663956,214,-103.14162022000001,335,0.00063,97.55,72023
776,72408,0.81897,4.824874639511108,215,-101.14481312999999,335,0.00063,97.49,72412
780,72708,0.8182275000000002,3.262819290161133,216,-101.06462176,335,0.00063,97.5,72709
784,73076,0.8173074999999999,5.051568388938904,217,-100.33439729000001,335,0.00063,97.98,73077
788,73500,0.8162425,6.1053160429000854,219,-98.14935936,335,0.00063,98.89,73503
792,73860,0.8153425,5.263189136981964,220,-101.69913217000001,335,0.00063,99.13,73863
796,74256,0.8143550000000002,4.53298807144165,221,-103.64386301999998,335,0.00063,99.12,74258
800,74648,0.8133699999999999,5.405583471059799,222,-103.17845867999999,335,0.00063,98.57,74652
804,74984,0.8125299999999999,5.081165462732315,223,-102.06465043,335,0.00063,97.49,74988
808,75384,0.8115325000000003,2.767924189567566,224,-103.01957665000002,335,0.00063,96.76,75387
812,75804,0.8104799999999998,6.011002421379089,226,-100.57077795999997,335,0.00063,96.46,75808
816,76252,0.8093599999999997,4.672580003738403,227,-101.0217874,335,0.00063,96.64,76256
820,76616,0.8084499999999999,4.25741782784462,228,-100.55411879000002,335,0.00063,96.27,76620
824,77052,0.8073675000000002,4.282590389251709,230,-101.18376403,334,0.00063,96.93,77053
828,77492,0.8062674999999997,3.363491714000702,231,-101.51720166,334,0.00063,97.78,77493
832,77884,0.8052875,3.9376079440116882,232,-101.20291742,334,0.00063,97.7,77885
836,78288,0.8042700000000002,2.4525111317634583,233,-101.72731221999999,334,0.00063,97.8,78292
840,78660,0.8033475000000003,3.211214244365692,235,-102.56413532,334,0.00063,97.5,78661
844,79060,0.8023474999999995,2.6848913431167603,236,-103.79655161999997,334,0.00063,97.53,79061
848,79440,0.8013925000000002,5.401629984378815,237,-103.27369870000001,334,0.00063,97.65,79443
852,79920,0.8001950000000001,4.079566478729248,238,-101.17677984,334,0.00063,98.12,79922
856,80248,0.7993749999999996,2.989122599363327,239,-100.14946938000001,334,0.00063,97.75,80250
860,81560,0.7960925000000004,2.6844372749328613,243,-99.37537156999998,334,0.00063,107.07,81563
864,81956,0.7951049999999997,3.5405384302139282,245,-97.64068422000003,334,0.00063,107.49,81958
868,82360,0.7940924999999999,3.6011340618133545,246,-96.35929014999999,334,0.00063,107.24,82363
872,82804,0.79298,3.9047672152519226,247,-95.79647343,334,0.00063,107.85,82808
876,83184,0.7920324999999999,5.289994299411774,248,-93.77704092,334,0.00063,107.75,83187
880,83568,0.7910700000000004,3.5916469991207123,250,-95.83428539000002,334,0.00063,108.63,83572
884,83940,0.7901474999999996,3.253824919462204,251,-96.35116778,334,0.00063,108.64,83941
888,84340,0.7891424999999999,4.249897241592407,252,-97.97645684000001,334,0.00063,108.4,84343
892,84804,0.7879875,3.9921241998672485,253,-95.58458835000002,334,0.00063,109.42,84805
896,85132,0.78716,3.908970534801483,254,-92.58363521999999,334,0.00063,108.78,85136
900,85544,0.7861300000000001,3.9960823357105255,256,-93.4751178,334,0.00063,108.96,85548
904,85944,0.7851374999999996,4.119263648986816,257,-93.37179626000001,333,0.00063,109.57,85945
908,86360,0.7840974999999999,5.195902764797211,258,-93.19620419000003,333,0.00063,109.74,86361
912,86816,0.7829550000000001,3.4130456149578094,260,-92.50258047000001,333,0.00063,110.1,86818
916,87256,0.7818525000000001,2.9880848228931427,261,-92.05480629999998,333,0.00063,110.03,87259
920,87732,0.7806625000000003,4.554487347602844,262,-91.73316612,333,0.00063,111.15,87735
924,88144,0.7796299999999999,2.739404261112213,264,-89.85306273,333,0.00063,110.95,88148
928,88536,0.7786524999999999,4.743287980556488,265,-89.67244025,333,0.00063,110.46,88539
932,88896,0.7777524999999998,4.724707156419754,266,-92.57307804000004,333,0.00063,110.14,88899
936,89316,0.7767075000000003,5.294366896152496,267,-92.72315399000001,333,0.00063,110.25,89317
940,90580,0.7735474999999999,3.2075098156929016,271,-89.98735995000001,333,0.00063,119.2,90581
944,90972,0.7725675000000003,4.7024906873703,272,-89.05312859000001,333,0.00063,119.12,90973
948,91360,0.7715950000000001,5.9636600613594055,273,-88.35553097000002,333,0.00063,119.19,91362
952,91780,0.7705475000000003,2.951344907283783,275,-87.08050935000001,333,0.00063,118.59,91781
956,92228,0.7694275000000003,3.1419471502304077,276,-86.76946548000002,333,0.00063,119.79,92229
960,92616,0.7684500000000002,3.829832583665848,277,-87.83678351999998,333,0.00063,110.57,92620
964,93048,0.7673749999999998,4.1482003927230835,279,-86.96955320999997,333,0.00063,110.92,93050
968,93456,0.7663499999999998,4.353277206420898,280,-86.50535328000002,333,0.00063,110.97,93460
972,93780,0.7655425000000001,3.1343079805374146,281,-86.16564737,333,0.00063,109.75,93783
976,94112,0.7647100000000003,2.0005224347114563,282,-87.72450216000001,333,0.00063,109.29,94116
980,94520,0.7636975000000004,5.13432040810585,283,-87.92880564000001,333,0.00063,109.49,94521
984,94940,0.7626425000000002,3.7982238829135895,284,-87.84718489000001,333,0.00063,110.02,94943
988,95344,0.7616350000000002,2.260343998670578,286,-88.29288504999998,333,0.00063,110.03,95346
992,95688,0.76077,4.02900892496109,287,-86.04189311000002,333,0.00063,108.87,95692
996,96080,0.7597900000000004,4.283533573150635,288,-84.95500092999998,333,0.00063,109.48,96084
1000,96428,0.7589200000000004,3.8897170424461365,289,-84.16142470000001,333,0.00063,108.84,96432
1004,96836,0.757905,3.3607467710971832,290,-84.84339901999999,333,0.00063,108.93,96838
1008,97204,0.7569825000000001,2.801508069038391,291,-84.69730321999998,333,0.00063,108.46,97207
1012,97540,0.7561449999999996,2.7086008191108704,292,-83.28334855000003,333,0.00063,107.24,97542
1016,97880,0.75529,1.8943867683410645,293,-82.91553266000001,333,0.00063,106.25,97884
1020,98280,0.7542924999999997,2.9763988852500916,295,-82.81439955,333,0.00063,105.48,98283
1024,98624,0.7534375000000001,3.260442703962326,296,-85.00101633999999,332,0.00063,104.77,98625
1028,98928,0.7526700000000002,2.0885919332504272,297,-84.18944898999999,332,0.00063,103.93,98932
1032,99340,0.7516424999999998,3.2911922931671143,298,-80.99586345,332,0.00063,104.44,99343
1036,99708,0.7507275000000001,2.625593900680542,299,-79.49501887,332,0.00063,103.92,99709
1040,100104,0.7497375,2.396742969751358,300,-79.62190052999999,332,0.00063,95.24,100105
1044,100472,0.7488124999999998,1.7191700339317322,301,-79.85224225999998,332,0.00063,95.02,100475
1048,100892,0.7477625000000003,2.9636696875095367,303,-80.61598498000001,332,0.00063,95.33,100895
1052,101328,0.746675,1.977649301290512,304,-82.67974645,332,0.00063,95.49,101330
1056,101792,0.7455124999999998,2.2762741446495056,305,-82.24685890999999,332,0.00063,95.66,101795
1060,102156,0.7445999999999997,1.5286917388439178,306,-81.46936889,332,0.00063,95.4,102160
1064,102580,0.7435399999999996,2.3279838413000107,308,-82.46310118000001,332,0.00063,95.34,102584
1068,102920,0.7426975000000002,1.7767411172389984,309,-81.52741577,332,0.00063,94.61,102921
1072,103272,0.7418174999999996,2.774212211370468,310,-82.33030616,332,0.00063,94.9,103273
1076,103656,0.7408549999999999,4.049620866775513,311,-81.3128585,332,0.00063,95.42,103658
1080,103996,0.7400000000000003,2.711041420698166,312,-80.77029495000002,332,0.00063,94.79,104000
1084,104384,0.7390325,1.4365006983280182,313,-80.407731,332,0.00063,94.44,104387
1088,104740,0.738145,2.132284939289093,314,-79.47309039,332,0.00063,93.96,104742
1092,105208,0.7369775000000001,1.564139723777771,316,-81.71788043999999,332,0.00063,95.17,105209
1096,105608,0.7359749999999997,2.155011996626854,317,-81.75955071,332,0.00063,95.26,105610
1100,105980,0.7350399999999998,1.6136277616024017,318,-80.64083778,332,0.00063,95.52,105984
1104,106352,0.7341099999999997,1.921933114528656,319,-79.52161137000002,332,0.00063,95.18,106356
1108,107604,0.7309874999999996,3.0246523022651672,323,-77.81369322,332,0.00063,103.98,107605
1112,108028,0.7299200000000001,2.0294245779514313,325,-80.09926519000001,332,0.00063,104.9,108032
1116,108476,0.7288074999999996,2.677994340658188,326,-80.18693590999999,332,0.00063,105.93,108477
1120,108840,0.7278974999999999,1.8278814852237701,327,-79.09190872,332,0.00063,105.58,108841
1124,109280,0.7267975000000001,2.910825192928314,329,-77.08242297,332,0.00063,106.56,109281
1128,109588,0.7260250000000004,2.371171146631241,329,-76.32948885,332,0.00063,106.58,109590
1132,109956,0.7251075000000003,3.4399545192718506,331,-75.00926813,332,0.00063,106.14,109957
1136,110308,0.7242274999999998,3.0162333846092224,332,-75.53894554,332,0.00063,106.0,110309
1140,110720,0.7231899999999996,2.36512291431427,333,-75.16650644,332,0.00063,106.19,110724
1144,111068,0.7223274999999998,2.2946575582027435,334,-74.82303329999999,331,0.00063,105.94,111069
1148,111404,0.7214824999999999,2.7137490808963776,335,-74.23172688000001,331,0.00063,105.12,111407
1152,111812,0.7204674999999996,3.484387457370758,336,-72.65391966,331,0.00063,104.83,111813
1156,112096,0.7197524999999996,1.6352060437202454,337,-74.24337711,331,0.00063,103.04,112099
1160,112468,0.7188225000000003,3.909077823162079,338,-74.26243016,331,0.00063,103.11,112471
1164,112900,0.7177399999999996,3.423869252204895,340,-74.26046924,331,0.00063,103.2,112904
1168,113256,0.7168500000000002,1.5571454465389252,341,-75.15043376,331,0.00063,103.39,113260
1172,113632,0.7159150000000002,1.5733507573604584,342,-75.15613929999999,331,0.00063,103.61,113634
1176,114016,0.714955,2.2725663781166077,343,-75.38063226999999,331,0.00063,103.6,114018
1180,114448,0.7138775000000002,2.8471853137016296,344,-74.50833530000001,331,0.00063,104.49,114449
1184,114864,0.7128324999999999,2.1811539232730865,346,-74.53387269,331,0.00063,104.8,114867
1188,115260,0.7118400000000003,2.4000923335552216,347,-73.28319658,331,0.00063,105.22,115264
1192,115656,0.71085,1.7616815268993378,348,-72.43211617000001,331,0.00063,104.51,115660
1196,115980,0.71004,1.8772773146629333,349,-72.36157497,331,0.00063,103.74,115984
