time/episodes,train/loss,time/time_elapsed,rollout/ep_rew_mean,rollout/exploration_rate,train/learning_rate,time/fps,time/total_timesteps,rollout/ep_len_mean,train/n_updates
240,4.253481388092041,28,-121.24739448,0.5514099999999996,0.0001,980,28332,143.86,7057
244,0.41488540172576904,29,-117.41149032999999,0.5423849999999997,0.0001,978,28902,145.14,7200
248,1.535456895828247,30,-113.42322688,0.5304150000000003,0.0001,976,29658,147.5,7389
252,3.6472039222717285,31,-111.88321624999999,0.5178750000000003,0.0001,974,30450,151.54,7587
256,3.8950893878936768,32,-107.77896778999998,0.5004900000000004,0.0001,972,31548,158.0,7861
260,0.6464011073112488,33,-104.93802139999998,0.490166666666667,0.0001,970,32200,159.66,8024
264,0.8792080879211426,33,-102.02381351,0.48077749999999997,0.0001,969,32793,160.1,8173
268,0.47883230447769165,35,-97.54982067,0.455618333333333,0.0001,965,34382,172.3,8570
272,0.6730220317840576,36,-98.02135249999999,0.4421124999999998,0.0001,963,35235,175.56,8783
276,1.79947030544281,37,-94.32034855000002,0.4265325,0.0001,961,36219,179.98,9029
280,0.6183214783668518,38,-94.67756493,0.4145624999999997,0.0001,959,36975,181.63,9218
284,6.58259391784668,39,-93.29203694,0.3988083333333331,0.0001,957,37970,186.15,9467
288,0.38526901602745056,41,-91.05882382999998,0.37585000000000024,0.0001,954,39420,194.41,9829
292,0.633763313293457,42,-87.71374153999999,0.3554566666666672,0.0001,952,40708,202.86,10151
296,0.7596898078918457,43,-84.99816729,0.3410166666666665,0.0001,950,41620,206.11,10379
300,0.8964372277259827,46,-81.24790613,0.30982500000000013,0.0001,943,43590,219.5,10872
304,0.339059054851532,50,-76.40152676999999,0.24649166666666633,0.0001,933,47590,253.83,11872
308,1.065048098564148,53,-75.18912060999999,0.2064174999999998,0.0001,929,50121,273.89,12505
312,0.6138288378715515,57,-75.63110704,0.15296416666666646,0.0001,923,53497,303.13,13349
316,1.0117719173431396,62,-71.82681554,0.09745250000000005,0.0001,917,57003,331.22,14225
320,4.595263481140137,66,-70.69540349,0.05,0.0001,912,60264,356.82,15040
324,0.6521984338760376,70,-72.06836014,0.05,0.0001,906,64264,388.47,16040
328,0.6344495415687561,75,-71.75196629000001,0.05,0.0001,901,68264,420.37,17040
332,4.224564552307129,80,-72.88965030000001,0.05,0.0001,898,72264,451.94,18040
336,3.716608762741089,85,-74.2300347,0.05,0.0001,893,76264,485.49,19040
340,0.47496047616004944,90,-76.01800429000001,0.05,0.0001,889,80264,519.32,20040
344,0.6404311060905457,95,-74.96112439000001,0.05,0.0001,886,84264,553.62,21040
348,0.7742576599121094,99,-75.92494708,0.05,0.0001,883,88264,586.06,22040
352,0.6746942400932312,104,-76.92688876,0.05,0.0001,880,92264,618.14,23040
356,0.3564136028289795,109,-78.67681307999999,0.05,0.0001,878,96264,647.16,24040
360,0.39034196734428406,114,-81.49787418,0.05,0.0001,875,100264,680.64,25040
364,0.44843852519989014,119,-81.74603713999998,0.05,0.0001,874,104264,714.71,26040
368,0.4622894525527954,124,-85.17972412,0.05,0.0001,872,108264,738.82,27040
372,0.3554093837738037,128,-87.15952902999999,0.05,0.0001,870,112264,770.29,28040
376,0.5302506685256958,133,-89.77559458,0.05,0.0001,868,116264,800.45,29040
380,0.5113291144371033,138,-90.22948323,0.05,0.0001,867,120264,832.89,30040
384,0.3472219705581665,143,-91.00097058,0.05,0.0001,864,124264,862.94,31040
388,0.3309761583805084,148,-93.64787180000002,0.05,0.0001,863,128264,888.44,32040
392,0.7333894371986389,153,-95.32924224000004,0.05,0.0001,862,132264,915.56,33040
396,0.3515588939189911,158,-97.23468320000002,0.05,0.0001,857,136264,946.44,34040
400,0.557589054107666,164,-101.32185670000001,0.05,0.0001,853,140264,966.74,35040
404,1.2439608573913574,169,-108.59547938999998,0.05,0.0001,850,144264,966.74,36040
408,0.24648267030715942,174,-110.08622849,0.05,0.0001,850,148264,981.43,37040
412,0.37048476934432983,179,-109.61738327999997,0.05,0.0001,849,152264,987.67,38040
416,0.29964473843574524,184,-112.60233117999998,0.05,0.0001,849,156264,992.61,39040
420,1.1338622570037842,188,-113.55330166000002,0.05,0.0001,848,160264,1000.0,40040
424,0.34783676266670227,193,-114.16478951,0.05,0.0001,848,164264,1000.0,41040
428,0.299977570772171,198,-115.56502694000002,0.05,0.0001,847,168264,1000.0,42040
432,0.4879835247993469,203,-114.97451628000003,0.05,0.0001,847,172264,1000.0,43040
436,0.3711845874786377,207,-115.69043566000002,0.05,0.0001,847,176264,1000.0,44040
440,0.37102919816970825,212,-114.91108287000002,0.05,0.0001,846,180264,1000.0,45040
444,1.4400475025177002,217,-115.47539252,0.05,0.0001,846,184264,1000.0,46040
448,0.4939243197441101,222,-115.26230747999998,0.05,0.0001,846,188264,1000.0,47040
452,0.5996547341346741,227,-115.29723571000001,0.05,0.0001,845,192264,1000.0,48040
456,0.45121440291404724,232,-114.66862044999998,0.05,0.0001,845,196264,1000.0,49040
460,0.3857412040233612,236,-113.81402767999998,0.05,0.0001,845,200264,1000.0,50040
464,0.4558955729007721,241,-114.18468628999999,0.05,0.0001,844,204264,1000.0,51040
468,0.313087522983551,246,-114.54835467000001,0.05,0.0001,844,208264,1000.0,52040
472,0.4612956941127777,251,-114.11978444,0.05,0.0001,844,212264,1000.0,53040
476,0.31959182024002075,256,-115.09475310999998,0.05,0.0001,844,216264,1000.0,54040
480,0.33269014954566956,261,-114.13688759,0.05,0.0001,843,220264,1000.0,55040
484,0.31394755840301514,265,-115.24697562999998,0.05,0.0001,843,224264,1000.0,56040
488,0.4434000253677368,270,-115.29657159,0.05,0.0001,843,228264,1000.0,57040
492,0.42853695154190063,274,-116.27687350000001,0.05,0.0001,843,231784,995.2,57920
496,0.4412914514541626,279,-115.97229473000002,0.05,0.0001,842,235784,995.2,58920
500,0.5386964678764343,284,-116.39320711999999,0.05,0.0001,842,239784,995.2,59920
504,3.8546969890594482,289,-116.15973020000001,0.05,0.0001,842,243727,994.63,60906
508,0.42696210741996765,294,-115.74684183000001,0.05,0.0001,842,247727,994.63,61906
512,0.2738507390022278,299,-114.98785205,0.05,0.0001,841,251727,994.63,62906
516,0.7295342683792114,303,-115.37517804999999,0.05,0.0001,841,255337,990.73,63809
520,2.114147663116455,308,-114.39596193,0.05,0.0001,841,259337,990.73,64809
524,0.2996453642845154,313,-113.23368844999997,0.05,0.0001,840,263337,990.73,65809
528,0.23637478053569794,317,-110.62465586,0.05,0.0001,840,267337,990.73,66809
532,0.6139590740203857,322,-109.3780451,0.05,0.0001,840,271337,990.73,67809
536,0.4348871409893036,327,-109.35628722999999,0.05,0.0001,840,275222,989.58,68780
540,0.3370182514190674,332,-108.57566220000001,0.05,0.0001,840,279222,989.58,69780
544,0.3675183653831482,336,-108.51206908999998,0.05,0.0001,840,282910,986.46,70702
548,0.4943588972091675,341,-107.58342834999998,0.05,0.0001,839,286910,986.46,71702
552,0.3908371329307556,345,-106.11301908,0.05,0.0001,839,290219,979.55,72529
556,0.406602680683136,350,-105.5739394,0.05,0.0001,839,294219,979.55,73529
560,0.30645713210105896,355,-104.43180629,0.05,0.0001,839,298219,979.55,74529
564,0.3509552478790283,360,-103.19914593000001,0.05,0.0001,839,302219,979.55,75529
568,0.1841430366039276,364,-101.51664086000001,0.05,0.0001,839,306219,979.55,76529
572,0.39315932989120483,369,-99.87733514,0.05,0.0001,839,310219,979.55,77529
576,0.24188293516635895,373,-98.51345150000002,0.05,0.0001,839,313813,975.49,78428
580,0.32926392555236816,378,-97.07553266000001,0.05,0.0001,838,317813,975.49,79428
584,0.5708408355712891,383,-94.54676025000002,0.05,0.0001,838,321813,975.49,80428
588,0.3545779883861542,388,-91.61415468999998,0.05,0.0001,838,325813,975.49,81428
592,0.7060897946357727,392,-88.71175525000002,0.05,0.0001,837,329170,973.86,82267
596,1.2510188817977905,396,-86.38908380999999,0.05,0.0001,837,331838,960.54,82934
600,0.9010955095291138,400,-82.77813077999997,0.05,0.0001,837,335226,954.42,83781
604,0.2620730996131897,404,-76.08997173,0.05,0.0001,837,338759,950.32,84664
608,0.2559783160686493,408,-75.70528738,0.05,0.0001,837,342093,943.66,85498
612,0.399137020111084,412,-72.99598067,0.05,0.0001,836,345526,937.99,86356
616,0.5491955280303955,415,-71.86228828,0.05,0.0001,836,347647,923.1,86886
620,0.3576696515083313,419,-68.72616642000001,0.05,0.0001,836,350665,913.28,87641
624,2.14536452293396,422,-67.40373241,0.05,0.0001,836,353081,897.44,88245
628,0.3531053066253662,426,-66.79331499999999,0.05,0.0001,836,356787,894.5,89171
632,0.39326733350753784,430,-62.94852845,0.05,0.0001,836,359639,883.02,89884
636,0.47821566462516785,434,-55.71232892,0.05,0.0001,835,362984,877.62,90720
640,0.22319744527339935,437,-51.6644462,0.05,0.0001,835,365759,865.37,91414
644,0.6166962385177612,441,-49.58427457,0.05,0.0001,835,369103,861.93,92250
648,0.2657213807106018,444,-45.51728535,0.05,0.0001,835,370988,840.78,92721
652,0.3288230001926422,448,-44.548494010000006,0.05,0.0001,835,374599,843.8,93624
656,0.44175565242767334,450,-39.88828994,0.05,0.0001,835,376598,823.79,94124
660,0.2956705391407013,452,-38.30042032,0.05,0.0001,835,378224,800.05,94530
664,0.46681949496269226,455,-37.69999802999999,0.05,0.0001,834,380019,778.0,94979
668,0.43639281392097473,457,-38.274298050000006,0.05,0.0001,834,382371,761.52,95567
672,0.26802751421928406,461,-37.65883015,0.05,0.0001,834,385358,751.39,96314
676,0.2842891812324524,466,-32.659639209999995,0.05,0.0001,834,388886,750.73,97196
680,0.39827102422714233,468,-33.252823140000004,0.05,0.0001,834,391166,733.53,97766
684,0.37669864296913147,472,-34.1210376,0.05,0.0001,834,394549,727.36,98612
688,0.15159499645233154,476,-34.56596691,0.05,0.0001,834,397616,718.03,99378
692,0.33321136236190796,480,-30.515128560000008,0.05,0.0001,833,400782,716.12,100170
696,0.8766181468963623,483,-28.809547509999998,0.05,0.0001,833,403297,714.59,100799
700,1.4691671133041382,488,-31.1538511,0.05,0.0001,831,406125,708.99,101506
704,0.27992573380470276,491,-32.00821523,0.05,0.0001,830,408421,696.62,102080
708,0.21242868900299072,496,-30.63929462,0.05,0.0001,829,411863,697.7,102940
712,0.32311785221099854,499,-31.303632320000002,0.05,0.0001,829,414430,689.04,103582
716,0.3959997892379761,501,-30.851589559999994,0.05,0.0001,829,416070,684.23,103992
720,0.16224363446235657,504,-29.513743569999995,0.05,0.0001,829,418293,676.28,104548
724,0.15078380703926086,508,-28.963598929999993,0.05,0.0001,829,421617,685.36,105379
728,0.311186283826828,512,-29.37231513,0.05,0.0001,829,425258,684.71,106289
732,0.2750023901462555,515,-31.951524849999995,0.05,0.0001,829,427844,682.05,106935
736,0.34786495566368103,518,-34.285965180000005,0.05,0.0001,829,430302,673.18,107550
740,0.36839210987091064,522,-35.68138574,0.05,0.0001,829,433396,676.37,108323
744,0.38031232357025146,525,-36.04477069000001,0.05,0.0001,829,436152,670.49,109012
748,0.3958248794078827,528,-38.179952580000005,0.05,0.0001,829,438635,676.47,109633
752,1.3720310926437378,533,-37.85443123,0.05,0.0001,829,442635,680.36,110633
756,0.3787939250469208,538,-40.31931626,0.05,0.0001,829,446635,700.37,111633
760,0.2299993932247162,543,-40.108992369999996,0.05,0.0001,829,450204,719.8,112525
764,1.3889362812042236,546,-37.19641722,0.05,0.0001,828,452634,726.15,113133
768,0.24254754185676575,550,-35.00228246,0.05,0.0001,828,456634,742.63,114133
772,0.7640449404716492,554,-34.472663520000005,0.05,0.0001,828,459797,744.39,114924
776,0.21806401014328003,559,-36.86906535000001,0.05,0.0001,828,463400,745.14,115824
780,0.34150755405426025,563,-37.182299400000005,0.05,0.0001,828,466975,758.09,116718
784,0.436970591545105,567,-35.57661639,0.05,0.0001,828,470613,760.64,117628
788,0.996644914150238,572,-33.80526615,0.05,0.0001,828,474613,769.97,118628
792,0.2657039761543274,576,-36.55067006,0.05,0.0001,828,478020,772.38,119479
796,1.5940728187561035,580,-39.064236580000006,0.05,0.0001,828,480666,773.69,120141
800,0.15659742057323456,585,-34.50346502000001,0.05,0.0001,828,484606,784.81,121126
804,0.6268281936645508,589,-36.082173600000004,0.05,0.0001,828,488606,801.85,122126
808,0.33833110332489014,594,-35.19183997,0.05,0.0001,828,492606,807.43,123126
812,0.5226675271987915,597,-32.144521669999996,0.05,0.0001,828,494429,799.99,123582
816,0.32017627358436584,602,-30.01691225,0.05,0.0001,827,498429,823.59,124582
820,0.24696996808052063,606,-32.39349431,0.05,0.0001,827,501875,835.82,125443
824,0.9587523341178894,611,-31.157903179999998,0.05,0.0001,827,505875,842.58,126443
828,1.0444698333740234,615,-26.088464990000002,0.05,0.0001,827,509404,841.46,127325
832,0.28578704595565796,619,-23.335322200000004,0.05,0.0001,827,512779,849.35,128169
836,0.5419499278068542,623,-25.01131727,0.05,0.0001,827,516080,857.78,128994
840,1.3331201076507568,627,-25.13692113,0.05,0.0001,827,519334,859.38,129808
844,0.38293492794036865,632,-24.740030680000004,0.05,0.0001,827,522962,868.1,130715
848,0.3240690529346466,636,-20.746830400000004,0.05,0.0001,827,526351,877.16,131562
852,0.21188683807849884,639,-21.17657639,0.05,0.0001,827,528999,863.64,132224
856,0.20723506808280945,643,-21.34808192,0.05,0.0001,827,532338,857.03,133059
860,0.303635835647583,647,-21.50896794,0.05,0.0001,827,535452,852.48,133837
864,0.3323717713356018,652,-22.14607761,0.05,0.0001,827,539452,868.18,134837
868,0.23388254642486572,655,-22.52433438,0.05,0.0001,827,542572,859.38,135617
872,0.4413917362689972,660,-23.177456619999997,0.05,0.0001,827,546438,866.41,136584
876,0.3572552800178528,665,-22.47600338,0.05,0.0001,827,550438,870.38,137584
880,0.24525240063667297,670,-19.020740149999998,0.05,0.0001,827,554376,874.01,138568
884,0.3722197413444519,672,-15.894419979999995,0.05,0.0001,827,556138,855.25,139009
888,0.19770926237106323,677,-16.44976746,0.05,0.0001,826,560138,855.25,140009
892,0.3169632852077484,682,-15.990843360000003,0.05,0.0001,826,564138,861.18,141009
896,0.1831718385219574,687,-15.026785069999999,0.05,0.0001,826,568138,874.72,142009
900,0.2983303964138031,692,-16.2456151,0.05,0.0001,826,572138,875.32,143009
904,0.8945668935775757,696,-17.16679965,0.05,0.0001,826,576138,875.32,144009
908,0.22875161468982697,701,-18.45244867,0.05,0.0001,826,579808,872.02,144926
912,0.20433269441127777,706,-20.2602588,0.05,0.0001,826,583808,893.79,145926
916,0.3226110339164734,710,-20.05873367,0.05,0.0001,826,587107,886.78,146751
920,3.6486992835998535,715,-18.39536006,0.05,0.0001,826,591107,892.32,147751
924,1.6641793251037598,719,-20.17325677,0.05,0.0001,826,595088,892.13,148746
928,0.3072027564048767,724,-23.808532569999997,0.05,0.0001,826,599088,896.84,149746
